name,club,periods
Oleg Blokhin,Dynamo Kyiv,1969-1988
Sergiy Rebrov,Dynamo Kyiv,"1992-2000, 2005-2008"
Andriy Yarmolenko,Dynamo Kyiv,"2007-2017, 2023-2025"
Maksim Shatskikh,Dynamo Kyiv,1999-2009
Oleg Gusev,Dynamo Kyiv,"2003-2017, 2017-2018"
Leonid Buryak,Dynamo Kyiv,1973-1985
Viktor Kolotov,Dynamo Kyiv,1971-1982
Viktor Serebryanikov,Dynamo Kyiv,1959-1972
Vitaliy Buyalskyi,Dynamo Kyiv,"2010-2013, 2014-2025"
Volodymyr Muntyan,Dynamo Kyiv,1965-1978
Valentin Belkevich,Dynamo Kyiv,1996-2008
Denys Garmash,Dynamo Kyiv,"2007-2020, 2020-2023"
Volodymyr Bezsonov,Dynamo Kyiv,1975-1990
Volodymyr Veremeyev,Dynamo Kyiv,1968-1983
Anatoliy Demyanenko,Dynamo Kyiv,"1979-1991, 1992-1993"
Sergiy Sydorchuk,Dynamo Kyiv,2013-2023
Andriy Bal,Dynamo Kyiv,1981-1990
Vladyslav Vashchuk,Dynamo Kyiv,"1992-1993, 1993-2003, 2005-2008"
Vasyl Turyanchyk,Dynamo Kyiv,1959-1970
Oleg Luzhnyi,Dynamo Kyiv,1989-1999
Andriy Nesmachnyi,Dynamo Kyiv,1997-2011
Sergiy Baltacha,Dynamo Kyiv,1976-1989
Vadym Sosnikhin,Dynamo Kyiv,1962-1974
Evgen Rudakov,Dynamo Kyiv,1963-1978
Oleksandr Shovkovskyi,Dynamo Kyiv,"1992-1993, 1993-2017"
