name,club,periods
Oleksandr Akymenko,Ingulets Petrove,2017-2020
Nika Sichinava,Ingulets Petrove,2016-2021
Oleksandr Mishurenko,Ingulets Petrove,"2015-2016, 2017-2020"
Oleksandr Kozak,Ingulets Petrove,2018-2025
Artem Sitalo,Ingulets Petrove,2021-2025
Vladyslav Klymenko,Ingulets Petrove,"2017-2020, 2022-2023"
Vitaliy Koltsov,Ingulets Petrove,2023-2024
Ilya Kovalenko,Ingulets Petrove,"2018-2018, 2019-2022"
Mladen Bartulovic,Ingulets Petrove,2020-2022
Yaroslav Kvasov,Ingulets Petrove,2023-2024
Yaroslav Bogunov,Ingulets Petrove,2023-2024
Yevgen Zaporozhets,Ingulets Petrove,
Oleksandr Kucherenko,Ingulets Petrove,"2017-2021, 2022-2023"
Maksym Kovalyov,Ingulets Petrove,2018-2023
Oleksandr Pyatov,Ingulets Petrove,2023-2025
Mykhaylo Shershen,Ingulets Petrove,2023-2025
Vyacheslav Pidnebennoy,Ingulets Petrove,2017-2019
Artem Shchedryi,Ingulets Petrove,2019-2021
Kelvin Ebuka Nwamora,Ingulets Petrove,2016-2017
Sergiy Panasenko,Ingulets Petrove,"2016-2017, 2024-2024"
Volodymyr Bilotserkovets,Ingulets Petrove,"2020-2021, 2024-2025"
Denis Yanakov,Ingulets Petrove,2020-2021
Dmytro Sula,Ingulets Petrove,"2019-2020, 2020-2020"
Oleg Pushkaryov,Ingulets Petrove,2024-2025
Mykhaylo Plokhotnyuk,Ingulets Petrove,2020-2022
Maksym Pokotylyuk,Ingulets Petrove,2016-2017
Volodymyr Vilivald,Ingulets Petrove,2024-2025
Volodymyr Odaryuk,Ingulets Petrove,2022-2023
Artem Kozlov,Ingulets Petrove,"2018-2019, 2019-2019, 2020-2020, 2020-2020"
Denys Balan,Ingulets Petrove,2017-2021
Denys Rezepov,Ingulets Petrove,2022-2025
Stanislav-Nuri Malysh,Ingulets Petrove,2023-2025
Roman Goncharenko,Ingulets Petrove,2017-2019
Kamil Khuchbarov,Ingulets Petrove,2018-2019
Yuriy Kozyrenko,Ingulets Petrove,2023-2025
Vitaliy Pavlov,Ingulets Petrove,2017-2023
Maksym Marusych,Ingulets Petrove,2022-2023
Micheal Stephen,Ingulets Petrove,"2021-2022, 2024-2024"
Roman Loktionov,Ingulets Petrove,2017-2018
Vladyslav Sharay,Ingulets Petrove,2021-2022
Valeriy Sad,Ingulets Petrove,2024-2025
Sergiy Aleksanov,Ingulets Petrove,2015-2017
Mykyta Zhukov,Ingulets Petrove,"2016-2017, 2017-2017"
Igor Zagalskyi,Ingulets Petrove,2020-2020
Artem Proshenko,Ingulets Petrove,2015-2017
Ilya Shevtsov,Ingulets Petrove,2021-2021
Artem Smolyakov,Ingulets Petrove,2022-2023
Yohana Oscar Mkomola,Ingulets Petrove,2020-2021
Vitaliy Kolesnikov,Ingulets Petrove,
Sergiy Kyslenko,Ingulets Petrove,2024-2025
Ivan Muchak,Ingulets Petrove,2016-2017
Armand Ella,Ingulets Petrove,2017-2020
Giorgi Kobuladze,Ingulets Petrove,2018-2019
Semen Datsenko,Ingulets Petrove,2016-2017
Mykhaylo Pysko,Ingulets Petrove,2019-2020
Sergiy Dyachuk,Ingulets Petrove,2016-2017
Oleg Synyogub,Ingulets Petrove,2017-2021
Danylo Kravchuk,Ingulets Petrove,2022-2023
Pavlo Polegenko,Ingulets Petrove,2021-2022
Yevgeniy Nemtinov,Ingulets Petrove,2017-2017
Ivan Losenko,Ingulets Petrove,2024-2025
Bogdan Lytvyak,Ingulets Petrove,
Artem Benedyuk,Ingulets Petrove,2024-2025
Oleksiy Krasov,Ingulets Petrove,2016-2017
Oleksandr Medvedev,Ingulets Petrove,2017-2018
Stanislav Peredystyi,Ingulets Petrove,"2018-2019, 2021-2021"
Igor Soldat,Ingulets Petrove,2017-2019
Ilya Gadzhuk,Ingulets Petrove,2023-2025
Volodymyr Korobka,Ingulets Petrove,2019-2020
Mykyta Tkachov,Ingulets Petrove,2016-2017
Maksym Melnychuk,Ingulets Petrove,"2021-2022, 2023-2025"
Roman Kretov,Ingulets Petrove,2015-2017
Ivan Golovkin,Ingulets Petrove,2021-2023
Dmytro Pospelov,Ingulets Petrove,2021-2023
Dmytro Fateev,Ingulets Petrove,2019-2021
Roman Lyopka,Ingulets Petrove,2019-2020
Maksym Skorokhod,Ingulets Petrove,2024-2025
Bogdan Shukhman,Ingulets Petrove,2019-2020
Mykola Kobets,Ingulets Petrove,2015-2017
Dmytro Mishenin,Ingulets Petrove,
Oleksandr Dykhtyaruk,Ingulets Petrove,2025-2025
Andriy Bliznichenko,Ingulets Petrove,2022-2023
Bogdan Mytsyk,Ingulets Petrove,2019-2019
Álvaro Vieira,Ingulets Petrove,2024-2024
Yaroslav Gomenko,Ingulets Petrove,2018-2018
Igor Chaykovskyi,Ingulets Petrove,2021-2021
Roman Pidkivka,Ingulets Petrove,2022-2023
Oleg Osypenko,Ingulets Petrove,"2023-2024, 2024-2025"
Andriy Golub,Ingulets Petrove,2015-2017
Denys Vasin,Ingulets Petrove,2021-2021
Kristian Svystun,Ingulets Petrove,2025-2025
Oleksandr Zhovtenko,Ingulets Petrove,2025-2025
Sergiy Petko,Ingulets Petrove,2024-2025
Roman Fatiy,Ingulets Petrove,2016-2017
Pavlo Besarab,Ingulets Petrove,
Igor Buka,Ingulets Petrove,2016-2017
Volodymyr Senytsya,Ingulets Petrove,2020-2020
Vitaliy Faraseyenko,Ingulets Petrove,2025-2025
Ilya Khodulya,Ingulets Petrove,2015-2016
Roman Pomazan,Ingulets Petrove,2016-2017
