name,club,periods
Oleksandr Malyshenko,Zorya Lugansk,"1978-1981, 1982-1985, 1988-1991, 1996-1997"
Anatoliy Kuksov,Zorya Lugansk,1969-1986
Yuriy Kolesnikov,Zorya Lugansk,"1977-1989, 1990-1998"
Viktor Kuznetsov,Zorya Lugansk,1968-1980
Yuriy Eliseev,Zorya Lugansk,1970-1978
Vyacheslav Semenov,Zorya Lugansk,"1969-1973, 1976-1978"
Pylyp Budkivskyi,Zorya Lugansk,"2014-2016, 2019-2020, 2024-2025"
Igor Shopin,Zorya Lugansk,2004-2005
Oleksandr Karavaev,Zorya Lugansk,"2014-2015, 2015-2016, 2017-2019"
Yuriy Bobkov,Zorya Lugansk,"1982-1985, 1987-1988"
Artem Gromov,Zorya Lugansk,2017-2022
Zeljko Ljubenovic,Zorya Lugansk,2012-2018
Aleksey Korobchenko,Zorya Lugansk,"1989-1990, 1991-2005"
Dmytro Khomchenovskyi,Zorya Lugansk,"2011-2015, 2018-2022"
Mykyta Kamenyuka,Zorya Lugansk,"2008-2018, 2018-2020"
Vladyslav Kochergin,Zorya Lugansk,2017-2022
Tymerlan Guseynov,Zorya Lugansk,1989-1991
Nazariy Rusyn,Zorya Lugansk,"2019-2019, 2022-2023"
Eduardo Guerrero,Zorya Lugansk,"2023-2023, 2023-2024"
Volodymyr Onyshchenko,Zorya Lugansk,1971-1974
Oleksiy Yakymenko,Zorya Lugansk,2004-2006
Vadym Kyrylov,Zorya Lugansk,2005-2007
Yuriy Avdeenko,Zorya Lugansk,1987-1989
Oleksandr Sevidov,Zorya Lugansk,1990-2001
Anatoliy Shakun,Zorya Lugansk,"1966-1972, 1973-1975"
Bogdan Lednev,Zorya Lugansk,2018-2020
Oleksandr Zhuravlev,Zorya Lugansk,"1964-1970, 1970-1979"
Vladlen Yurchenko,Zorya Lugansk,2019-2021
Vladimir Belousov,Zorya Lugansk,1971-1977
Oleksandr Chalmaev,Zorya Lugansk,"1997-1999, 2000-2002"
Sergey Andreev,Zorya Lugansk,1974-1978
Yannick Boli,Zorya Lugansk,2013-2014
Jaba Lipartia,Zorya Lugansk,2011-2017
Allahyar Sayyadmanesh,Zorya Lugansk,2020-2021
Oleksandr Gladkyi,Zorya Lugansk,2020-2022
Danilo,Zorya Lugansk,"2012-2013, 2013-2014, 2014-2015"
Roman Miroshnychenko,Zorya Lugansk,1997-1999
Taras Lazarovych,Zorya Lugansk,"2009-2009, 2010-2012"
Ruslan Malinovskyi,Zorya Lugansk,2014-2015
Artem Gordienko,Zorya Lugansk,2013-2019
Yuriy Vasenin,Zorya Lugansk,1970-1976
Yuriy Yaroshenko,Zorya Lugansk,1982-1990
Parid Xhihani,Zorya Lugansk,2008-2011
Shahab Zahedi,Zorya Lugansk,"2021-2022, 2023-2023, 2024-2024, 2024-2025"
Gennadiy Shilin,Zorya Lugansk,"1968-1971, 1974-1975"
Iury Castilho,Zorya Lugansk,2017-2018
Viktor Stulchin,Zorya Lugansk,"1974-1978, 1980-1983"
