name,club,periods
Oleksandr Bondarenko,Kolos Kovalivka,"2014-2020, 2020-2021"
Volodymyr Lysenko,Kolos Kovalivka,2017-2023
Vitaliy Gavrysh,Kolos Kovalivka,2016-2022
Pavlo Orikhovskyi,Kolos Kovalivka,"2019-2019, 2020-2021, 2022-2025"
Oleg Ilyin,Kolos Kovalivka,"2018-2025, 2025-2025"
Vadym Milko,Kolos Kovalivka,2017-2024
Oleksandr Pozdeev,Kolos Kovalivka,2013-2020
Denys Kostyshyn,Kolos Kovalivka,2018-2022
Yevgeniy Morozko,Kolos Kovalivka,"2015-2021, 2022-2022"
Yevgen Zadoya,Kolos Kovalivka,"2016-2022, 2022-2023"
Vyacheslav Ryabov,Kolos Kovalivka,2016-2020
Yevgeniy Smyrnyi,Kolos Kovalivka,"2019-2021, 2022-2023"
Andriy Tsurikov,Kolos Kovalivka,2023-2025
Árni Vilhjálmsson,Kolos Kovalivka,2019-2020
Denys Antyukh,Kolos Kovalivka,"2018-2019, 2019-2021"
Vladyslav Nekhtiy,Kolos Kovalivka,2017-2020
Yevgen Seleznyov,Kolos Kovalivka,2020-2021
Vitaliy Lysytskyi,Kolos Kovalivka,2016-2017
Vladyslav Veleten,Kolos Kovalivka,2021-2025
Vyacheslav Churko,Kolos Kovalivka,"2021-2021, 2021-2022, 2022-2022"
Denys Bezborodko,Kolos Kovalivka,"2022-2022, 2022-2025"
Vasyl Koropetskyi,Kolos Kovalivka,2012-2019
Yaroslav Vyshnyak,Kolos Kovalivka,2014-2018
Yevgen Novak,Kolos Kovalivka,2020-2023
Kyrylo Petrov,Kolos Kovalivka,2020-2022
Oleksandr Chornomorets,Kolos Kovalivka,2018-2024
Anton Salabay,Kolos Kovalivka,"2022-2022, 2023-2025, 2025-2025"
Diego Carioca,Kolos Kovalivka,"2021-2022, 2022-2022, 2022-2023, 2023-2025"
Sergiy Kozyr,Kolos Kovalivka,2014-2016
Sergiy Chobotenko,Kolos Kovalivka,2022-2023
Oleksandr Matveyev,Kolos Kovalivka,2017-2018
Maksym Tretyakov,Kolos Kovalivka,2024-2025
Jovanny Bolívar,Kolos Kovalivka,2024-2025
Dzhemal Kyzylatesh,Kolos Kovalivka,2018-2020
Valeriy Luchkevych,Kolos Kovalivka,2023-2025
Oleksiy Zozulya,Kolos Kovalivka,"2017-2021, 2022-2023"
Sergiy Myakushko,Kolos Kovalivka,2022-2024
Andriy Semenko,Kolos Kovalivka,2013-2018
Yevgeniy Isaenko,Kolos Kovalivka,"2020-2021, 2022-2023"
Nika Sichinava,Kolos Kovalivka,"2021-2022, 2022-2023"
Gytis Paulauskas,Kolos Kovalivka,"2024-2025, 2025-2025"
Dmytro Leonov,Kolos Kovalivka,2017-2018
Artem Gusol,Kolos Kovalivka,2024-2025
Oleksandr Volkov,Kolos Kovalivka,2019-2020
Oleksandr Migunov,Kolos Kovalivka,2019-2020
Oleksandr Yarovenko,Kolos Kovalivka,2017-2018
Oleg Kozhushko,Kolos Kovalivka,"2019-2020, 2020-2020, 2021-2021"
Danyil Alefirenko,Kolos Kovalivka,2024-2025
Mykola Kovtalyuk,Kolos Kovalivka,"2016-2017, 2017-2017, 2025-2025"
Nika Gagnidze,Kolos Kovalivka,2024-2025
Rangel,Kolos Kovalivka,2023-2024
Yegor Chegurko,Kolos Kovalivka,"2016-2017, 2017-2018"
Vadym Paramonov,Kolos Kovalivka,2019-2020
Renan Oliveira,Kolos Kovalivka,"2021-2022, 2022-2023"
Roman Goncharenko,Kolos Kovalivka,2022-2024
Sergiy Tsybulskyi,Kolos Kovalivka,2016-2017
Arsentiy Doroshenko,Kolos Kovalivka,"2018-2019, 2020-2020, 2022-2022"
Stanislav Sorokin,Kolos Kovalivka,"2021-2021, 2021-2022, 2022-2022"
Valeriy Bondarenko,Kolos Kovalivka,"2023-2024, 2024-2025"
Stanislav Koval,Kolos Kovalivka,"2021-2021, 2021-2022"
Sergiy Bolbat,Kolos Kovalivka,2022-2024
Mamadou Danfa,Kolos Kovalivka,2020-2022
Mykyta Burda,Kolos Kovalivka,2023-2025
Sergiy Zuevych,Kolos Kovalivka,2012-2019
Anatoliy Nuriyev,Kolos Kovalivka,"2021-2022, 2022-2022"
Valentyn Gorokh,Kolos Kovalivka,2023-2025
Catalin Cucos,Kolos Kovalivka,"2023-2024, 2025-2025"
Ruslan Kisil,Kolos Kovalivka,2018-2019
Maksym Borovets,Kolos Kovalivka,2015-2017
Igor Dorosh,Kolos Kovalivka,
Oleksandr Muzychuk,Kolos Kovalivka,2017-2018
Dmytro Khlyobas,Kolos Kovalivka,2021-2021
Vladyslav Okhronchuk,Kolos Kovalivka,"2017-2017, 2017-2017, 2017-2019, 2019-2020"
Andriy Totovytskyi,Kolos Kovalivka,"2022-2022, 2023-2024"
Arinaldo Rrapaj,Kolos Kovalivka,2025-2025
Elias,Kolos Kovalivka,2025-2025
Denys Kuzyk,Kolos Kovalivka,2022-2022
Volodymyr Makhankov,Kolos Kovalivka,2021-2023
Vladyslav Shershen,Kolos Kovalivka,
Roman Kuzyk,Kolos Kovalivka,
Yegor Demchenko,Kolos Kovalivka,2019-2019
Yegor Lugachov,Kolos Kovalivka,2015-2016
Stanislav Morarenko,Kolos Kovalivka,"2022-2022, 2023-2023"
Ștefan Vlădoiu,Kolos Kovalivka,2025-2025
Levan Makharadze,Kolos Kovalivka,2016-2017
Roman Mysak,Kolos Kovalivka,2023-2025
Oleksiy Sydorov,Kolos Kovalivka,2025-2025
Yevgeniy Kucherenko,Kolos Kovalivka,"2020-2021, 2021-2022, 2022-2023"
Daniil Denysenko,Kolos Kovalivka,
Igor Kharatin,Kolos Kovalivka,2024-2025
Kyrylo Senko,Kolos Kovalivka,
Yuriy Tkachuk,Kolos Kovalivka,"2013-2013, 2015-2016"
