name,club,periods
Tymerlan Guseynov,Chornomorets Odesa,1993-2001
Oleksandr Kosyrin,Chornomorets Odesa,"2002-2005, 2008-2010"
Volodymyr Ploskina,Chornomorets Odesa,1975-1989
Oleksandr Shcherbakov,Chornomorets Odesa,"1983-1986, 1987-1991, 1992-1993"
Vladimir Fink,Chornomorets Odesa,1981-1989
Kostyantyn Balabanov,Chornomorets Odesa,"2000-2005, 2010-2011"
Vitaliy Shevchenko,Chornomorets Odesa,1975-1982
Sergiy Gusev,Chornomorets Odesa,"1988-1989, 1990-1991, 1992-1993"
Vasyl Moskalenko,Chornomorets Odesa,1963-1971
Ivan Getsko,Chornomorets Odesa,1989-1992
Anatoliy Didenko,Chornomorets Odesa,"2009-2015, 2018-2019"
Ivan Shariy,Chornomorets Odesa,1980-1986
Igor Belanov,Chornomorets Odesa,"1981-1985, 1994-1996"
Yuriy Goryachev,Chornomorets Odesa,"1979-1984, 1985-1986"
Volodymyr Ustymchyk,Chornomorets Odesa,1973-1982
Leonid Orekhov,Chornomorets Odesa,
Istvan Sekech,Chornomorets Odesa,1967-1972
Igor Zhabchenko,Chornomorets Odesa,"1993-1996, 1998-1999"
Viktor Pasulko,Chornomorets Odesa,1982-1987
Vladimir Makarov,Chornomorets Odesa,1974-1977
Georgiy Kondratjev,Chornomorets Odesa,1989-1991
Vladimir Korytko,Chornomorets Odesa,2007-2009
Yuriy Sak,Chornomorets Odesa,"1991-1994, 1994-1997, 1999-2000"
Ilya Tsymbalar,Chornomorets Odesa,1989-1993
Vitaliy Parakhnevich,Chornomorets Odesa,1993-1995
Artur Avagimyan,Chornomorets Odesa,"2020-2022, 2023-2023, 2023-2024"
Andriy Shtogrin,Chornomorets Odesa,2018-2024
Vitaliy Kolesnichenko,Chornomorets Odesa,"1990-1994, 1994-2003"
Oleksandr Pogorelov,Chornomorets Odesa,"1976-1978, 1979-1980"
Gennadiy Perepadenko,Chornomorets Odesa,1985-1990
Valentyn Poltavets,Chornomorets Odesa,"2004-2008, 2008-2008"
Sergiy Zvenigorodskiy,Chornomorets Odesa,1966-1973
Ivan Borisevich,Chornomorets Odesa,
Gennadiy Shchekotylin,Chornomorets Odesa,"1997-1998, 2002-2003"
Yuriy Miterev,Chornomorets Odesa,2002-2006
Ruslan Romanchuk,Chornomorets Odesa,"1990-1995, 1999-2003"
