rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Leandro Damião,Unknown,226,106,28,17.364,N/A,Unknown,Unknown,39,1,Sport Club Internacional,Unknown,Unknown,Brazil,br,https://www.transfermarkt.us/leandro-damiao/profil/spieler/139449,https://img.a.transfermarkt.technology/portrait/small/139449-1454414211.jpg?lm=1,N/A,22.07.1989,Unknown,Without Club
2,Andrés D'Alessandro,Unknown,519,92,82,37.948,N/A,Unknown,Unknown,138,7,Sport Club Internacional,Unknown,Unknown,Argentina,ar,https://www.transfermarkt.us/andres-dalessandro/profil/spieler/3445,https://img.a.transfermarkt.technology/portrait/small/3445-1580200506.jpg?lm=1,N/A,15.04.1981,Unknown,Retired
3,Nilmar,Unknown,158,66,14,12.427,N/A,Unknown,Unknown,12,1,Sport Club Internacional,Unknown,Unknown,Brazil,br,https://www.transfermarkt.us/nilmar/profil/spieler/22750,https://img.a.transfermarkt.technology/portrait/small/22750-1447749575.jpg?lm=1,N/A,14.07.1984,Unknown,Retired
4,Alex,Unknown,288,64,24,19.286,N/A,Unknown,Unknown,51,2,Sport Club Internacional,Unknown,Unknown,Brazil,br,https://www.transfermarkt.us/alex/profil/spieler/27370,https://img.a.transfermarkt.technology/portrait/small/27370-1447748584.jpg?lm=1,N/A,25.03.1982,Unknown,Retired
5,Fernandão,Unknown,146,61,2,11.760,N/A,Unknown,Unknown,11,0,Sport Club Internacional,Unknown,Unknown,Brazil,br,https://www.transfermarkt.us/fernandao/profil/spieler/5332,https://img.a.transfermarkt.technology/portrait/small/5332-1729116479.jpg?lm=1,N/A,18.03.1978,Unknown,---
6,Alecsandro,Unknown,116,54,10,7.667,N/A,Unknown,Unknown,15,1,Sport Club Internacional,Unknown,Unknown,Brazil,br,https://www.transfermarkt.us/alecsandro/profil/spieler/44131,https://img.a.transfermarkt.technology/portrait/small/s_44131_330_2012_1.jpg?lm=1,N/A,04.02.1981,Unknown,Retired
7,Rafael Sóbis,Unknown,191,51,11,12.656,N/A,Unknown,Unknown,26,2,Sport Club Internacional,Unknown,Unknown,Brazil,br,https://www.transfermarkt.us/rafael-sobis/profil/spieler/27376,https://img.a.transfermarkt.technology/portrait/small/27376-1494843480.jpg?lm=1,N/A,17.06.1985,Unknown,Retired
8,Edenilson,Unknown,306,48,33,24.848,N/A,Unknown,Unknown,55,3,Sport Club Internacional,Unknown,Unknown,Brazil,br,https://www.transfermarkt.us/edenilson/profil/spieler/169052,https://img.a.transfermarkt.technology/portrait/small/169052-1662689029.jpg?lm=1,N/A,18.12.1989,Unknown,Grêmio Foot-Ball Porto Alegrense
9,Taison,Unknown,198,43,14,12.292,N/A,Unknown,Unknown,34,2,Sport Club Internacional,Unknown,Unknown,Brazil,br,https://www.transfermarkt.us/taison/profil/spieler/76028,https://img.a.transfermarkt.technology/portrait/small/76028-1727967515.png?lm=1,N/A,13.01.1988,Unknown,PAOK Thessaloniki
10,Alan Patrick,Unknown,194,42,31,13.257,N/A,Unknown,Unknown,25,1,Sport Club Internacional,Unknown,Unknown,Brazil,br,https://www.transfermarkt.us/alan-patrick/profil/spieler/104505,https://img.a.transfermarkt.technology/portrait/small/104505-1641992716.png?lm=1,N/A,13.05.1991,Unknown,Sport Club Internacional
