name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Wawan Sumadi,Dejan FC,https://www.transfermarkt.us/wawan-sumadi/profil/spieler/1312368,https://img.a.transfermarkt.technology/portrait/small/1312368-1737534696.jpg?lm=1,Sumadi,Unknown,Indonesia,id,Dejan FC,Talang Care,Unknown,Defender - Right-Back,"1,70 m",20.01.2004,22,6,2,0,2,0,0,0,4,1.897
Fikri Firdaus,Dejan FC,https://www.transfermarkt.us/fikri-firdaus/profil/spieler/1312369,https://img.a.transfermarkt.technology/portrait/small/1312369-1737548639.png?lm=1,Firdaus,Unknown,Indonesia,id,Dejan FC,Bekasi,Mohamad Fikri Firdaus,Midfield - Central Midfield,"1,70 m",31.07.2002,21,0,2,0,1,0,0,1,4,1.745
Reza Fahlevi,Dejan FC,https://www.transfermarkt.us/reza-fahlevi/profil/spieler/1312367,https://img.a.transfermarkt.technology/portrait/small/1312367-1737548372.png?lm=1,Fahlevi,Unknown,Indonesia,id,Dejan FC,Unknown,Muhammad Reza Fahlevi,Defender - Right-Back,"1,67 m",04.04.1998,20,1,3,0,7,0,0,0,1,1.794
Riski Ramadhan,Dejan FC,https://www.transfermarkt.us/riski-ramadhan/profil/spieler/1312371,https://img.a.transfermarkt.technology/portrait/small/1312371-1737548525.png?lm=1,Ramadhan,Unknown,Indonesia,id,Dejan FC,Unknown,Unknown,Attack - Centre-Forward,Unknown,13.12.2001,17,2,0,0,2,0,0,4,12,1.096
Duta Atapelwa,Dejan FC,https://www.transfermarkt.us/duta-atapelwa/profil/spieler/875209,https://img.a.transfermarkt.technology/portrait/small/875209-1737548890.png?lm=1,Atapelwa,Unknown,Indonesia,id,Dejan FC,Tangerang,Muhammad Duta Atapelwa,Midfield - Defensive Midfield,"1,82 m",28.01.2001,16,0,0,0,5,0,0,1,5,1.250
Andi Sopian,Dejan FC,https://www.transfermarkt.us/andi-sopian/profil/spieler/719828,https://img.a.transfermarkt.technology/portrait/small/719828-1737548252.png?lm=1,Sopian,Unknown,Indonesia,id,Dejan FC,Unknown,Unknown,Midfield - Attacking Midfield,"1,63 m",17.08.1993,16,0,1,0,0,0,0,6,9,799
Fajar Firdaus,Dejan FC,https://www.transfermarkt.us/fajar-firdaus/profil/spieler/875221,https://img.a.transfermarkt.technology/portrait/small/875221-1737549360.png?lm=1,Firdaus,Unknown,Indonesia,id,Dejan FC,Palembang,Muhammad Fajar Firdaus,Attack - Centre-Forward,"1,70 m",21.10.2002,16,2,0,0,3,0,0,11,6,654
Boateng Prince,Dejan FC,https://www.transfermarkt.us/boateng-prince/profil/spieler/1313121,https://img.a.transfermarkt.technology/portrait/small/1313121-1732546326.jpg?lm=1,Prince,Unknown,Indonesia,id,Dejan FC,Kumasi,Unknown,Midfield - Defensive Midfield,"1,70 m",16.11.1996,15,1,1,0,2,0,0,7,2,883
Syahwal Ginting,Dejan FC,https://www.transfermarkt.us/syahwal-ginting/profil/spieler/930976,https://img.a.transfermarkt.technology/portrait/small/930976-1737548784.png?lm=1,Ginting,16,Indonesia,id,Dejan FC,Bekasi,Radzky Syahwal Ginting,Midfield - Defensive Midfield,"1,66 m",01.12.2003,14,1,2,0,4,0,0,9,5,572
Jackson Tiwu,Dejan FC,https://www.transfermarkt.us/jackson-tiwu/profil/spieler/728350,https://img.a.transfermarkt.technology/portrait/small/728350-1737548955.png?lm=1,Jackson Tiwu,Unknown,Indonesia,id,Dejan FC,Bajawa,Jechson Felix Gu Tiwu,Attack - Left Winger,Unknown,24.10.1995,13,2,1,0,2,0,0,6,6,557
Tegar Dadi,Dejan FC,https://www.transfermarkt.us/tegar-dadi/profil/spieler/717563,https://img.a.transfermarkt.technology/portrait/small/717563-1737548712.png?lm=1,Tegar Dadi,Unknown,Indonesia,id,Dejan FC,Semarang,Unknown,Goalkeeper,"1,75 m",30.11.1997,12,0,0,0,4,0,0,1,0,1.035
Salifii Diarra,Without Club,https://www.transfermarkt.us/salifii-diarra/profil/spieler/1313125,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Diarra,Unknown,Mali,ml,Dejan FC,Unknown,Zana Salif Diarra,Midfield - Central Midfield,"1,75 m",30.01.1994,12,0,0,0,2,0,0,0,2,1.027
Ganjar Mukti,Dejan FC,https://www.transfermarkt.us/ganjar-mukti/profil/spieler/506121,https://img.a.transfermarkt.technology/portrait/small/506121-1621310522.jpg?lm=1,Mukti,Unknown,Indonesia,id,Dejan FC,Tangerang,Ganjar Mukti Muhardiyana,Defender - Centre-Back,"1,78 m",12.06.1994,12,0,0,0,2,1,1,1,1,949
Anan Lestaluhu,Dejan FC,https://www.transfermarkt.us/anan-lestaluhu/profil/spieler/618985,https://img.a.transfermarkt.technology/portrait/small/618985-1737548137.png?lm=1,Lestaluhu,Unknown,Indonesia,id,Dejan FC,Tulehu,Anan Migraf Lestaluhu,Defender - Left-Back,"1,72 m",22.09.1999,11,0,1,0,2,0,1,3,5,705
Donald Bissa,Dejan FC,https://www.transfermarkt.us/donald-bissa/profil/spieler/479912,https://img.a.transfermarkt.technology/portrait/small/479912-1737548607.png?lm=1,Bissa,Unknown,Indonesia,id,Dejan FC,Daloa,Unknown,Attack - Centre-Forward,"1,85 m",13.12.1991,10,0,1,0,1,0,0,5,5,484
Rakha Shabir,Dejan FC,https://www.transfermarkt.us/rakha-shabir/profil/spieler/1354560,https://img.a.transfermarkt.technology/portrait/small/1354560-1737548858.png?lm=1,Shabir,Unknown,Indonesia,id,Dejan FC,Depok,Rakha Shabir Alhady,Defender - Centre-Back,Unknown,13.05.2003,9,1,1,0,3,0,0,0,1,783
Thiago Fernandes,Persikas Subang,https://www.transfermarkt.us/thiago-fernandes/profil/spieler/518070,https://img.a.transfermarkt.technology/portrait/small/518070-1688133302.png?lm=1,Fernandes,20,Timor-Leste,tl,Dejan FC,São Paulo (SP),Thiago Oliveira Fernandes,Midfield - Attacking Midfield,"1,83 m",09.06.1992,9,1,0,0,4,0,0,5,5,384
Alfin Esa,Dejan FC,https://www.transfermarkt.us/alfin-esa/profil/spieler/1299462,https://img.a.transfermarkt.technology/portrait/small/1299462-1737548485.png?lm=1,Esa,Unknown,Indonesia,id,Dejan FC,Jakarta,Alfin Esa Ahmad,Attack - Left Winger,Unknown,10.02.2005,9,0,0,0,1,0,0,7,2,314
Ade Suryana,Dejan FC,https://www.transfermarkt.us/ade-suryana/profil/spieler/1099034,https://img.a.transfermarkt.technology/portrait/small/1099034-1737547709.jpeg?lm=1,Suryana,Unknown,Indonesia,id,Dejan FC,Unknown,Unknown,Defender - Right-Back,"1,70 m",12.03.2000,7,0,0,0,3,0,0,1,7,378
Ivan Julyandhy,Dejan FC,https://www.transfermarkt.us/ivan-julyandhy/profil/spieler/724282,https://img.a.transfermarkt.technology/portrait/small/724282-1737548173.png?lm=1,Julyandhy,Unknown,Indonesia,id,Dejan FC,Tangerang,Unknown,Defender - Centre-Back,Unknown,20.09.1996,7,0,0,0,0,0,0,5,0,271
Danila Sokirchenko,FC OshMU,https://www.transfermarkt.us/danila-sokirchenko/profil/spieler/418581,https://img.a.transfermarkt.technology/portrait/small/418581-1616780801.png?lm=1,Sokirchenko,24,Kyrgyzstan,kg,Dejan FC,"Sretenka, Chuy Region",Сокирченко Данила Анатольевич,Defender - Centre-Back,"1,80 m",15.10.1995,6,0,0,1,2,0,0,0,0,540
Boman Aimé,Without Club,https://www.transfermarkt.us/boman-aime/profil/spieler/506347,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Aimé,Unknown,Cote d'Ivoire,unknown,Dejan FC,Dabou,Boman Bi Irie Aimé,Defender - Centre-Back,"1,89 m",16.08.1989,6,2,0,0,2,0,0,1,0,473
Artem Serdyuk,FK Khujand,https://www.transfermarkt.us/artem-serdyuk/profil/spieler/380338,https://img.a.transfermarkt.technology/portrait/small/380338-1615020032.png?lm=1,Serdyuk,Unknown,Russia,unknown,Dejan FC,"Salsk, Rostov Region",Сердюк Артём Сергеевич,Attack - Centre-Forward,"1,87 m",22.01.1990,6,4,0,0,0,0,0,1,2,424
Afif Fathoni,Dejan FC,https://www.transfermarkt.us/afif-fathoni/profil/spieler/1335596,https://img.a.transfermarkt.technology/portrait/small/1335596-1737548334.png?lm=1,Fathoni,Unknown,Indonesia,id,Dejan FC,Depok,Muhammad Afif Fathoni,Attack - Centre-Forward,"1,65 m",06.04.2003,6,1,1,0,1,0,0,4,1,242
Imus Wiranda,Dejan FC,https://www.transfermarkt.us/imus-wiranda/profil/spieler/1051941,https://img.a.transfermarkt.technology/portrait/small/1051941-1737548743.png?lm=1,Wiranda,Unknown,Indonesia,id,Dejan FC,Unknown,Unknown,Defender - Right-Back,"1,65 m",14.08.2002,5,0,0,0,2,0,0,3,1,228
Nabil Asyura,Dejan FC,https://www.transfermarkt.us/nabil-asyura/profil/spieler/1038778,https://img.a.transfermarkt.technology/portrait/small/1038778-1737548680.png?lm=1,Asyura,27,Indonesia,id,Dejan FC,Payakumbuh,Muhammad Nabil Asyura,Attack - Centre-Forward,"1,78 m",02.07.2006,5,0,0,0,1,0,0,3,3,168
Annas Fitranto,Without Club,https://www.transfermarkt.us/annas-fitranto/profil/spieler/506342,https://img.a.transfermarkt.technology/portrait/small/506342-1617804446.jpg?lm=1,Fitranto,Unknown,Indonesia,id,Dejan FC,Malang,Unknown,Goalkeeper,"1,80 m",06.04.1994,4,0,0,0,1,0,0,0,0,360
Zaenuri Azhar,Dejan FC,https://www.transfermarkt.us/zaenuri-azhar/profil/spieler/1144122,https://img.a.transfermarkt.technology/portrait/small/1144122-1737548093.png?lm=1,Azhar,Unknown,Indonesia,id,Dejan FC,Bogor,Muhamad Zaenuri Azhar,Goalkeeper,Unknown,16.03.2002,4,0,0,0,0,0,0,1,0,315
Sujarmin,Dejan FC,https://www.transfermarkt.us/sujarmin/profil/spieler/1354559,https://img.a.transfermarkt.technology/portrait/small/1354559-1737548445.png?lm=1,Sujarmin,Unknown,Indonesia,id,Dejan FC,Bogor,Unknown,Goalkeeper,Unknown,29.09.2003,4,0,0,0,1,0,0,0,2,270
