name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Oky Kharisma,Nusantara United FC,https://www.transfermarkt.us/oky-kharisma/profil/spieler/1104410,https://img.a.transfermarkt.technology/portrait/small/1104410-1739712247.jpg?lm=1,Kharisma,Unknown,Indonesia,id,Nusantara United FC,Kediri,Unknown,Defender - Left-Back,"1,72 m",03.04.2000,29,2,5,0,3,0,1,12,7,1.723
Hersya Scifo,Nusantara United FC,https://www.transfermarkt.us/hersya-scifo/profil/spieler/1031924,https://img.a.transfermarkt.technology/portrait/small/1031924-1739712368.png?lm=1,Scifo,Unknown,Indonesia,id,Nusantara United FC,Unknown,Unknown,Midfield - Central Midfield,"1,77 m",06.08.2000,29,2,1,0,1,1,0,10,14,1.512
Kardinata Tarigan,Nusantara United FC,https://www.transfermarkt.us/kardinata-tarigan/profil/spieler/1018630,https://img.a.transfermarkt.technology/portrait/small/1018630-1739712210.png?lm=1,Tarigan,Unknown,Indonesia,id,Nusantara United FC,Kabanjahe,Unknown,Midfield - Attacking Midfield,"1,70 m",26.08.2000,24,6,5,0,2,0,0,7,4,1.477
Ifan Izdihar,Nusantara United FC,https://www.transfermarkt.us/ifan-izdihar/profil/spieler/1168948,https://img.a.transfermarkt.technology/portrait/small/1168948-1739711334.png?lm=1,Izdihar,Unknown,Indonesia,id,Nusantara United FC,Unknown,Ifan Izdihar Iyananda,Defender - Centre-Back,"1,77 m",21.11.2003,21,1,1,0,1,1,0,8,3,1.375
Pandi Lestaluhu,Nusantara United FC,https://www.transfermarkt.us/pandi-lestaluhu/profil/spieler/506171,https://img.a.transfermarkt.technology/portrait/small/506171-1739711380.png?lm=1,Lestaluhu,-,Indonesia,id,Nusantara United FC,Tulehu,Pandi Ahmad Lestaluhu,Attack - Left Winger,"1,65 m",07.08.1997,21,5,3,0,3,0,0,7,7,1.322
Supardi,Nusantara United FC,https://www.transfermarkt.us/supardi/profil/spieler/201663,https://img.a.transfermarkt.technology/portrait/small/201663-1739711667.png?lm=1,Supardi,2,Indonesia,id,Nusantara United FC,Bangka,Supardi Nasir Bujang,Defender - Right-Back,"1,73 m",09.04.1983,20,2,1,0,2,0,0,0,1,1.800
Bhima Wibnu,Nusantara United FC,https://www.transfermarkt.us/bhima-wibnu/profil/spieler/1181039,https://img.a.transfermarkt.technology/portrait/small/1181039-1739712426.png?lm=1,Wibnu,Unknown,Indonesia,id,Nusantara United FC,Tulungagung,Bhima Wibnu Fiki Ramadhan,Defender - Right-Back,"1,73 m",07.01.2000,20,1,1,0,4,0,0,3,3,1.647
Qischil Gandrum,Nusantara United FC,https://www.transfermarkt.us/qischil-gandrum/profil/spieler/667172,https://img.a.transfermarkt.technology/portrait/small/667172-1739711506.png?lm=1,Gandrum,Unknown,Indonesia,id,Nusantara United FC,Kediri,Qischil Gandrum Miny,Attack - Right Winger,"1,76 m",22.07.1987,20,2,1,0,3,0,0,9,10,904
Jovan Al Ghony,Nusantara United FC,https://www.transfermarkt.us/jovan-al-ghony/profil/spieler/904296,https://img.a.transfermarkt.technology/portrait/small/904296-1739711575.png?lm=1,Al Ghony,Unknown,Indonesia,id,Nusantara United FC,Semarang,Jovan Affan Al Ghony,Midfield - Defensive Midfield,"1,73 m",13.04.2000,19,0,0,0,2,1,0,6,5,1.210
Arif I'tibar,Nusantara United FC,https://www.transfermarkt.us/arif-itibar/profil/spieler/1168949,https://img.a.transfermarkt.technology/portrait/small/1168949-1739712164.png?lm=1,I'tibar,Unknown,Indonesia,id,Nusantara United FC,Unknown,Muhammad Arif l’tibar,Attack - Right Winger,Unknown,15.03.2003,19,2,1,0,0,0,0,9,10,721
Matheus,PSM Makassar,https://www.transfermarkt.us/matheus/profil/spieler/384560,https://img.a.transfermarkt.technology/portrait/small/384560-1694767915.png?lm=1,Matheus,Unknown,Brazil,br,Nusantara United FC,Maringá,Unknown,Attack - Centre-Forward,"1,93 m",18.06.1997,18,14,1,0,2,0,0,0,2,1.612
