name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Firmansyah,Persekat Tegal,https://www.transfermarkt.us/firmansyah/profil/spieler/720078,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Firmansyah,Unknown,Indonesia,id,Persekat Tegal,Malang,Unknown,Midfield - Defensive Midfield,"1,65 m",10.02.1997,36,1,0,0,10,0,1,6,15,2.605
Chrystna Bhagascara,Persekat Tegal,https://www.transfermarkt.us/chrystna-bhagascara/profil/spieler/662801,https://img.a.transfermarkt.technology/portrait/small/662801-1689735004.jpg?lm=1,Bhagascara,Unknown,Indonesia,id,Persekat Tegal,Bojonegoro,Unknown,Midfield - Central Midfield,"1,70 m",22.06.1998,33,2,2,0,4,0,0,0,0,2.970
Bagus Prasetiyo,Persekat Tegal,https://www.transfermarkt.us/bagus-prasetiyo/profil/spieler/901892,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Prasetiyo,Unknown,Indonesia,id,Persekat Tegal,Bojonegoro,Unknown,Goalkeeper,"1,79 m",29.07.1997,33,0,0,0,2,0,0,1,0,2.909
Agung Supriyanto,RANS Nusantara FC,https://www.transfermarkt.us/agung-supriyanto/profil/spieler/720589,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Supriyanto,-,Indonesia,id,Persekat Tegal,Jepara,Unknown,Attack - Centre-Forward,"1,78 m",14.06.1992,30,6,0,0,3,0,0,13,13,1.632
Adhe Owen,Persekat Tegal,https://www.transfermarkt.us/adhe-owen/profil/spieler/901583,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Owen,Unknown,Indonesia,id,Persekat Tegal,Tegal,Unknown,Defender - Centre-Back,"1,75 m",04.07.1998,25,0,1,0,3,0,0,1,1,2.195
Hamdi Sula,Persekat Tegal,https://www.transfermarkt.us/hamdi-sula/profil/spieler/901893,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Hamdi Sula,Unknown,Indonesia,id,Persekat Tegal,Halmahera Utara,Unknown,Defender - Right-Back,"1,75 m",03.11.1997,23,3,1,0,5,0,0,2,11,1.721
Iuri,Persekat Tegal,https://www.transfermarkt.us/iuri/profil/spieler/874332,https://img.a.transfermarkt.technology/portrait/small/874332-1741705287.jpg?lm=1,Iuri,Unknown,Brazil,br,Persekat Tegal,Rio de Janeiro,Unknown,Defender - Centre-Back,"1,87 m",23.03.1996,22,0,4,0,6,0,0,0,0,1.980
Arif Budiyono,Persekat Tegal,https://www.transfermarkt.us/arif-budiyono/profil/spieler/721641,https://img.a.transfermarkt.technology/portrait/small/721641-1689561763.jpg?lm=1,Budiyono,Unknown,Indonesia,id,Persekat Tegal,Kendal,Unknown,Defender - Centre-Back,"1,79 m",26.02.1993,22,1,1,0,2,0,0,3,0,1.757
Rafly Ariyanto,Persekat Tegal,https://www.transfermarkt.us/rafly-ariyanto/profil/spieler/874899,https://img.a.transfermarkt.technology/portrait/small/874899-1666159432.jpg?lm=1,Ariyanto,Unknown,Indonesia,id,Persekat Tegal,Banjarmasin,Mohammad Rafly Ariyanto,Attack - Centre-Forward,"1,78 m",17.05.2001,22,8,1,0,2,0,0,7,8,1.490
Muhammad Ridwan,Persikas Subang,https://www.transfermarkt.us/muhammad-ridwan/profil/spieler/720588,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Ridwan,Unknown,Indonesia,id,Persekat Tegal,Tangerang,Unknown,Midfield - Attacking Midfield,"1,69 m",10.08.1998,18,1,2,0,1,0,0,12,1,898
Soni Setiawan,Gresik United FC,https://www.transfermarkt.us/soni-setiawan/profil/spieler/662953,https://img.a.transfermarkt.technology/portrait/small/662953-1737737300.png?lm=1,Setiawan,Unknown,Indonesia,id,Persekat Tegal,Magelang,Unknown,Defender - Right-Back,"1,72 m",10.04.1993,17,1,0,0,3,0,0,0,0,1.530
Riki Dwi Saputro,Persekat Tegal,https://www.transfermarkt.us/riki-dwi-saputro/profil/spieler/724699,https://img.a.transfermarkt.technology/portrait/small/724699-1645079204.jpg?lm=1,Dwi Saputro,Unknown,Indonesia,id,Persekat Tegal,Siak,Riki Dwi Saputro,Attack - Centre-Forward,"1,75 m",20.02.1995,17,1,2,0,-1,1,0,14,1,561
Alfin Zidane,Persiba Balikpapan,https://www.transfermarkt.us/alfin-zidane/profil/spieler/721085,https://img.a.transfermarkt.technology/portrait/small/721085-1613752414.jpg?lm=1,Zidane,Unknown,Indonesia,id,Persekat Tegal,Jakarta,Riza Alfin Zidane,Midfield - Central Midfield,"1,70 m",13.03.2000,17,2,1,0,0,0,0,13,3,465
Mirkomil Lokaev,Persipa Pati,https://www.transfermarkt.us/mirkomil-lokaev/profil/spieler/494125,https://img.a.transfermarkt.technology/portrait/small/494125-1690788351.png?lm=1,Lokaev,Unknown,Uzbekistan,uz,Persekat Tegal,Unknown,Локаев Миркомил,Defender - Centre-Back,"1,80 m",30.01.1995,16,0,0,0,3,0,0,1,0,1.372
Aulia Hidayat,Without Club,https://www.transfermarkt.us/aulia-hidayat/profil/spieler/582992,https://img.a.transfermarkt.technology/portrait/small/582992-1738384645.JPG?lm=1,Hidayat,20,Indonesia,id,Persekat Tegal,Aceh Besar,Unknown,Defender - Right-Back,"1,70 m",02.05.1999,16,0,0,0,5,0,0,2,5,1.272
Kahar Muzakkar,Gresik United FC,https://www.transfermarkt.us/kahar-muzakkar/profil/spieler/663276,https://img.a.transfermarkt.technology/portrait/small/663276-1737737647.png?lm=1,Muzakkar,32,Indonesia,id,Persekat Tegal,Makassar,Kahar Kalu Muzakkar,Attack - Centre-Forward,"1,75 m",05.05.1999,16,4,0,0,4,0,0,4,8,1.165
Felipe Ryan,Bhayangkara Presisi FC,https://www.transfermarkt.us/felipe-ryan/profil/spieler/556653,https://img.a.transfermarkt.technology/portrait/small/556653-1697828132.png?lm=1,Felipe Ryan,Unknown,Brazil,br,Persekat Tegal,Unknown,Unknown,Midfield - Attacking Midfield,"1,80 m",28.04.1997,15,5,3,0,2,0,0,0,1,1.350
Yericho Christiantoko,RANS Nusantara FC,https://www.transfermarkt.us/yericho-christiantoko/profil/spieler/189515,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Christiantoko,-,Indonesia,id,Persekat Tegal,Malang,Unknown,Defender - Left-Back,"1,67 m",14.01.1992,15,0,0,0,6,1,0,1,3,1.221
Alif Jaelani,Gresik United FC,https://www.transfermarkt.us/alif-jaelani/profil/spieler/874886,https://img.a.transfermarkt.technology/portrait/small/874886-1737738100.png?lm=1,Jaelani,Unknown,Indonesia,id,Persekat Tegal,Makassar,Unknown,Midfield - Attacking Midfield,"1,72 m",05.07.2002,15,0,1,0,1,0,0,2,6,1.191
Dandi Maulana,Persekat Tegal,https://www.transfermarkt.us/dandi-maulana/profil/spieler/505754,https://img.a.transfermarkt.technology/portrait/small/505754-1701163263.jpg?lm=1,Maulana,28,Indonesia,id,Persekat Tegal,Pandeglang,Dandi Maulana Abdulhak,Defender - Centre-Back,"1,75 m",17.06.1998,15,1,0,0,7,1,0,2,0,1.113
Monieaga,Without Club,https://www.transfermarkt.us/monieaga/profil/spieler/506492,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Monieaga,Unknown,Indonesia,id,Persekat Tegal,Sleman,Unknown,Midfield - Attacking Midfield,"1,70 m",11.10.1990,14,2,1,0,1,0,1,0,12,997
Imam Mahmudi,Persekat Tegal,https://www.transfermarkt.us/imam-mahmudi/profil/spieler/721082,https://img.a.transfermarkt.technology/portrait/small/721082-1613751851.jpg?lm=1,Mahmudi,Unknown,Indonesia,id,Persekat Tegal,Kediri,Unknown,Defender - Centre-Back,"1,76 m",09.04.1994,14,0,0,0,1,0,0,3,5,970
Wirdan Jaka,Without Club,https://www.transfermarkt.us/wirdan-jaka/profil/spieler/666712,https://img.a.transfermarkt.technology/portrait/small/666712-1717511365.jpeg?lm=1,Jaka,Unknown,Indonesia,id,Persekat Tegal,Pamekasan,Wirdan Jaka Septian,Midfield - Defensive Midfield,"1,73 m",12.09.1997,14,1,1,0,5,0,0,4,1,951
Muhammad Mukhlis,Persekat Tegal,https://www.transfermarkt.us/muhammad-mukhlis/profil/spieler/724698,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Mukhlis,Unknown,Indonesia,id,Persekat Tegal,Tanjung Pinang,Unknown,Defender - Centre-Back,"1,80 m",04.11.1994,14,0,0,0,3,0,0,4,2,876
Denny Arwin,Persikota Tangerang,https://www.transfermarkt.us/denny-arwin/profil/spieler/719831,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Arwin,Unknown,Indonesia,id,Persekat Tegal,Bogor,Unknown,Defender - Left-Back,"1,76 m",02.03.1993,13,0,0,0,4,1,0,5,2,899
Farhan Rahman,Sriwijaya FC,https://www.transfermarkt.us/farhan-rahman/profil/spieler/818631,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Rahman,Unknown,Indonesia,id,Persekat Tegal,Polewali Mandar,Muhammad Farhan Rahman,Midfield - Defensive Midfield,"1,67 m",03.03.2002,12,0,0,0,3,0,0,6,5,542
