name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Brayen Pondaag,Persibo Bojonegoro,https://www.transfermarkt.us/brayen-pondaag/profil/spieler/1031925,https://img.a.transfermarkt.technology/portrait/small/1031925-1732789850.jpg?lm=1,Pondaag,Unknown,Indonesia,id,Persibo Bojonegoro,Bitung,Unknown,Midfield - Attacking Midfield,"1,75 m",17.12.2001,21,0,1,0,5,0,0,3,9,1.490
Rahel Radiansyah,Persibo Bojonegoro,https://www.transfermarkt.us/rahel-radiansyah/profil/spieler/506525,https://img.a.transfermarkt.technology/portrait/small/506525-1649815483.jpg?lm=1,Radiansyah,-,Indonesia,id,Persibo Bojonegoro,Palangkaraya,Unknown,Attack - Left Winger,"1,65 m",22.05.1991,21,0,4,0,3,0,0,6,11,1.319
Otávio Dutra,Persibo Bojonegoro,https://www.transfermarkt.us/otavio-dutra/profil/spieler/47415,https://img.a.transfermarkt.technology/portrait/small/47415-1645079365.jpg?lm=1,Dutra,5,Indonesia,id,Persibo Bojonegoro,Fortaleza,Unknown,Defender - Centre-Back,"1,90 m",22.11.1983,20,2,3,1,2,0,1,0,0,1.800
Osas Saha,Persibo Bojonegoro,https://www.transfermarkt.us/osas-saha/profil/spieler/595635,https://img.a.transfermarkt.technology/portrait/small/595635-1658899012.jpg?lm=1,Osas Saha,11,Indonesia,id,Persibo Bojonegoro,Warri,Osas Marvelous Ikpefua,Attack - Centre-Forward,"1,80 m",08.10.1986,20,13,2,0,2,0,0,0,8,1.661
Enzo Célestine,Persibo Bojonegoro,https://www.transfermarkt.us/enzo-celestine/profil/spieler/654352,https://img.a.transfermarkt.technology/portrait/small/654352-1663148989.JPG?lm=1,Célestine,Unknown,France,fr,Persibo Bojonegoro,Paris,Enzo Nicolas Jacques Célestine,Attack - Centre-Forward,"1,91 m",24.07.1997,20,9,8,0,4,0,1,0,5,1.646
Taher Jahanbakhsh,Persibo Bojonegoro,https://www.transfermarkt.us/taher-jahanbakhsh/profil/spieler/309098,https://img.a.transfermarkt.technology/portrait/small/309098-1549308068.jpg?lm=1,Taher Jahanbakhsh,Unknown,Iran,ir,Persibo Bojonegoro,"Eslamshahr, Tehran",جهانبخش ذبيحی طاهر,Defender - Centre-Back,"1,87 m",31.01.1990,19,5,1,0,3,0,0,0,2,1.687
Alfin Tuasalamony,Persibo Bojonegoro,https://www.transfermarkt.us/alfin-tuasalamony/profil/spieler/189520,https://img.a.transfermarkt.technology/portrait/small/189520-1637571919.jpg?lm=1,Tuasalamony,5,Indonesia,id,Persibo Bojonegoro,Tulehu,Alfin Ismail Tuasalamony,Defender - Right-Back,"1,77 m",17.05.1993,19,0,1,1,3,0,0,2,3,1.632
Ardi Maulana,Persibo Bojonegoro,https://www.transfermarkt.us/ardi-maulana/profil/spieler/817911,https://img.a.transfermarkt.technology/portrait/small/817911-1615691788.jpg?lm=1,Maulana,Unknown,Indonesia,id,Persibo Bojonegoro,Bandung,Unknown,Midfield - Central Midfield,"1,70 m",25.02.2001,18,1,2,0,1,0,0,10,6,830
Yohanes Pahabol,Persibo Bojonegoro,https://www.transfermarkt.us/yohanes-pahabol/profil/spieler/505915,https://img.a.transfermarkt.technology/portrait/small/505915-1702285137.jpeg?lm=1,Pahabol,Unknown,Indonesia,id,Persibo Bojonegoro,Yahukimo,Yohanes Ferinando Pahabol,Attack - Left Winger,"1,63 m",16.01.1992,18,2,2,0,2,0,0,14,4,578
Nurhidayat,Persibo Bojonegoro,https://www.transfermarkt.us/nurhidayat/profil/spieler/517089,https://img.a.transfermarkt.technology/portrait/small/517089-1707447360.jpeg?lm=1,Nurhidayat,34,Indonesia,id,Persibo Bojonegoro,Makassar,Unknown,Defender - Centre-Back,"1,73 m",05.04.1999,17,0,0,0,3,0,1,0,3,1.435
