name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Guilherme Batata,Persikas Subang,https://www.transfermarkt.us/guilherme-batata/profil/spieler/129127,https://img.a.transfermarkt.technology/portrait/small/129127-1624434639.jpg?lm=1,Batata,-,Brazil,br,Persikas Subang,Uberaba,Guilherme Felipe de Castro,Midfield - Defensive Midfield,"1,79 m",02.05.1992,17,0,1,0,10,0,0,0,8,1.403
Bintang Arrahim,Persikas Subang,https://www.transfermarkt.us/bintang-arrahim/profil/spieler/1312375,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Arrahim,Unknown,Indonesia,id,Persikas Subang,Padang Pariaman,Unknown,Defender - Centre-Back,"1,81 m",01.05.2004,17,0,0,0,3,0,0,10,3,823
Fardhan Faris,Persikas Subang,https://www.transfermarkt.us/fardhan-faris/profil/spieler/1294203,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Faris,Unknown,Indonesia,id,Persikas Subang,Subang,Fardhan Faris Rusliawan,Attack - Centre-Forward,"1,67 m",17.10.2001,15,0,0,0,0,0,0,12,2,608
Eeng Supriyadi,Without Club,https://www.transfermarkt.us/eeng-supriyadi/profil/spieler/720073,https://img.a.transfermarkt.technology/portrait/small/720073-1645079066.jpg?lm=1,Supriyadi,Unknown,Indonesia,id,Persikas Subang,Malang,Supriyadi,Attack - Left Winger,"1,73 m",01.11.1993,14,1,1,0,0,0,0,8,3,614
Wahyu Saputro,Persikabo 1973,https://www.transfermarkt.us/wahyu-saputro/profil/spieler/720337,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Saputro,Unknown,Indonesia,id,Persikas Subang,Tulungagung,Unknown,Defender - Right-Back,"1,67 m",17.01.1995,13,0,0,0,3,0,0,1,1,1.129
Dikky Yudistia,Without Club,https://www.transfermarkt.us/dikky-yudistia/profil/spieler/1051951,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Yudistia,Unknown,Indonesia,id,Persikas Subang,Unknown,Muhammad Dikky Yudistia,Defender - Centre-Back,"1,78 m",20.01.1995,13,0,1,0,2,0,0,1,1,1.104
Hamdan Zamzani,Without Club,https://www.transfermarkt.us/hamdan-zamzani/profil/spieler/644066,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Zamzani,Unknown,Indonesia,id,Persikas Subang,Sleman,Muhammad Hamdan Zamzani,Defender - Centre-Back,"1,80 m",21.07.1997,13,1,0,0,2,0,0,1,4,980
Rafi Syarahil,Without Club,https://www.transfermarkt.us/rafi-syarahil/profil/spieler/574464,https://img.a.transfermarkt.technology/portrait/small/574464-1646635629.jpg?lm=1,Syarahil,6,Indonesia,id,Persikas Subang,Jakarta,Muhamad Rafi Syarahil,Midfield - Defensive Midfield,"1,67 m",15.11.2000,13,0,0,0,0,0,0,3,5,843
Muhammad Iqbal,Without Club,https://www.transfermarkt.us/muhammad-iqbal/profil/spieler/719337,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Iqbal,Unknown,Indonesia,id,Persikas Subang,Unknown,Unknown,Midfield - Defensive Midfield,"1,68 m",19.02.1997,12,0,0,0,1,0,0,3,4,781
Jordan Zamorano,Without Club,https://www.transfermarkt.us/jordan-zamorano/profil/spieler/746981,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Zamorano,Unknown,Indonesia,id,Persikas Subang,Kediri,Mohammad Jordan Zamorano,Midfield - Defensive Midfield,"1,76 m",07.02.2001,12,0,0,0,6,0,0,6,1,677
Muhammad Isa,RANS Nusantara FC,https://www.transfermarkt.us/muhammad-isa/profil/spieler/722691,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Isa,Unknown,Indonesia,id,Persikas Subang,Sukoharjo,Unknown,Attack - Left Winger,"1,73 m",04.09.1994,11,3,0,0,5,0,0,1,3,870
Raja Siregar,RANS Nusantara FC,https://www.transfermarkt.us/raja-siregar/profil/spieler/1182184,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Siregar,Unknown,Indonesia,id,Persikas Subang,Unknown,Raja Imam Siregar,Attack - Right Winger,"1,60 m",07.07.2004,11,1,1,0,0,0,0,2,6,708
Friska Womsiwor,Nusantara United FC,https://www.transfermarkt.us/friska-womsiwor/profil/spieler/505911,https://img.a.transfermarkt.technology/portrait/small/505911-1739711804.png?lm=1,Womsiwor,Unknown,Indonesia,id,Persikas Subang,Ransiki,Friska Elisa Womsiwor,Attack - Right Winger,"1,70 m",03.05.1995,11,0,1,0,0,0,0,5,5,594
Razan Akbar,Persikas Subang,https://www.transfermarkt.us/razan-akbar/profil/spieler/1304540,https://img.a.transfermarkt.technology/portrait/small/1304540-1739713210.png?lm=1,Akbar,Unknown,Indonesia,id,Persikas Subang,Unknown,Razan Syifa Nur Akbar,Defender - Centre-Back,Unknown,24.02.2005,9,1,1,0,1,0,0,1,2,731
Fery Bagus,RANS Nusantara FC,https://www.transfermarkt.us/fery-bagus/profil/spieler/719499,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Fery Bagus,Unknown,Indonesia,id,Persikas Subang,Klaten,Unknown,Goalkeeper,"1,85 m",10.09.1994,9,0,0,0,1,0,0,1,1,712
Julyano Pratama,Persikas Subang,https://www.transfermarkt.us/julyano-pratama/profil/spieler/817898,https://img.a.transfermarkt.technology/portrait/small/817898-1727143097.jpeg?lm=1,Pratama,Unknown,Indonesia,id,Persikas Subang,Makassar,Julyano Pratama Nono,Defender - Centre-Back,"1,84 m",02.07.2000,9,0,0,0,0,0,0,2,0,645
Alip Hablian,Without Club,https://www.transfermarkt.us/alip-hablian/profil/spieler/1049452,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Hablian,Unknown,Indonesia,id,Persikas Subang,Semarang,Unknown,Defender - Left-Back,Unknown,16.04.2001,9,0,0,0,0,0,0,1,8,505
Junda Irawan,Without Club,https://www.transfermarkt.us/junda-irawan/profil/spieler/505886,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Irawan,Unknown,Indonesia,id,Persikas Subang,Malang,Mochammad Junda Irawan,Defender - Left-Back,"1,78 m",31.05.1996,9,0,0,0,0,0,0,3,6,484
Hendri Gunawan,Persikas Subang,https://www.transfermarkt.us/hendri-gunawan/profil/spieler/1364186,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Gunawan,Unknown,Indonesia,id,Persikas Subang,Unknown,Unknown,Defender - Left-Back,"1,65 m",02.08.2003,8,0,1,0,1,0,0,0,0,720
Jandia,Persikas Subang,https://www.transfermarkt.us/jandia/profil/spieler/294609,https://img.a.transfermarkt.technology/portrait/small/294609-1615952890.jpg?lm=1,Jandia,-,Indonesia,id,Persikas Subang,Padang,Unknown,Goalkeeper,"1,80 m",14.07.1987,8,0,0,0,1,0,0,0,0,720
Thiago Fernandes,Persikas Subang,https://www.transfermarkt.us/thiago-fernandes/profil/spieler/518070,https://img.a.transfermarkt.technology/portrait/small/518070-1688133302.png?lm=1,Fernandes,20,Timor-Leste,tl,Persikas Subang,São Paulo (SP),Thiago Oliveira Fernandes,Midfield - Attacking Midfield,"1,83 m",09.06.1992,8,3,0,0,4,0,0,0,4,645
