name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Jack Hingert,Brisbane Roar,https://www.transfermarkt.us/jack-hingert/profil/spieler/121903,https://img.a.transfermarkt.technology/portrait/small/121903-1413965070.jpg?lm=1,Hingert,-,Sri Lanka,lk,Brisbane Roar,London,Jack David Hingert,Defender - Right-Back,"1,70 m",26.09.1990,297,4,9,2,49,2,0,46,71,22.316
Matt McKay,Capalaba Bulldogs,https://www.transfermarkt.us/matt-mckay/profil/spieler/43168,https://img.a.transfermarkt.technology/portrait/small/43168-1413966739.jpg?lm=1,McKay,17,Australia,au,Brisbane Roar,Brisbane,Matthew Graham McKay,Midfield - Central Midfield,"1,71 m",11.01.1983,224,18,13,0,26,2,3,2,28,19.425
Thomas Broich,Retired,https://www.transfermarkt.us/thomas-broich/profil/spieler/1762,https://img.a.transfermarkt.technology/portrait/small/1762-1413966745.jpg?lm=1,Broich,-,Germany,de,Brisbane Roar,München,Unknown,Midfield - Attacking Midfield,"1,82 m",29.01.1981,199,23,52,0,9,0,1,10,23,16.878
Henrique,Retired,https://www.transfermarkt.us/henrique/profil/spieler/109307,https://img.a.transfermarkt.technology/portrait/small/109307-1413965516.jpg?lm=1,Henrique,Unknown,Brazil,br,Brisbane Roar,São Paulo,Unknown,Attack - Left Winger,"1,65 m",09.05.1985,175,45,19,0,10,0,2,72,76,9.693
Corey Brown,Brisbane Roar,https://www.transfermarkt.us/corey-brown/profil/spieler/187345,https://img.a.transfermarkt.technology/portrait/small/187345-1413965030.jpg?lm=1,Brown,5,Australia,au,Brisbane Roar,Brisbane,Corey Edward Brown,Defender - Left-Back,"1,74 m",07.01.1994,171,6,21,1,41,0,2,25,16,13.267
Michael Theo,Retired,https://www.transfermarkt.us/michael-theo/profil/spieler/39657,https://img.a.transfermarkt.technology/portrait/small/39657-1413966783.jpg?lm=1,Theo,-,Australia,au,Brisbane Roar,Melbourne,Serafim Michael Theoklitos,Goalkeeper,"1,86 m",11.02.1981,169,0,0,0,14,0,1,0,2,15.290
Jay O'Shea,Brisbane Roar,https://www.transfermarkt.us/jay-oshea/profil/spieler/68327,https://img.a.transfermarkt.technology/portrait/small/68327-1706541726.jpg?lm=1,O'Shea,-,Ireland,ie,Brisbane Roar,Dublin,James O'Shea,Midfield - Central Midfield,"1,83 m",10.08.1988,161,29,34,1,23,1,1,4,2,14.250
Jamie Young,Dandenong Thunder SC,https://www.transfermarkt.us/jamie-young/profil/spieler/13435,https://img.a.transfermarkt.technology/portrait/small/13435-1413965286.jpg?lm=1,Young,-,England,unknown,Brisbane Roar,Brisbane,Jamie Iain Young,Goalkeeper,"1,80 m",25.08.1985,158,0,0,2,2,0,1,1,1,14.143
Ivan Franjic,Retired,https://www.transfermarkt.us/ivan-franjic/profil/spieler/48424,https://img.a.transfermarkt.technology/portrait/small/48424-1523967801.jpg?lm=1,Franjic,2,Australia,au,Brisbane Roar,Melbourne,Ivan Frankie Franjić,Defender - Right-Back,"1,80 m",10.09.1987,139,13,8,1,18,0,0,7,15,11.807
Shane Stefanutto,Retired,https://www.transfermarkt.us/shane-stefanutto/profil/spieler/26949,https://img.a.transfermarkt.technology/portrait/small/26949-1413964938.jpg?lm=1,Stefanutto,3,Australia,au,Brisbane Roar,Cairns,Shane Peter Stefanutto,Defender - Left-Back,"1,77 m",12.01.1980,136,1,5,0,20,0,0,3,16,11.786
Jade North,Retired,https://www.transfermarkt.us/jade-north/profil/spieler/29583,https://img.a.transfermarkt.technology/portrait/small/29583-1413965116.jpg?lm=1,North,13,Australia,au,Brisbane Roar,Taree,Jade Bronson North,Defender - Centre-Back,"1,81 m",07.01.1982,125,4,0,1,24,0,0,3,14,10.883
Matthew Smith,Retired,https://www.transfermarkt.us/matthew-smith/profil/spieler/134484,https://img.a.transfermarkt.technology/portrait/small/134484-1487628891.jpg?lm=1,Smith,25,Australia,au,Brisbane Roar,Chichester,Matthew Terence Smith,Defender - Centre-Back,"1,80 m",15.10.1982,118,5,0,1,20,0,0,1,6,10.398
Massimo Murdocca,Retired,https://www.transfermarkt.us/massimo-murdocca/profil/spieler/43172,https://img.a.transfermarkt.technology/portrait/small/43172-1410961840.jpg?lm=1,Murdocca,-,Australia,au,Brisbane Roar,Melbourne,Unknown,Midfield - Central Midfield,"1,65 m",02.09.1984,118,2,3,0,6,0,0,27,37,7.771
Kai Trewin,Melbourne City FC,https://www.transfermarkt.us/kai-trewin/profil/spieler/691326,https://img.a.transfermarkt.technology/portrait/small/691326-1706542683.jpg?lm=1,Trewin,15,Australia,au,Brisbane Roar,Batemans Bay,Kai Clifton Trewin,Defender - Centre-Back,"1,83 m",18.05.2001,115,1,2,3,10,0,0,12,5,9.587
Tom Aldred,Mohun Bagan Super Giant,https://www.transfermarkt.us/tom-aldred/profil/spieler/95076,https://img.a.transfermarkt.technology/portrait/small/95076-1720081061.jpg?lm=1,Aldred,-,Scotland,unknown,Brisbane Roar,Bolton,Thomas Michael Aldred,Defender - Centre-Back,"1,88 m",11.09.1990,114,3,2,0,26,1,0,0,9,10.044
Mitch Nichols,Retired,https://www.transfermarkt.us/mitch-nichols/profil/spieler/50471,https://img.a.transfermarkt.technology/portrait/small/s_50471_1022_2012_1.jpg?lm=1,Nichols,21,Australia,au,Brisbane Roar,Gold Coast,Mitchell Ian Nichols,Midfield - Attacking Midfield,"1,81 m",01.05.1989,113,21,7,0,17,0,0,30,33,7.461
Scott Neville,Retired,https://www.transfermarkt.us/scott-neville/profil/spieler/110023,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Neville,-,Australia,au,Brisbane Roar,Devan,Unknown,Defender - Centre-Back,"1,87 m",11.01.1989,111,4,3,3,22,1,1,6,9,9.328
Luke DeVere,Retired,https://www.transfermarkt.us/luke-devere/profil/spieler/80716,https://img.a.transfermarkt.technology/portrait/small/s_80716_16696_2013_03_27_1.jpg?lm=1,DeVere,-,Australia,au,Brisbane Roar,Melbourne,Luke Ramon DeVere,Defender - Centre-Back,"1,86 m",05.11.1989,108,6,0,1,9,0,0,4,14,9.162
Luke Brattan,Macarthur FC,https://www.transfermarkt.us/luke-brattan/profil/spieler/114365,https://img.a.transfermarkt.technology/portrait/small/114365-1705682673.JPG?lm=1,Brattan,-,Australia,au,Brisbane Roar,Hull,Nathan Luke Brattan,Midfield - Defensive Midfield,"1,75 m",08.03.1990,103,4,4,0,18,0,0,26,22,7.130
Dimitri Petratos,Mohun Bagan Super Giant,https://www.transfermarkt.us/dimitri-petratos/profil/spieler/153882,https://img.a.transfermarkt.technology/portrait/small/153882-1694458460.JPG?lm=1,Petratos,21,Australia,au,Brisbane Roar,Sydney,"Dimitrios Petratos, Δημήτριος Πετράτος",Midfield - Attacking Midfield,"1,76 m",10.11.1992,98,16,10,0,5,0,0,22,34,6.635
Daniel Bowles,Brisbane City FC,https://www.transfermarkt.us/daniel-bowles/profil/spieler/153540,https://img.a.transfermarkt.technology/portrait/small/153540-1413964872.jpg?lm=1,Bowles,-,Australia,au,Brisbane Roar,Toowoomba,Unknown,Defender - Centre-Back,"1,89 m",19.10.1991,89,1,2,1,28,0,2,18,5,6.632
