name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Filip Kurto,Macarthur FC,https://www.transfermarkt.us/filip-kurto/profil/spieler/104376,https://img.a.transfermarkt.technology/portrait/small/104376-1500280198.jpg?lm=1,Kurto,-,Poland,pl,Macarthur FC,Olsztyn,Unknown,Goalkeeper,"1,92 m",14.06.1991,111,0,0,0,4,0,1,0,1,9.934
Jake Hollman,Macarthur FC,https://www.transfermarkt.us/jake-hollman/profil/spieler/811400,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Unknown,Unknown,Australia,au,Macarthur FC,Unknown,Unknown,Unknown,Unknown,26.08.2001,107,15,9,0,16,1,0,38,41,6.303
Tomislav Uskok,Macarthur FC,https://www.transfermarkt.us/tomislav-uskok/profil/spieler/409114,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Uskok,Unknown,Australia,au,Macarthur FC,Melbourne,Unknown,Defender - Centre-Back,"1,96 m",22.06.1991,105,10,1,1,23,0,1,2,4,9.273
Lachlan Rose,Newcastle United Jets,https://www.transfermarkt.us/lachlan-rose/profil/spieler/840008,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Rose,Unknown,Australia,au,Macarthur FC,Sydney,Lachlan Michael William Rose,Attack - Centre-Forward,"1,70 m",10.05.1999,96,17,6,0,5,0,0,51,27,4.606
Ivan Vujica,Macarthur FC,https://www.transfermarkt.us/ivan-vujica/profil/spieler/240436,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Vujica,-,Australia,au,Macarthur FC,"Prairiewood, New South Wales",Unknown,Defender - Left-Back,"1,80 m",20.04.1997,87,0,4,0,5,0,1,4,13,7.236
Jed Drew,TSV Hartberg,https://www.transfermarkt.us/jed-drew/profil/spieler/1000284,https://img.a.transfermarkt.technology/portrait/small/1000284-1707822625.jpg?lm=1,Drew,21,Australia,au,Macarthur FC,Canberra,Jed Francis Drew,Attack - Right Winger,"1,76 m",29.08.2003,78,15,16,0,7,0,0,32,43,4.072
Charles M'Mombwa,Newcastle United Jets,https://www.transfermarkt.us/charles-mmombwa/profil/spieler/603866,https://img.a.transfermarkt.technology/portrait/small/603866-1699361564.jpg?lm=1,Unknown,Unknown,Tanzania,tz,Macarthur FC,Unknown,Unknown,Unknown,Unknown,14.03.1998,74,3,3,0,13,1,0,36,29,3.621
Ulises Dávila,Without Club,https://www.transfermarkt.us/ulises-davila/profil/spieler/108820,https://img.a.transfermarkt.technology/portrait/small/108820-1446654759.jpg?lm=1,Dávila,-,Mexico,mx,Macarthur FC,Guadalajara,Ulises Alejandro Dávila Plascencia,Midfield - Attacking Midfield,"1,72 m",13.04.1991,71,26,9,0,7,0,0,3,21,5.794
Daniel De Silva,Macarthur FC,https://www.transfermarkt.us/daniel-de-silva/profil/spieler/259721,https://img.a.transfermarkt.technology/portrait/small/259721-1473749790.jpg?lm=1,De Silva,-,Australia,au,Macarthur FC,Perth,Daniel Peter De Silva,Midfield - Attacking Midfield,"1,70 m",06.03.1997,68,6,8,0,4,0,0,25,26,3.860
Valère Germain,Sanfrecce Hiroshima,https://www.transfermarkt.us/valere-germain/profil/spieler/60540,https://img.a.transfermarkt.technology/portrait/small/60540-1664979202.jpg?lm=1,Germain,-,France,fr,Macarthur FC,Marseille,Valère Bruno René Germain,Attack - Centre-Forward,"1,81 m",17.04.1990,57,27,13,0,6,1,0,0,21,4.958
Kearyn Baccus,Without Club,https://www.transfermarkt.us/kearyn-baccus/profil/spieler/171419,https://img.a.transfermarkt.technology/portrait/small/171419-1614591868.jpg?lm=1,Baccus,6,Australia,au,Macarthur FC,"Durban, KwaZulu-Natal",Kearyn Byron Baccus,Midfield - Central Midfield,"1,80 m",05.09.1991,54,2,5,0,15,1,0,6,30,3.944
Aleksandar Susnjar,Newcastle United Jets,https://www.transfermarkt.us/aleksandar-susnjar/profil/spieler/206836,https://img.a.transfermarkt.technology/portrait/small/206836-1520331687.jpg?lm=1,Susnjar,-,Australia,au,Macarthur FC,Perth,Александар Шушњар,Defender - Centre-Back,"1,92 m",19.08.1995,51,2,2,2,16,1,0,6,4,4.261
Liam Rose,Macarthur FC,https://www.transfermarkt.us/liam-rose/profil/spieler/329834,https://img.a.transfermarkt.technology/portrait/small/329834-1713048337.JPG?lm=1,Rose,-,Australia,au,Macarthur FC,Unknown,Liam Joseph Rose,Midfield - Defensive Midfield,"1,75 m",07.04.1997,51,0,0,0,11,0,0,27,18,2.328
Al Hassan Touré,AC Ajaccio,https://www.transfermarkt.us/al-hassan-toure/profil/spieler/692440,https://img.a.transfermarkt.technology/portrait/small/692440-1646998902.jpg?lm=1,Touré,9,Australia,au,Macarthur FC,Conakry,Unknown,Attack - Centre-Forward,"1,85 m",30.05.2000,50,10,8,0,2,0,0,24,21,2.454
