name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Tomoki Imai,Western United FC,https://www.transfermarkt.us/tomoki-imai/profil/spieler/255095,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Imai,Unknown,Japan,jp,Western United FC,"Ichikawa, Chiba",今井 智基,Defender - Centre-Back,"1,78 m",29.11.1990,132,1,5,2,24,0,2,2,10,11.518
Lachlan Wales,Perth Glory,https://www.transfermarkt.us/lachlan-wales/profil/spieler/499735,https://img.a.transfermarkt.technology/portrait/small/499735-1625846142.jpg?lm=1,Wales,-,Australia,au,Western United FC,Terrigal,Lachlan Andrew Wales,Attack - Right Winger,"1,79 m",19.10.1997,112,17,17,0,14,0,0,13,48,8.546
Connor Pain,Al-Bukiryah FC,https://www.transfermarkt.us/connor-pain/profil/spieler/257682,https://img.a.transfermarkt.technology/portrait/small/257682-1693744745.jpg?lm=1,Pain,26,Australia,au,Western United FC,Hong Kong,Connor Thomas Pain,Attack - Left Winger,"1,75 m",11.11.1993,107,10,24,0,14,0,0,6,46,8.712
Dylan Pierias,Adelaide United,https://www.transfermarkt.us/dylan-pierias/profil/spieler/486972,https://img.a.transfermarkt.technology/portrait/small/486972-1625839142.jpg?lm=1,Pierias,-,Australia,au,Western United FC,Melbourne,Unknown,Defender - Right-Back,"1,75 m",20.02.2000,97,10,5,1,5,0,0,55,27,4.442
Josh Risdon,Perth Glory,https://www.transfermarkt.us/josh-risdon/profil/spieler/160614,https://img.a.transfermarkt.technology/portrait/small/160614-1722513881.jpg?lm=1,Risdon,19,Australia,au,Western United FC,Bunbury,Joshua Robert Risdon,Defender - Right-Back,"1,76 m",27.07.1992,95,4,16,0,37,0,0,3,18,7.917
Steven Lustica,Without Club,https://www.transfermarkt.us/steven-lustica/profil/spieler/127910,https://img.a.transfermarkt.technology/portrait/small/127910-1566063621.jpg?lm=1,Lustica,-,Australia,au,Western United FC,Canberra,Steven Luštica,Midfield - Central Midfield,"1,74 m",12.04.1991,88,7,2,0,14,0,0,13,41,6.156
Ben Garuccio,Western United FC,https://www.transfermarkt.us/ben-garuccio/profil/spieler/187359,https://img.a.transfermarkt.technology/portrait/small/187359-1410957296.jpg?lm=1,Garuccio,-,Australia,au,Western United FC,Adelaide,Benjamin Garuccio,Defender - Left-Back,"1,74 m",15.06.1995,85,7,13,1,10,0,0,1,6,7.499
Alessandro Diamanti,Retired,https://www.transfermarkt.us/alessandro-diamanti/profil/spieler/23197,https://img.a.transfermarkt.technology/portrait/small/23197-1721932691.jpg?lm=1,Diamanti,23,Italy,it,Western United FC,Prato,Unknown,Midfield - Attacking Midfield,"1,80 m",02.05.1983,82,11,18,0,14,0,0,25,21,5.461
Noah Botic,Western United FC,https://www.transfermarkt.us/noah-botic/profil/spieler/703655,https://img.a.transfermarkt.technology/portrait/small/703655-1573125291.jpg?lm=1,Botic,19,Australia,au,Western United FC,"Sydney, New South Wales",Noah Vinko Botić,Attack - Centre-Forward,"1,83 m",11.01.2002,68,23,7,0,2,0,0,24,33,3.879
Jamie Young,Dandenong Thunder SC,https://www.transfermarkt.us/jamie-young/profil/spieler/13435,https://img.a.transfermarkt.technology/portrait/small/13435-1413965286.jpg?lm=1,Young,-,England,unknown,Western United FC,Brisbane,Jamie Iain Young,Goalkeeper,"1,80 m",25.08.1985,58,0,0,0,2,0,0,0,1,5.205
Angus Thurgate,Western United FC,https://www.transfermarkt.us/angus-thurgate/profil/spieler/559464,https://img.a.transfermarkt.technology/portrait/small/559464-1674664504.jpg?lm=1,Thurgate,-,Australia,au,Western United FC,Port Macquarie,Angus Charles Thurgate,Midfield - Central Midfield,"1,78 m",08.02.2000,51,2,6,1,10,0,0,0,7,4.503
Léo Lacroix,Al-Jabalain FC,https://www.transfermarkt.us/leo-lacroix/profil/spieler/149652,https://img.a.transfermarkt.technology/portrait/small/149652-1693992372.png?lm=1,Lacroix,13,Switzerland,ch,Western United FC,Lausanne,Unknown,Defender - Centre-Back,"1,97 m",27.02.1992,51,3,1,3,14,0,1,2,2,4.417
Sebastian Pasquali,Western United FC,https://www.transfermarkt.us/sebastian-pasquali/profil/spieler/448680,https://img.a.transfermarkt.technology/portrait/small/448680-1477924783.jpg?lm=1,Pasquali,-,Australia,au,Western United FC,Wangaratta,Unknown,Midfield - Central Midfield,"1,76 m",07.11.1999,51,0,0,0,4,0,0,18,20,2.788
Besart Berisha,Retired,https://www.transfermarkt.us/besart-berisha/profil/spieler/17257,https://img.a.transfermarkt.technology/portrait/small/17257-1709132577.jpg?lm=1,Berisha,8,Kosovo,unknown,Western United FC,Prishtinë,Unknown,Attack - Centre-Forward,N/A,29.07.1985,50,26,3,0,4,0,0,5,29,3.743
Rhys Bozinovski,Western United FC,https://www.transfermarkt.us/rhys-bozinovski/profil/spieler/916461,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Bozinovski,6,Australia,au,Western United FC,Unknown,Unknown,Midfield - Defensive Midfield,"1,73 m",03.07.2004,49,4,1,0,5,0,0,27,15,2.370
