name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Helton,Retired,https://www.transfermarkt.us/helton/profil/spieler/14098,https://img.a.transfermarkt.technology/portrait/small/14098-1445515931.jpg?lm=1,Helton,1,Brazil,br,FC Porto,São Gonçalo,Unknown,Goalkeeper,"1,89 m",18.05.1978,333,0,1,0,29,0,0,1,5,29.927
Jorge Costa,Retired,https://www.transfermarkt.us/jorge-costa/profil/spieler/9810,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Costa,2,Portugal,pt,FC Porto,Porto,Jorge Paulo Costa Almeida,Defender - Centre-Back,"1,88 m",14.10.1971,316,19,4,2,117,3,1,6,17,27.633
Vítor Baía,Retired,https://www.transfermarkt.us/vitor-baia/profil/spieler/8016,https://img.a.transfermarkt.technology/portrait/small/s_8016_123_2012_1.jpg?lm=1,Baía,1,Portugal,pt,FC Porto,São Pedro da Afurada,Vítor Manuel Martins Baía,Goalkeeper,"1,84 m",15.10.1969,304,0,2,0,13,0,1,2,7,27.268
Pepe,Retired,https://www.transfermarkt.us/pepe/profil/spieler/14132,https://img.a.transfermarkt.technology/portrait/small/14132-1606396269.png?lm=1,Unknown,Unknown,Portugal,pt,FC Porto,Unknown,Unknown,Unknown,Unknown,26.02.1983,288,17,11,2,70,0,4,9,25,24.586
Jesús Corona,CF Monterrey,https://www.transfermarkt.us/jesus-corona/profil/spieler/125165,https://img.a.transfermarkt.technology/portrait/small/125165-1606396675.png?lm=1,Corona,17,Mexico,mx,FC Porto,Hermosillo,Jesús Manuel Corona Ruíz,Attack - Right Winger,"1,73 m",06.01.1993,287,31,69,0,40,3,1,68,132,18.890
Otávio,Al-Nassr FC,https://www.transfermarkt.us/otavio/profil/spieler/231289,https://img.a.transfermarkt.technology/portrait/small/231289-1668697777.jpg?lm=1,Otávio,8,Portugal,pt,FC Porto,João Pessoa,Unknown,Midfield - Attacking Midfield,"1,72 m",09.02.1995,283,31,74,0,59,1,0,43,137,20.734
Iván Marcano,FC Porto,https://www.transfermarkt.us/ivan-marcano/profil/spieler/57723,https://img.a.transfermarkt.technology/portrait/small/57723-1582712906.png?lm=1,Marcano,16,Spain,es,FC Porto,Santander,Iván Marcano Sierra,Defender - Centre-Back,"1,89 m",23.06.1987,257,30,5,3,52,1,1,7,14,22.343
Aloísio,Retired,https://www.transfermarkt.us/aloisio/profil/spieler/62619,https://img.a.transfermarkt.technology/portrait/small/62619-1704410278.jpg?lm=1,Aloísio,-,Brazil,br,FC Porto,Pelotas,Unknown,Defender - Centre-Back,"1,85 m",16.08.1963,257,8,2,0,50,1,2,15,13,21.990
Capucho,Retired,https://www.transfermarkt.us/capucho/profil/spieler/8563,https://img.a.transfermarkt.technology/portrait/small/s_8563_123_2013_08_15_1.jpg?lm=1,Capucho,19,Portugal,pt,FC Porto,Barcelos,Unknown,Attack - Right Winger,"1,80 m",21.02.1972,256,36,50,0,30,0,0,38,101,19.106
Héctor Herrera,Deportivo Toluca,https://www.transfermarkt.us/hector-herrera/profil/spieler/122043,https://img.a.transfermarkt.technology/portrait/small/122043-1709580597.jpg?lm=1,Herrera,16,Mexico,mx,FC Porto,Tijuana,Héctor Miguel Herrera López,Midfield - Central Midfield,"1,83 m",19.04.1990,245,35,35,0,37,1,1,38,54,18.357
