name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Diogo Amado,União de Leiria,https://www.transfermarkt.us/diogo-amado/profil/spieler/72835,https://img.a.transfermarkt.technology/portrait/small/72835-1478617715.jpg?lm=1,Amado,17,Portugal,pt,Estoril Praia,Lagos,Diogo Carlos Correia Amado,Midfield - Defensive Midfield,"1,78 m",21.01.1990,178,8,1,0,42,1,0,26,36,13.741
Ânderson Luís,Retired,https://www.transfermarkt.us/anderson-luis/profil/spieler/54306,https://img.a.transfermarkt.technology/portrait/small/54306-1446136389.jpg?lm=1,Ânderson Luís,Unknown,Brazil,br,Estoril Praia,Jales,Unknown,Defender - Right-Back,"1,75 m",31.07.1988,174,2,9,2,26,0,1,10,14,14.892
Gonçalo Santos,Retired,https://www.transfermarkt.us/goncalo-santos/profil/spieler/42303,https://img.a.transfermarkt.technology/portrait/small/42303-1550250739.jpg?lm=1,Santos,Unknown,Portugal,pt,Estoril Praia,Lamego,Gonçalo José Gonçalves dos Santos,Midfield - Defensive Midfield,"1,85 m",15.11.1986,169,3,6,0,46,1,0,12,36,13.697
Mano,Retired,https://www.transfermarkt.us/mano/profil/spieler/48703,https://img.a.transfermarkt.technology/portrait/small/48703-1551112013.png?lm=1,Mano,16,Portugal,pt,Estoril Praia,Lisboa,Unknown,Defender - Right-Back,"1,70 m",09.04.1987,142,0,5,0,25,0,1,10,12,11.831
Marco Silva,Retired,https://www.transfermarkt.us/marco-silva/profil/spieler/48748,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Silva,Unknown,Portugal,pt,Estoril Praia,Lisboa,Marco Alexandre Saraiva Silva,Defender - Right-Back,"1,78 m",12.07.1977,134,2,0,0,42,2,1,1,17,11.565
Vagner,Without Club,https://www.transfermarkt.us/vagner/profil/spieler/68442,https://img.a.transfermarkt.technology/portrait/small/68442-1591429186.png?lm=1,Vagner,Unknown,Brazil,br,Estoril Praia,Araruna,Unknown,Goalkeeper,"1,86 m",06.06.1986,130,0,0,0,13,0,1,0,1,11.617
Dani Figueira,Leixões SC,https://www.transfermarkt.us/dani-figueira/profil/spieler/475407,https://img.a.transfermarkt.technology/portrait/small/475407-1724845280.jpg?lm=1,Figueira,-,Portugal,pt,Estoril Praia,Vizela,Unknown,Goalkeeper,"1,89 m",20.07.1998,129,0,0,0,15,1,0,0,1,11.585
Yohan Tavares,Stade Lavallois,https://www.transfermarkt.us/yohan-tavares/profil/spieler/85953,https://img.a.transfermarkt.technology/portrait/small/85953-1669831299.jpg?lm=1,Tavares,4,Portugal,pt,Estoril Praia,Tours,Unknown,Defender - Centre-Back,"1,88 m",02.03.1988,129,2,3,0,29,1,2,1,1,11.473
João Coimbra,Retired,https://www.transfermarkt.us/joao-coimbra/profil/spieler/39689,https://img.a.transfermarkt.technology/portrait/small/39689-1571604593.jpg?lm=1,Coimbra,6,Portugal,pt,Estoril Praia,Santa Comba Dão,João Carlos Amaral Marques Coimbra,Midfield - Attacking Midfield,"1,83 m",24.05.1986,117,5,3,0,31,0,0,23,40,8.098
Joãozinho,Clube Oriental Lissabon,https://www.transfermarkt.us/joaozinho/profil/spieler/138651,https://img.a.transfermarkt.technology/portrait/small/138651-1487770656.jpg?lm=1,Joãozinho,Unknown,Portugal,pt,Estoril Praia,Lisboa,Unknown,Defender - Left-Back,"1,85 m",02.07.1989,115,2,14,3,22,0,1,4,6,9.981
Gerso,Incheon United,https://www.transfermarkt.us/gerso/profil/spieler/197157,https://img.a.transfermarkt.technology/portrait/small/197157-1615444090.jpeg?lm=1,Gerso,Unknown,Guinea-Bissau,gw,Estoril Praia,Bissau,Unknown,Attack - Left Winger,"1,72 m",23.02.1991,112,4,8,0,13,0,1,59,40,5.434
Steven Vitória,Boavista FC,https://www.transfermarkt.us/steven-vitoria/profil/spieler/54716,https://img.a.transfermarkt.technology/portrait/small/54716-1630252446.jpg?lm=1,Vitória,5,Canada,ca,Estoril Praia,"Toronto, Ontario",Steven de Sousa Vitória,Defender - Centre-Back,"1,95 m",11.01.1987,97,24,0,1,22,3,2,6,5,8.276
