name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Martelinho,Retired,https://www.transfermarkt.us/martelinho/profil/spieler/13177,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Martelinho,7,Portugal,pt,Boavista FC,São Paio de Oleiros,Unknown,Attack - Right Winger,"1,76 m",19.11.1974,194,22,10,0,36,1,0,83,34,11.987
Ricardo,Retired,https://www.transfermarkt.us/ricardo/profil/spieler/13867,https://img.a.transfermarkt.technology/portrait/small/13867-1720409055.jpg?lm=1,Ricardo,1,Portugal,pt,Boavista FC,Montijo,Unknown,Goalkeeper,"1,85 m",11.02.1976,164,1,0,0,2,0,3,0,2,14.660
Idris Mandiang,US Collombey-Muraz,https://www.transfermarkt.us/idris-mandiang/profil/spieler/130940,https://img.a.transfermarkt.technology/portrait/small/130940-1478182173.jpg?lm=1,Mandiang,Unknown,Senegal,sn,Boavista FC,Dakar,Idrissa Mandiang Soumaré,Midfield - Central Midfield,"1,89 m",27.12.1984,153,8,4,1,30,6,0,10,28,12.354
Pedro Emanuel,Retired,https://www.transfermarkt.us/pedro-emanuel/profil/spieler/9812,https://img.a.transfermarkt.technology/portrait/small/s_9812_123_2010_1.jpg?lm=1,Pedro Emanuel,4,Portugal,pt,Boavista FC,Luanda,Unknown,Defender - Centre-Back,"1,82 m",11.02.1975,140,2,1,1,34,4,0,4,15,12.065
Seba Pérez,Boavista FC,https://www.transfermarkt.us/seba-perez/profil/spieler/182108,https://img.a.transfermarkt.technology/portrait/small/182108-1461141662.jpg?lm=1,Pérez,21,Colombia,co,Boavista FC,Envigado,Sebastián Pérez Cardona,Midfield - Defensive Midfield,"1,75 m",29.03.1993,140,6,6,0,42,4,2,18,66,10.271
Yusupha Njie,SC Farense,https://www.transfermarkt.us/yusupha-njie/profil/spieler/177964,https://img.a.transfermarkt.technology/portrait/small/177964-1510676322.jpg?lm=1,Njie,27,The Gambia,unknown,Boavista FC,Banjul,Yusupha O M Njie,Attack - Centre-Forward,"1,88 m",01.03.1994,140,36,6,0,15,2,1,46,55,8.289
Erwin Sánchez,Retired,https://www.transfermarkt.us/erwin-sanchez/profil/spieler/16886,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Sánchez,-,Bolivia,bo,Boavista FC,Santa Cruz de la Sierra,Erwin Sánchez Freking,Midfield - Attacking Midfield,"1,75 m",19.10.1969,138,29,11,0,19,1,1,20,51,10.093
William,Retired,https://www.transfermarkt.us/william/profil/spieler/13153,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,William,-,Cameroon,cm,Boavista FC,Douala,William Bassey Andem,Goalkeeper,"1,86 m",14.06.1968,131,0,0,0,14,0,2,5,2,11.533
Jorge Silva,Retired,https://www.transfermarkt.us/jorge-silva/profil/spieler/17409,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Jorge Silva,16,Portugal,pt,Boavista FC,Porto,Unknown,Midfield - Defensive Midfield,"1,82 m",04.12.1975,131,1,1,0,22,3,1,23,16,9.625
Jorge Couto,Retired,https://www.transfermarkt.us/jorge-couto/profil/spieler/104981,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Couto,-,Portugal,pt,Boavista FC,Argoncilhe,Jorge António Pinto do Couto,Attack - Right Winger,"1,69 m",01.07.1970,126,8,5,0,16,1,0,34,61,7.251
Duda,Retired,https://www.transfermarkt.us/duda/profil/spieler/13174,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Duda,Unknown,Brazil,br,Boavista FC,São Bernardo do Campo,Unknown,Attack - Right Winger,"1,73 m",15.03.1974,124,14,10,0,17,0,0,43,42,7.845
Litos,Retired,https://www.transfermarkt.us/litos/profil/spieler/7777,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Litos,-,Portugal,pt,Boavista FC,Porto,Unknown,Defender - Centre-Back,"1,85 m",25.02.1974,122,16,3,0,32,0,2,2,0,10.981
Mateus,FC Maia Lidador,https://www.transfermarkt.us/mateus/profil/spieler/37947,https://img.a.transfermarkt.technology/portrait/small/37947-1510676783.jpg?lm=1,Mateus,17,Angola,ao,Boavista FC,Luanda,Unknown,Attack - Left Winger,"1,76 m",19.06.1984,121,16,10,0,21,0,0,42,48,7.247
Rui Bento,Retired,https://www.transfermarkt.us/rui-bento/profil/spieler/14510,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Bento,-,Portugal,pt,Boavista FC,Silves,Rui Fernando da Silva Calapez Pereira Bento,Midfield - Defensive Midfield,"1,76 m",14.01.1972,120,4,0,1,23,0,0,6,19,9.910
Rodrigo Abascal,Boavista FC,https://www.transfermarkt.us/rodrigo-abascal/profil/spieler/367652,https://img.a.transfermarkt.technology/portrait/small/367652-1581877880.jpg?lm=1,Abascal,Unknown,Uruguay,uy,Boavista FC,Montevideo,Rodrigo Abascal Barros,Defender - Centre-Back,"1,90 m",14.01.1994,115,3,4,3,33,1,2,0,13,9.957
Carraça,GD Chaves,https://www.transfermarkt.us/carraca/profil/spieler/291941,https://img.a.transfermarkt.technology/portrait/small/291941-1606396408.png?lm=1,Carraça,-,Portugal,pt,Boavista FC,Folgosa,Unknown,Defender - Right-Back,"1,77 m",01.03.1993,115,6,8,0,25,0,0,19,18,8.753
Silva,Retired,https://www.transfermarkt.us/silva/profil/spieler/13953,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Silva,Unknown,Brazil,br,Boavista FC,Campina Grande,Unknown,Attack - Centre-Forward,"1,79 m",19.07.1975,107,41,9,0,16,1,1,14,56,7.486
Cafú,Retired,https://www.transfermarkt.us/cafu/profil/spieler/13172,https://img.a.transfermarkt.technology/portrait/small/13172-1442389867.jpg?lm=1,Cafú,-,Cape Verde,unknown,Boavista FC,Lisboa,Unknown,Attack - Centre-Forward,N/A,17.11.1977,106,9,1,0,2,0,0,70,20,4.589
Gaius Makouta,Alanyaspor,https://www.transfermarkt.us/gaius-makouta/profil/spieler/450173,https://img.a.transfermarkt.technology/portrait/small/450173-1724671526.jpg?lm=1,Unknown,Unknown,Congo,cg,Boavista FC,Unknown,Unknown,Unknown,Unknown,25.07.1997,105,6,13,0,26,1,0,9,26,8.455
Gustavo Sauer,Wuhan Three Towns,https://www.transfermarkt.us/gustavo-sauer/profil/spieler/336158,https://img.a.transfermarkt.technology/portrait/small/336158-1693412966.png?lm=1,Sauer,Unknown,Brazil,br,Boavista FC,Joinville,Gustavo Affonso Sauerbeck,Attack - Right Winger,"1,81 m",30.04.1993,105,14,10,0,16,3,1,11,50,7.984
Éder Gaúcho,Retired,https://www.transfermarkt.us/eder-gaucho/profil/spieler/13154,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Éder Gaúcho,-,Brazil,br,Boavista FC,São Borja,Unknown,Defender - Centre-Back,"1,88 m",07.10.1977,102,6,1,0,22,2,1,2,7,8.901
Talocha,CD Tondela,https://www.transfermarkt.us/talocha/profil/spieler/205116,https://img.a.transfermarkt.technology/portrait/small/205116-1478182240.jpg?lm=1,Talocha,Unknown,Portugal,pt,Boavista FC,Vila Nova de Famalicão,Unknown,Defender - Left-Back,"1,80 m",30.08.1989,101,3,4,0,18,0,0,0,3,9.074
Fary Faye,Retired,https://www.transfermarkt.us/fary-faye/profil/spieler/13175,https://img.a.transfermarkt.technology/portrait/small/s_13175_1436_2009_1.jpg?lm=1,Faye,-,Senegal,sn,Boavista FC,Dakar,Unknown,Attack - Centre-Forward,"1,80 m",24.12.1974,99,15,4,0,1,1,0,48,37,4.639
Frechaut,Retired,https://www.transfermarkt.us/frechaut/profil/spieler/13159,https://img.a.transfermarkt.technology/portrait/small/13159-1417775465.jpg?lm=1,Frechaut,33,Portugal,pt,Boavista FC,Setúbal,Unknown,Defender - Right-Back,"1,84 m",24.09.1977,98,6,1,1,21,1,0,12,18,7.474
Paulo Turra,Retired,https://www.transfermarkt.us/paulo-turra/profil/spieler/13161,https://img.a.transfermarkt.technology/portrait/small/13161-1711627341.jpg?lm=1,Turra,Unknown,Brazil,br,Boavista FC,Tuparendi,Paulo César Turra,Defender - Centre-Back,"1,84 m",14.11.1973,97,3,1,1,27,2,1,1,8,8.387
