name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Rui Neves,Retired,https://www.transfermarkt.us/rui-neves/profil/spieler/13196,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Rui Neves,-,Portugal,pt,CF Estrela Amadora,Lisboa,Unknown,Defender - Right-Back,"1,74 m",21.12.1969,132,7,2,1,29,3,1,10,16,10.701
Pedro Simões,Retired,https://www.transfermarkt.us/pedro-simoes/profil/spieler/13198,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Simões,Unknown,Portugal,pt,CF Estrela Amadora,Amadora,Pedro Nuno Graes Simões,Midfield - Defensive Midfield,"1,84 m",24.09.1974,115,3,0,2,27,4,0,28,30,7.409
António Semedo,Retired,https://www.transfermarkt.us/antonio-semedo/profil/spieler/13207,https://img.a.transfermarkt.technology/portrait/small/13207-1697782907.jpg?lm=1,Semedo,18,Portugal,pt,CF Estrela Amadora,Lisboa,António Paulo Sanchez Semedo,Attack - Right Winger,"1,70 m",01.06.1979,112,12,8,0,12,0,0,24,28,8.086
Gaúcho,Retired,https://www.transfermarkt.us/gaucho/profil/spieler/14117,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Gaúcho,Unknown,Brazil,br,CF Estrela Amadora,Unknown,Unknown,Attack - Centre-Forward,"1,81 m",22.09.1972,98,45,1,0,14,0,0,8,34,7.968
Hugo Carreira,Retired,https://www.transfermarkt.us/hugo-carreira/profil/spieler/13186,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Carreira,3,Portugal,pt,CF Estrela Amadora,Barreiro,Hugo Miguel Martins Carreira,Defender - Centre-Back,"1,88 m",10.03.1979,87,1,1,1,14,1,0,17,8,6.331
Anselmo,Retired,https://www.transfermarkt.us/anselmo/profil/spieler/33999,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Anselmo,Unknown,Portugal,pt,CF Estrela Amadora,Freiria,Unknown,Attack - Centre-Forward,"1,82 m",06.01.1984,87,16,2,0,14,1,0,38,24,5.303
José Carlos,Retired,https://www.transfermarkt.us/jose-carlos/profil/spieler/720192,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,José Carlos,Unknown,Portugal,pt,CF Estrela Amadora,Unknown,Unknown,Defender - Right-Back,"1,73 m",12.05.1968,86,5,2,0,12,1,0,7,13,7.028
Aloísio,Goiás EC,https://www.transfermarkt.us/aloisio/profil/spieler/477161,https://img.a.transfermarkt.technology/portrait/small/477161-1668161847.png?lm=1,Aloísio,Unknown,Brazil,br,CF Estrela Amadora,Lagarto,Unknown,Midfield - Defensive Midfield,"1,80 m",03.05.1996,82,3,1,1,27,0,0,24,28,5.288
Bruno Brígido,Académico Viseu FC,https://www.transfermarkt.us/bruno-brigido/profil/spieler/178942,https://img.a.transfermarkt.technology/portrait/small/178942-1668161710.png?lm=1,Brígido,Unknown,Brazil,br,CF Estrela Amadora,Criciúma,Bruno Brígido de Oliveira,Goalkeeper,"1,87 m",09.03.1991,81,0,0,1,3,0,0,0,1,7.275
Rebelo,Retired,https://www.transfermarkt.us/rebelo/profil/spieler/651892,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Rebelo,Unknown,Portugal,pt,CF Estrela Amadora,Loures,Unknown,Defender - Centre-Back,"1,80 m",12.02.1961,80,1,0,1,3,0,0,2,4,7.014
