name,club,periods
Abakar Gadzhiev,Dinamo Makhachkala,2021-2025
Zalimkhan Yusupov,Dinamo Makhachkala,2020-2025
Razhab Magomedov,Dinamo Makhachkala,2022-2025
Ramazan Abduragimov,Dinamo Makhachkala,2019-2024
Serder Serderov,Dinamo Makhachkala,2023-2025
Nikita Glushkov,Dinamo Makhachkala,2021-2025
Gamid Agalarov,Dinamo Makhachkala,2024-2025
Magomed Abakarov,Dinamo Makhachkala,2020-2022
Karim Giraev,Dinamo Makhachkala,2019-2021
Dzhamal Dibirgadzhiev,Dinamo Makhachkala,2022-2023
Egas Cacintura,Dinamo Makhachkala,2023-2025
Timur Melekestsev,Dinamo Makhachkala,2021-2022
Soslan Kagermazov,Dinamo Makhachkala,2021-2025
Rustam Khalimbekov,Dinamo Makhachkala,2020-2023
Kamil Ibragimov,Dinamo Makhachkala,"2020-2023, 2024-2024"
Shamil Isaev,Dinamo Makhachkala,"2020-2024, 2025-2025"
Rasul Gitinov,Dinamo Makhachkala,2019-2022
Arsen Vagidov,Dinamo Makhachkala,2022-2023
Idar Shumakhov,Dinamo Makhachkala,2022-2025
Anvar Gazimagomedov,Dinamo Makhachkala,2019-2021
Tagir Musalov,Dinamo Makhachkala,2019-2021
Rustam Isaev,Dinamo Makhachkala,2019-2021
Oleg Krasilnichenko,Dinamo Makhachkala,2021-2023
Chingiz Agabalaev,Dinamo Makhachkala,2022-2023
Devid Bigulaev,Dinamo Makhachkala,"2021-2022, 2022-2023"
Amirkhan Temukov,Dinamo Makhachkala,2019-2021
Yarakhmed Makhmudov,Dinamo Makhachkala,2020-2023
Mutalip Alibekov,Dinamo Makhachkala,2021-2025
Saminu Abdullahi,Dinamo Makhachkala,2023-2024
Jan Dapo,Dinamo Makhachkala,2024-2025
Dzhamalutdin Dzhabrailov,Dinamo Makhachkala,2021-2021
Vladimir Kovacevic,Dinamo Makhachkala,2023-2025
Mohamed Azzi,Dinamo Makhachkala,2025-2025
Israpil Abdulaev,Dinamo Makhachkala,2018-2021
Mohammadjavad Hosseinnejad,Dinamo Makhachkala,2024-2025
Shamil Gadzhiev,Dinamo Makhachkala,
Amin Sulebanov,Dinamo Makhachkala,2020-2021
Soslan Lysenko,Dinamo Makhachkala,"2022-2023, 2023-2023, 2023-2024"
Houssem Mrezigue,Dinamo Makhachkala,2024-2025
Mikhail Kostyukov,Dinamo Makhachkala,2023-2024
Magomed Nasibov,Dinamo Makhachkala,2021-2022
Alimkhan Zaynivov,Dinamo Makhachkala,2023-2025
Islam Yakhyaev,Dinamo Makhachkala,2020-2022
Shamil Gasanov,Dinamo Makhachkala,2022-2023
Temirkan Sundukov,Dinamo Makhachkala,2022-2025
Magomed Ibragimov,Dinamo Makhachkala,
Erbol Atabaev,Dinamo Makhachkala,2022-2023
Mariz Saidov,Dinamo Makhachkala,2019-2022
Kamil Agalarov,Dinamo Makhachkala,"2005-2007, 2019-2022"
Denis Osokin,Dinamo Makhachkala,2023-2024
Islam Abakarov,Dinamo Makhachkala,"2018-2018, 2020-2021"
Ilya Kirsh,Dinamo Makhachkala,2024-2025
Bagautdin Kasumov,Dinamo Makhachkala,2019-2020
Nikita Kotin,Dinamo Makhachkala,2024-2025
Gadzhimurad Abdullaev,Dinamo Makhachkala,2019-2020
Vadim Khugaev,Dinamo Makhachkala,2020-2021
Zaynudin Zaynudinov,Dinamo Makhachkala,2020-2021
Georgiy Bazaev,Dinamo Makhachkala,2021-2022
Artur Sokhiev,Dinamo Makhachkala,2022-2022
Dzhambolat Bolatov,Dinamo Makhachkala,2019-2020
Daniyal Aliev,Dinamo Makhachkala,
