name,club,periods
Gökdeniz Karadeniz,Rubin Kazan,2008-2018
Alejandro Domínguez,Rubin Kazan,"2004-2007, 2009-2010"
Aleksandr Bukharov,Rubin Kazan,"2005-2010, 2018-2019"
Oleg Nechaev,Rubin Kazan,"1988-1993, 1999-2001, 2002-2004"
Bibras Natcho,Rubin Kazan,2010-2014
Christian Noboa,Rubin Kazan,"2007-2012, 2018-2018"
Aleksandr Ryazantsev,Rubin Kazan,2006-2014
Denis Boyarintsev,Rubin Kazan,2001-2005
Salomón Rondón,Rubin Kazan,2012-2014
Mirlind Daku,Rubin Kazan,2023-2025
Maksim Kanunnikov,Rubin Kazan,2014-2018
Roni,Rubin Kazan,"2003-2004, 2004-2005"
Igor Portnyagin,Rubin Kazan,"2008-2011, 2011-2011, 2011-2012, 2012-2012, 2012-2013, 2013-2013, 2014-2016"
Vladimir Dyadyun,Rubin Kazan,"2005-2008, 2008-2009, 2009-2010, 2010-2013, 2014-2017"
Vladimir Filippov,Rubin Kazan,2001-2002
Marat Mulashev,Rubin Kazan,1992-1993
Ayrat Akhmetgaliev,Rubin Kazan,"1990-1991, 1997-2000"
Aleksandr Kuzmichev,Rubin Kazan,1998-2000
Sardar Azmoun,Rubin Kazan,"2013-2015, 2015-2015, 2016-2016, 2017-2019"
Roman Eremenko,Rubin Kazan,2011-2014
Alan Kasaev,Rubin Kazan,"2009-2013, 2014-2014"
Vladimir Bayramov,Rubin Kazan,"2003-2003, 2003-2008"
Stanislav Lysenko,Rubin Kazan,1998-2000
Andrey Fedorov,Rubin Kazan,2000-2009
Vitaliy Lisakovich,Rubin Kazan,"2022-2024, 2024-2024"
Djordje Despotovic,Rubin Kazan,2020-2022
Joel Fameyeh,Rubin Kazan,"2022-2024, 2024-2025"
Jonathas,Rubin Kazan,2016-2017
Marko Devic,Rubin Kazan,"2014-2015, 2015-2017"
Sergey Semak,Rubin Kazan,2008-2010
Rubin Ravilov,Rubin Kazan,"1981-1982, 1990-1996"
Andrés Scotti,Rubin Kazan,2004-2007
Sergey Moiseev,Rubin Kazan,"1992-1994, 1996-1998"
Andrey Knyazev,Rubin Kazan,1997-1999
Tomas Cizek,Rubin Kazan,2003-2006
Salvatore Bocchetti,Rubin Kazan,2010-2013
Denis Makarov,Rubin Kazan,2020-2021
Andrey Minvaliev,Rubin Kazan,1998-2001
Sergey Tatarkin,Rubin Kazan,"1987-1988, 1991-1996"
Zvezdan Ljubobratovic,Rubin Kazan,2001-2002
Khvicha Kvaratskhelia,Rubin Kazan,2019-2022
Timur Dzagnidze,Rubin Kazan,1977-1979
Magomed Ozdoev,Rubin Kazan,"2014-2015, 2015-2017, 2017-2018"
Hasan Kabze,Rubin Kazan,2007-2010
Anders Dreyer,Rubin Kazan,"2021-2022, 2022-2022"
Andrey Konovalov,Rubin Kazan,2002-2006
