name,club,periods
Bernard Berisha,Akhmat Grozny,2017-2025
Maurício,Akhmat Grozny,2010-2016
Timur Dzhabrailov,Akhmat Grozny,"1990-1991, 1994-1995, 2001-2010"
Ablaye Mbengue,Akhmat Grozny,"2015-2021, 2021-2022"
Igor Lebedenko,Akhmat Grozny,2012-2017
Zaur Sadaev,Akhmat Grozny,"2009-2013, 2013-2014, 2014-2014, 2015-2019, 2019-2019"
Magomed Mitrishev,Akhmat Grozny,"2012-2014, 2015-2020, 2021-2021"
Maciej Rybus,Akhmat Grozny,2012-2016
Oleg Ivanov,Akhmat Grozny,2012-2021
Artem Timofeev,Akhmat Grozny,"2020-2021, 2021-2024"
Lechi Sadulaev,Akhmat Grozny,2019-2025
Anton Shvets,Akhmat Grozny,2017-2025
Evgeniy Kharin,Akhmat Grozny,2018-2025
Andrey Semenov,Akhmat Grozny,2014-2024
Musa Mazaev,Akhmat Grozny,2001-2007
Wilker Ángel,Akhmat Grozny,2016-2021
Rizvan Utsiev,Akhmat Grozny,2010-2025
Blagoy Georgiev,Akhmat Grozny,2009-2013
Ismael Silva,Akhmat Grozny,"2017-2021, 2024-2025"
Aleksandr Lipko,Akhmat Grozny,2003-2006
Maksim Bokov,Akhmat Grozny,2003-2006
Deni Gaisumov,Akhmat Grozny,"1989-1992, 2002-2006"
Giorgiy Shelia,Akhmat Grozny,2020-2025
Miroslav Bogosavac,Akhmat Grozny,"2020-2020, 2020-2025"
Evgeniy Gorodov,Akhmat Grozny,2013-2020
