name,club,periods
Aleksandr Minaev,Fakel Voronezh,"1983-1990, 1990-1991"
Viktor Pimushin,Fakel Voronezh,"1981-1986, 1988-1990"
Valeriy Shmarov,Fakel Voronezh,"1982-1984, 1986-1987, 1997-2002"
Mikhail Biryukov,Fakel Voronezh,"2014-2017, 2018-2019"
Maksim Maksimov,Fakel Voronezh,2020-2024
Gennadiy Semin,Fakel Voronezh,1992-2001
Oleg Yelyshev,Fakel Voronezh,1989-2005
Aleksandr Stepin,Fakel Voronezh,"1992-1998, 1998-2001"
Oganez Mkhitaryan,Fakel Voronezh,"1980-1990, 1990-1995"
Vyacheslav Murashkintsev,Fakel Voronezh,1980-1987
Roman Akbashev,Fakel Voronezh,"2020-2023, 2024-2024"
Igor Lyakhov,Fakel Voronezh,1990-1996
Vadim Sosulin,Fakel Voronezh,"1986-1992, 1995-1996"
Gennadiy Smirnov,Fakel Voronezh,"1980-1984, 1988-1988"
Anton Shipilov,Fakel Voronezh,
Aleksandr Ovsyannikov,Fakel Voronezh,"1995-1998, 1999-2000, 2002-2002"
Vladimir Zinich,Fakel Voronezh,1994-1999
Igor Degtyarev,Fakel Voronezh,1999-2007
Aleksandr Shchegolev,Fakel Voronezh,"1998-2000, 2001-2006"
Dmitriy Prokopenko,Fakel Voronezh,2005-2007
Vitaliy Safronov,Fakel Voronezh,"2000-2002, 2004-2005"
Igor Lebedenko,Fakel Voronezh,2018-2019
Mikhail Zubchuk,Fakel Voronezh,"1996-1997, 1999-1999"
Qurban Qurbanov,Fakel Voronezh,"1999-2001, 2002-2003"
Andrey Razborov,Fakel Voronezh,2020-2022
Ilnur Alshin,Fakel Voronezh,"2013-2017, 2022-2025"
Gennadiy Soshenko,Fakel Voronezh,"1984-1990, 1990-1991, 1991-1995"
Igor Makarov,Fakel Voronezh,"1992-1994, 1998-1999"
Serafim Andronnikov,Fakel Voronezh,1956-1965
Oleg Zhevachenko,Fakel Voronezh,1995-2000
Valerian Saveljev,Fakel Voronezh,1987-1994
Evgeniy Markov,Fakel Voronezh,2023-2025
Boris Nikitin,Fakel Voronezh,1990-1999
Sergey Bulatov,Fakel Voronezh,1999-2001
Eduard Koptilyi,Fakel Voronezh,"1990-1991, 1994-1996"
Oleg Morozov,Fakel Voronezh,1989-1999
Aleksandr Abroskin,Fakel Voronezh,2010-2013
Lyubomir Kantonistov,Fakel Voronezh,2011-2013
Aleksey Ivanov,Fakel Voronezh,2002-2004
Evgeniy Alkhimov,Fakel Voronezh,"2001-2002, 2002-2004"
Radik Yamlikhanov,Fakel Voronezh,1990-2002
Anton Zabolotnyi,Fakel Voronezh,"2014-2016, 2016-2016"
Dmitriy Shestakov,Fakel Voronezh,2010-2011
Vladimir Eremeev,Fakel Voronezh,"2009-2009, 2010-2013"
Sergey Savchenkov,Fakel Voronezh,"1980-1983, 1983-1988"
Khyzyr Appaev,Fakel Voronezh,2021-2024
Vladimir Sokolov,Fakel Voronezh,1982-1988
Valeri Matyunin,Fakel Voronezh,1986-1987
Denis Kirilenko,Fakel Voronezh,2011-2013
Maksim Osipenko,Fakel Voronezh,2016-2019
Georgiy Gongadze,Fakel Voronezh,2022-2023
Vladilen Shamin,Fakel Voronezh,
Oleg Dmitriev,Fakel Voronezh,2019-2023
Andrey Yudin,Fakel Voronezh,1996-1997
Igor Neuchev,Fakel Voronezh,1996-2000
Vitaliy Shakhov,Fakel Voronezh,"2015-2016, 2016-2017"
Vyacheslav Churikov,Fakel Voronezh,1993-1999
Denis Klopkov,Fakel Voronezh,2011-2013
Artur Rylov,Fakel Voronezh,2015-2017
Yuriy Korotkov,Fakel Voronezh,1957-1963
Yuriy Evlampjev,Fakel Voronezh,
Aleksandr Beskrovnyi,Fakel Voronezh,1993-2002
Aleksey Revyakin,Fakel Voronezh,2013-2015
Aslan Dashaev,Fakel Voronezh,2020-2023
Boris Vostrosablin,Fakel Voronezh,1990-2002
Aleksandr Koreshkov,Fakel Voronezh,1981-1984
Viktor Svistunov,Fakel Voronezh,2012-2013
Igor Ermakov,Fakel Voronezh,1998-2000
Petr Gitselov,Fakel Voronezh,2011-2013
Evgeniy Zaytsev,Fakel Voronezh,
Valeriy Karpin,Fakel Voronezh,1989-1990
Aleksey Mikhalev,Fakel Voronezh,2010-2013
Andrey Kozlov,Fakel Voronezh,"2010-2012, 2012-2012, 2012-2013"
Mikhail Chesnokov,Fakel Voronezh,1987-1988
Yuriy Dubrovin,Fakel Voronezh,2013-2016
Sergey Volgin,Fakel Voronezh,1996-1997
Dmitriy Michurenkov,Fakel Voronezh,"2014-2015, 2015-2018"
Nikita Satalkin,Fakel Voronezh,2016-2017
Valeriy Gorbach,Fakel Voronezh,
Sergey Bozhin,Fakel Voronezh,"2018-2019, 2022-2025"
Andrey Murnin,Fakel Voronezh,2015-2017
Dmitri Lavlinskiy,Fakel Voronezh,"2002-2006, 2008-2009, 2010-2011"
Sergey Yuminov,Fakel Voronezh,2000-2001
Yuriy Kolesnikov,Fakel Voronezh,1985-1990
Yuriy Shukanov,Fakel Voronezh,2000-2002
Dmitri Sokolov,Fakel Voronezh,2013-2015
Aleksey Turik,Fakel Voronezh,2014-2016
Sergey Bryzgalov,Fakel Voronezh,2019-2025
Mikhail Afanasjev,Fakel Voronezh,2018-2019
Ilya Mazurov,Fakel Voronezh,"2019-2021, 2022-2022"
Oleg Gerasimenko,Fakel Voronezh,"2011-2012, 2012-2013"
Vasiliy Cherov,Fakel Voronezh,2021-2024
Vyacheslav Yakimov,Fakel Voronezh,"2023-2023, 2023-2025"
Artem Serdyuk,Fakel Voronezh,2017-2018
Mikhail Lunin,Fakel Voronezh,"2001-2002, 2006-2007"
Sergey Pimenov,Fakel Voronezh,
Artem Beketov,Fakel Voronezh,2014-2016
Vladimir Manuylov,Fakel Voronezh,1958-1971
Andrey Mendel,Fakel Voronezh,2021-2024
