name,club,periods
Marat Shogenov,FC Orenburg,"2006-2012, 2012-2017"
Joel Fameyeh,FC Orenburg,2019-2022
Dmitriy Vorobyov,FC Orenburg,"2021-2021, 2022-2024"
Vladimir Parnyakov,FC Orenburg,2010-2018
Artem Deljkin,FC Orenburg,"2015-2017, 2017-2018"
Vladimir Pisarskiy,FC Orenburg,2021-2023
Igor Koronov,FC Orenburg,2014-2018
Dmitriy Andreev,FC Orenburg,2011-2019
Anton Kobyalko,FC Orenburg,2013-2016
Denis Popovic,FC Orenburg,2017-2019
Jimmy Marín,FC Orenburg,2022-2025
Andrey Malykh,FC Orenburg,2010-2025
Vladimir Poluyakhtov,FC Orenburg,"2011-2017, 2021-2024"
Djordje Despotovic,FC Orenburg,2018-2020
Denis Tkachuk,FC Orenburg,"2014-2014, 2020-2021"
Vladimir Kuleshov,FC Orenburg,2010-2012
Vladimir Obukhov,FC Orenburg,"2022-2022, 2023-2024"
Sergey Breev,FC Orenburg,"2013-2019, 2020-2022"
Nikolay Prudnikov,FC Orenburg,2020-2022
Kamalutdin Akhmedov,FC Orenburg,2010-2016
Aleksey Sutormin,FC Orenburg,2018-2019
Konstantin Nizovtsev,FC Orenburg,2010-2012
Adessoye Oyewole,FC Orenburg,"2013-2015, 2015-2019, 2021-2021, 2021-2022"
Khyzyr Appaev,FC Orenburg,2014-2016
Andrey Kozlov,FC Orenburg,"2018-2019, 2020-2021"
Aleksey Druzin,FC Orenburg,2012-2016
Nikita Satalkin,FC Orenburg,"2004-2010, 2010-2011, 2013-2014, 2016-2016"
Sergey Serdyukov,FC Orenburg,2012-2013
Brian Mansilla,FC Orenburg,"2022-2023, 2023-2025"
Aleksey Mironov,FC Orenburg,2020-2022
Vladislav Aksyutenko,FC Orenburg,"2010-2011, 2012-2013"
Matías Pérez,FC Orenburg,2023-2025
Aleksey Baranov,FC Orenburg,2010-2011
Ivan Markelov,FC Orenburg,2015-2016
Aleksandr Ektov,FC Orenburg,2020-2023
Renato Gojkovic,FC Orenburg,2020-2024
Sergey Budylin,FC Orenburg,2012-2013
Ricardo Alves,FC Orenburg,2018-2020
Anton Khazov,FC Orenburg,2013-2015
Artem Kulishev,FC Orenburg,2018-2020
Roman Vorobyov,FC Orenburg,2015-2018
Sergey Terekhov,FC Orenburg,"2018-2020, 2021-2021"
Saeed Saharkhizan,FC Orenburg,2024-2025
Ziga Skoflek,FC Orenburg,2019-2021
Yuriy Kovalev,FC Orenburg,2021-2024
Grigoriy Chirkin,FC Orenburg,2017-2019
Nikolay Ivannikov,FC Orenburg,2011-2014
Stepan Oganesyan,FC Orenburg,"2022-2023, 2023-2025"
Gabriel Florentín,FC Orenburg,2022-2025
Timur Ayupov,FC Orenburg,2019-2023
Silvije Begic,FC Orenburg,2017-2019
Khasan Mamtov,FC Orenburg,2017-2018
Ivan Basic,FC Orenburg,2022-2025
Kirill Kaplenko,FC Orenburg,"2020-2022, 2022-2024"
Nikolay Titkov,FC Orenburg,2021-2024
Mohammad Ghorbani,FC Orenburg,2024-2025
Andrea Chukanov,FC Orenburg,"2018-2021, 2021-2021"
Evgeniy Chernov,FC Orenburg,2012-2013
Michal Duris,FC Orenburg,"2017-2018, 2018-2018"
Pavel Nekhaychik,FC Orenburg,2016-2017
Artem Galadzhan,FC Orenburg,2018-2019
Lucas Vera,FC Orenburg,2022-2024
Artem Yusupov,FC Orenburg,2020-2021
Dmitriy Efremov,FC Orenburg,2016-2018
Aleksey Shlyapkin,FC Orenburg,2012-2014
Eduard Lusikyan,FC Orenburg,2007-2009
Justin Cuero,FC Orenburg,"2023-2024, 2024-2025"
Danila Khotulev,FC Orenburg,"2022-2023, 2023-2025"
Maksim Groshev,FC Orenburg,"2002-2004, 2007-2012"
Denis Churkin,FC Orenburg,2007-2009
Nikolay Ivanov,FC Orenburg,2010-2012
Almir Mukhutdinov,FC Orenburg,2010-2011
Maksim Kazankov,FC Orenburg,2008-2010
Aleksey Skvortsov,FC Orenburg,2020-2021
Vladimir Gogberashvili,FC Orenburg,2012-2013
Élton Calé,FC Orenburg,2011-2012
Arshak Koryan,FC Orenburg,2021-2022
Maksim Barsov,FC Orenburg,2014-2015
Sanzhar Tursunov,FC Orenburg,2013-2014
Aleksandr Pavlovets,FC Orenburg,"2022-2023, 2024-2024, 2024-2024"
Emircan Gürlük,FC Orenburg,2023-2025
Vladislav Kulik,FC Orenburg,2017-2018
Sergey Sviridkin,FC Orenburg,1991-2002
Maksim Palienko,FC Orenburg,2020-2021
Aleksey Belov,FC Orenburg,"1995-2002, 2003-2004, 2005-2006"
Abdoulaye Diallo,FC Orenburg,2021-2022
Aleksandr Gagloev,FC Orenburg,2011-2012
Sergey Serchenkov,FC Orenburg,2017-2017
Aleksandr Oleynik,FC Orenburg,2011-2011
Aleksey Baranovskiy,FC Orenburg,2024-2025
Zoran Knezevic,FC Orenburg,2011-2012
Evgeniy Osipov,FC Orenburg,"2007-2009, 2017-2018"
Filip Rogic,FC Orenburg,2019-2020
Elguja Lobjanidze,FC Orenburg,2017-2017
