name,club,periods
Grigoriy Fedotov,CSKA Moscow,1938-1950
Vágner Love,CSKA Moscow,"2004-2009, 2010-2010, 2010-2012, 2013-2013"
Valentin Nikolaev,CSKA Moscow,1940-1953
Vladimir Fedotov,CSKA Moscow,1960-1976
Vsevolod Bobrov,CSKA Moscow,1945-1950
Aleksey Grinin,CSKA Moscow,1939-1954
Seydou Doumbia,CSKA Moscow,"2010-2015, 2015-2015"
Boris Kopeikin,CSKA Moscow,1969-1978
Vladimir Demin,CSKA Moscow,1944-1955
Fedor Chalov,CSKA Moscow,"2015-2022, 2022-2024"
Yuriy Chesnokov,CSKA Moscow,1975-1984
Sergey Semak,CSKA Moscow,"1994-2005, 2006-2008"
Vladimir Polikarpov,CSKA Moscow,1961-1975
Valeriy Masalitin,CSKA Moscow,"1987-1990, 1990-1992, 1993-1994"
Alan Dzagoev,CSKA Moscow,2008-2022
Aleksandr Tarkhanov,CSKA Moscow,1976-1985
Vladimir Kulik,CSKA Moscow,1997-2002
Ahmed Musa,CSKA Moscow,"2012-2016, 2018-2018"
Igor Korneev,CSKA Moscow,1986-1991
Oleg Sergeev,CSKA Moscow,"1989-1995, 1995-1996"
Yuriy Belyaev,CSKA Moscow,
Dmitriy Kuznetsov,CSKA Moscow,"1984-1991, 1992-1992, 1997-1998"
Zoran Tosic,CSKA Moscow,2010-2017
Vyacheslav Solovjev,CSKA Moscow,1946-1955
Vladimir Tatarchuk,CSKA Moscow,"1982-1983, 1985-1992, 1994-1995"
Sergey Ignashevich,CSKA Moscow,2004-2018
Ivica Olic,CSKA Moscow,2003-2007
Jô,CSKA Moscow,2006-2008
Valeriy Broshin,CSKA Moscow,"1986-1992, 1993-1994"
German Apukhtin,CSKA Moscow,
Boris Kazakov,CSKA Moscow,1964-1967
Rolan Gusev,CSKA Moscow,2002-2008
Vladimir Dorofeev,CSKA Moscow,"1971-1977, 1977-1978"
Mikhail Kolesnikov,CSKA Moscow,1984-1994
Vasiliy Buzunov,CSKA Moscow,
Aleksey Mamykin,CSKA Moscow,
Nikola Vlašić,CSKA Moscow,"2018-2019, 2019-2021"
Boris Koverznev,CSKA Moscow,1948-1957
Dmitriy Kirichenko,CSKA Moscow,2002-2007
Valentin Yemyshev,CSKA Moscow,
