name,club,periods
Sergey Solovjev,Dynamo Moscow,1940-1953
Konstantin Beskov,Dynamo Moscow,1941-1955
Valeriy Gazzaev,Dynamo Moscow,1979-1986
Vasiliy Trofimov,Dynamo Moscow,1938-1954
Igor Chislenko,Dynamo Moscow,1959-1971
Gennadiy Evryuzhikhin,Dynamo Moscow,1966-1977
Mikhail Semichastnyi,Dynamo Moscow,1936-1951
Andrey Kobelev,Dynamo Moscow,"1985-1992, 1995-1999, 2002-2003"
Valeriy Maslov,Dynamo Moscow,1961-1972
Aleksandr Minaev,Dynamo Moscow,1976-1985
Aleksandr Makhovikov,Dynamo Moscow,1971-1984
Aleksey Petrushin,Dynamo Moscow,1970-1981
Leandro Fernández,Dynamo Moscow,2006-2014
Vsevolod Blinkov,Dynamo Moscow,1940-1954
Viktor Tsarev,Dynamo Moscow,1955-1966
Aleksandr Novikov,Dynamo Moscow,1975-1988
Aleksandr Bubnov,Dynamo Moscow,1974-1983
Aleksandr Tochilin,Dynamo Moscow,1995-2009
Vladimir Granat,Dynamo Moscow,"2007-2015, 2015-2015"
Valeriy Zykov,Dynamo Moscow,1966-1976
Sergey Nikulin,Dynamo Moscow,1972-1984
Anton Shunin,Dynamo Moscow,2007-2024
Vladimir Pilguy,Dynamo Moscow,1970-1982
Lev Yashin,Dynamo Moscow,1949-1971
