name,club,periods
Brett Pitman,AFC Bournemouth,"2005-2010, 2012-2013, 2013-2015"
James Hayter,AFC Bournemouth,"1996-1998, 1998-2007"
Steve Fletcher,AFC Bournemouth,"1992-2007, 2009-2012, 2012-2013"
Dominic Solanke,AFC Bournemouth,2019-2024
Callum Wilson,AFC Bournemouth,2014-2020
Marc Pugh,AFC Bournemouth,"2010-2019, 2019-2019"
Joshua King,AFC Bournemouth,2015-2021
Stephen Robinson,AFC Bournemouth,1994-2000
Junior Stanislas,AFC Bournemouth,2014-2023
Lewis Grabban,AFC Bournemouth,"2012-2014, 2016-2017, 2017-2017, 2018-2018, 2018-2018"
Mark Stein,AFC Bournemouth,"1998-1998, 1998-2000"
Matt Ritchie,AFC Bournemouth,2013-2016
Philip Billing,AFC Bournemouth,"2019-2025, 2025-2025"
Wade Elliott,AFC Bournemouth,2000-2005
Warren Feeney,AFC Bournemouth,2001-2004
Harry Arter,AFC Bournemouth,"2010-2011, 2011-2018, 2019-2019, 2020-2020"
Danny Hollands,AFC Bournemouth,2006-2011
Yann Kermorgant,AFC Bournemouth,2014-2016
Ryan Fraser,AFC Bournemouth,"2013-2015, 2016-2020"
Jermain Defoe,AFC Bournemouth,"2000-2001, 2017-2019, 2020-2020"
Justin Kluivert,AFC Bournemouth,2023-2025
David Brooks,AFC Bournemouth,"2018-2024, 2024-2025"
Dan Gosling,AFC Bournemouth,2014-2021
Steve Cook,AFC Bournemouth,"2011-2012, 2012-2022"
Carl Fletcher,AFC Bournemouth,1999-2004
Josh McQuoid,AFC Bournemouth,"2006-2010, 2012-2014, 2014-2014, 2015-2015"
Antoine Semenyo,AFC Bournemouth,2023-2025
Garreth O'Connor,AFC Bournemouth,"2000-2005, 2007-2007"
Brian Stock,AFC Bournemouth,2000-2006
Charlie Daniels,AFC Bournemouth,"2011-2011, 2012-2020"
Arnaut Danjuma,AFC Bournemouth,2019-2021
Sam Vokes,AFC Bournemouth,2007-2008
