name,club,periods
Matt Le Tissier,Southampton FC,1986-2002
Mick Channon,Southampton FC,"1966-1977, 1979-1982"
Ron Davies,Southampton FC,1966-1973
Rickie Lambert,Southampton FC,2009-2014
Steve Moran,Southampton FC,
James Beattie,Southampton FC,1998-2005
Danny Wallace,Southampton FC,1980-1989
David Armstrong,Southampton FC,1981-1987
Adam Lallana,Southampton FC,"2006-2007, 2007-2014, 2024-2025"
James Ward-Prowse,Southampton FC,2010-2023
Rod Wallace,Southampton FC,1987-1991
Terry Paine,Southampton FC,1956-1974
Ché Adams,Southampton FC,2019-2024
Danny Ings,Southampton FC,"2018-2019, 2019-2021"
Marians Pahars,Southampton FC,1999-2006
Kevin Keegan,Southampton FC,1980-1982
Phil Boyer,Southampton FC,1977-2025
Alan Shearer,Southampton FC,1988-1992
Colin Clarke,Southampton FC,1986-1989
Shane Long,Southampton FC,"2014-2021, 2021-2022"
Glenn Cockerill,Southampton FC,1985-1993
Jay Rodríguez,Southampton FC,2012-2017
Nick Holmes,Southampton FC,1972-1987
Martin Chivers,Southampton FC,1962-1968
Graham Baker,Southampton FC,"1976-1982, 1987-1990, 1990-1990"
Grzegorz Rasiak,Southampton FC,"2006-2008, 2008-2008, 2009-2009"
Iain Dowie,Southampton FC,1991-1995
Adam Armstrong,Southampton FC,"2021-2025, 2025-2025"
Nathan Redmond,Southampton FC,2016-2022
Graziano Pellè,Southampton FC,2014-2016
Bobby Stokes,Southampton FC,1968-1977
Jimmy Gabriel,Southampton FC,1967-1972
Kevin Phillips,Southampton FC,2003-2005
Sadio Mané,Southampton FC,2014-2016
Bradley Wright-Phillips,Southampton FC,2006-2009
Kevin Davies,Southampton FC,"1997-1998, 1999-2002, 2002-2003"
Stuart Armstrong,Southampton FC,2018-2024
Lee Barnard,Southampton FC,"2010-2012, 2013-2013, 2013-2014, 2014-2014"
Dušan Tadić,Southampton FC,2014-2018
Guly,Southampton FC,"2010-2010, 2011-2014"
Kenwyne Jones,Southampton FC,"2004-2004, 2005-2005, 2005-2007"
Matt Oakley,Southampton FC,1995-2006
Charlie Austin,Southampton FC,2016-2019
Stern John,Southampton FC,"2007-2008, 2009-2009"
Paul Rideout,Southampton FC,"1988-1991, 1991-1991"
George O'Brien,Southampton FC,1959-1966
Marek Saganowski,Southampton FC,"2007-2008, 2008-2010"
Brett Ormerod,Southampton FC,"2001-2004, 2004-2005, 2005-2006"
Steve Williams,Southampton FC,1976-1984
Neil Maddison,Southampton FC,1988-1997
Neil Shipperley,Southampton FC,1995-1996
Andrew Surman,Southampton FC,"2004-2005, 2005-2005, 2006-2009"
David Peach,Southampton FC,1974-1980
Jim Magilton,Southampton FC,1994-1997
David Connolly,Southampton FC,2009-2012
Brian O'Neil,Southampton FC,1970-1974
Richard Hall,Southampton FC,1991-1996
Peter Crouch,Southampton FC,2004-2005
José Fonte,Southampton FC,2010-2017
David McGoldrick,Southampton FC,"2005-2005, 2005-2007, 2007-2007, 2007-2009"
David Puckett,Southampton FC,1978-1986
Hassan Kachloul,Southampton FC,1998-2001
Jo Tessem,Southampton FC,"1999-2004, 2004-2005, 2005-2005"
Morgan Schneiderlin,Southampton FC,2008-2015
Steven Davis,Southampton FC,"2012-2019, 2019-2019"
Ted MacDougall,Southampton FC,1976-1978
Anders Svensson,Southampton FC,2001-2005
Gordon Watson,Southampton FC,1995-1997
Paul Gilchrist,Southampton FC,1972-1977
Neil Ruddock,Southampton FC,1989-1992
George Lawrence,Southampton FC,"1980-1982, 1982-1983, 1984-1987"
Ken Monkou,Southampton FC,1992-1999
Jason Dodd,Southampton FC,"1989-2005, 2005-2005"
Kevin Moore,Southampton FC,"1987-1992, 1992-1992, 1993-1994"
Joe Jordan,Southampton FC,1984-1987
Manolo Gabbiadini,Southampton FC,2017-2019
Jimmy Case,Southampton FC,1985-1991
Charlie George,Southampton FC,1978-1981
Barry Horne,Southampton FC,1989-1992
Dean Hammond,Southampton FC,"2009-2012, 2013-2013"
Nicky Banger,Southampton FC,1989-1994
Malcolm Waldron,Southampton FC,1974-1983
Jan Bednarek,Southampton FC,"2017-2022, 2023-2025"
Theo Walcott,Southampton FC,"2000-2006, 2020-2021, 2021-2023"
Jason Puncheon,Southampton FC,"2010-2010, 2011-2011, 2011-2011, 2012-2013, 2014-2014"
N'Diaye Papa Waigo,Southampton FC,2009-2010
Richard Chaplow,Southampton FC,"2006-2006, 2010-2013, 2013-2013"
Alex Oxlade-Chamberlain,Southampton FC,2009-2011
Billy Sharp,Southampton FC,"2012-2012, 2013-2013, 2014-2014, 2014-2014"
Maya Yoshida,Southampton FC,"2012-2020, 2020-2020"
David Hirst,Southampton FC,1997-2000
Gordon Hobson,Southampton FC,1986-1988
Ricardo Fuller,Southampton FC,"2005-2006, 2006-2006"
Dexter Blackstock,Southampton FC,"2003-2005, 2005-2005, 2005-2006"
Joe Aribo,Southampton FC,2022-2025
Will Smallbone,Southampton FC,"2016-2022, 2023-2025"
Jos Hooiveld,Southampton FC,"2011-2011, 2011-2014, 2015-2015, 2015-2015"
Mohamed Elyounoussi,Southampton FC,"2018-2019, 2021-2023"
Armando Broja,Southampton FC,2021-2022
