name,club,periods
Nigel Clough,Nottingham Forest,"1984-1993, 1996-1997"
Ian Storey-Moore,Nottingham Forest,1962-1972
Garry Birtles,Nottingham Forest,1982-1987
Stuart Pearce,Nottingham Forest,1985-1997
John Robertson,Nottingham Forest,"1970-1983, 1985-1986"
Colin Addison,Nottingham Forest,1961-1966
Steve Hodge,Nottingham Forest,"1980-1985, 1988-1991"
Peter Davenport,Nottingham Forest,1982-1986
Ian Bowyer,Nottingham Forest,"1973-1981, 1981-1987"
Lewis Grabban,Nottingham Forest,2018-2022
Tommy Wilson,Nottingham Forest,1952-1960
Neil Webb,Nottingham Forest,"1985-1989, 1992-1996"
Marlon Harewood,Nottingham Forest,"1997-1998, 1998-1999, 1999-2003, 2012-2012"
John Quigley,Nottingham Forest,1957-1965
Frank Wignall,Nottingham Forest,1963-1968
David Johnson,Nottingham Forest,"2001-2002, 2002-2002, 2002-2005, 2005-2006"
Tony Woodcock,Nottingham Forest,1974-1979
Joe Baker,Nottingham Forest,1966-1969
Dexter Blackstock,Nottingham Forest,"2009-2009, 2009-2013, 2013-2016"
Lewis McGugan,Nottingham Forest,2007-2013
Robert Earnshaw,Nottingham Forest,2008-2011
Geoff Vowden,Nottingham Forest,1959-1964
Andy Reid,Nottingham Forest,"2000-2005, 2011-2016"
Martin O'Neill,Nottingham Forest,1971-1981
Nathan Tyson,Nottingham Forest,2005-2011
Colin Booth,Nottingham Forest,1959-1962
Kris Commons,Nottingham Forest,2004-2008
Stan Collymore,Nottingham Forest,1993-1995
Ian Wallace,Nottingham Forest,1980-1984
Ian Woan,Nottingham Forest,1990-2000
Pierre van Hooijdonk,Nottingham Forest,1997-1999
Jack Lester,Nottingham Forest,"2000-2003, 2004-2007"
Colin Walsh,Nottingham Forest,1979-1986
Kevin Campbell,Nottingham Forest,1995-1998
Chris Bart-Williams,Nottingham Forest,1995-2002
Trevor Francis,Nottingham Forest,1979-1981
Chris Wood,Nottingham Forest,"2023-2023, 2023-2025"
Henri Lansbury,Nottingham Forest,2012-2017
Roy Keane,Nottingham Forest,1990-1993
Britt Assombalonga,Nottingham Forest,2014-2017
Barry Lyons,Nottingham Forest,1966-1973
Brennan Johnson,Nottingham Forest,"2019-2020, 2021-2023"
Billy Gray,Nottingham Forest,1957-1963
Bryan Roy,Nottingham Forest,1994-1997
Joe Lolley,Nottingham Forest,2018-2022
Stewart Imlach,Nottingham Forest,1955-1960
Alan Hinton,Nottingham Forest,1964-1967
Steve Stone,Nottingham Forest,1989-1999
Grant Holt,Nottingham Forest,"2006-2008, 2008-2008"
Lee Chapman,Nottingham Forest,1988-1990
Len Julians,Nottingham Forest,1960-1964
Junior Agogo,Nottingham Forest,2006-2008
John Barnwell,Nottingham Forest,1964-1970
Gareth Taylor,Nottingham Forest,"2003-2006, 2006-2006"
Ryan Yates,Nottingham Forest,"2016-2016, 2016-2017, 2017-2017, 2018-2018, 2018-2025"
Roy Dwight,Nottingham Forest,1958-1960
Luke Chambers,Nottingham Forest,2007-2012
Teddy Sheringham,Nottingham Forest,1991-1992
Gary Crosby,Nottingham Forest,1988-1994
Stern John,Nottingham Forest,1999-2002
Peter Withe,Nottingham Forest,1976-1978
Alan Rogers,Nottingham Forest,"1997-2001, 2004-2006, 2006-2006"
Nigel Jemson,Nottingham Forest,"1988-1988, 1989-1989, 1989-1991"
Dougie Freedman,Nottingham Forest,1998-2000
Radoslaw Majewski,Nottingham Forest,"2009-2010, 2010-2014, 2015-2015"
Scot Gemmill,Nottingham Forest,1990-1999
Taiwo Awoniyi,Nottingham Forest,2022-2025
Viv Anderson,Nottingham Forest,1974-1984
Dick Le Flem,Nottingham Forest,1960-1964
Colin Cooper,Nottingham Forest,1993-1998
Michail Antonio,Nottingham Forest,2014-2015
Tommy Gaynor,Nottingham Forest,"1987-1991, 1991-1992"
Franz Carr,Nottingham Forest,"1984-1989, 1990-1991, 1991-1991"
Henry Newton,Nottingham Forest,1963-1970
Kingsley Black,Nottingham Forest,"1991-1995, 1995-1995, 1995-1996"
Chris Cohen,Nottingham Forest,2007-2018
Jimmy Barrett,Nottingham Forest,1954-1959
Bob Chapman,Nottingham Forest,1963-1977
Morgan Gibbs-White,Nottingham Forest,2022-2025
Ben Osborn,Nottingham Forest,2014-2019
John Metgod,Nottingham Forest,1984-1987
Marlon King,Nottingham Forest,"2004-2005, 2005-2005"
Kenny Burns,Nottingham Forest,1977-1981
Peter Cormack,Nottingham Forest,1970-1972
Wes Morgan,Nottingham Forest,"2002-2003, 2003-2012"
Simon Cox,Nottingham Forest,2012-2014
Nicky Southall,Nottingham Forest,2005-2007
Calvin Palmer,Nottingham Forest,1958-1963
Ian Breckin,Nottingham Forest,2005-2009
Jamie Paterson,Nottingham Forest,"2013-2015, 2016-2016"
Marcus Tudgay,Nottingham Forest,"2010-2011, 2011-2012, 2013-2013, 2014-2014, 2014-2014"
James Perch,Nottingham Forest,2003-2010
Dave Hilley,Nottingham Forest,1967-1971
Jason Lee,Nottingham Forest,"1994-1997, 1997-1997, 1997-1997"
Garath McCleary,Nottingham Forest,2007-2012
Steve Chettle,Nottingham Forest,"1986-1999, 1999-1999"
Matty Cash,Nottingham Forest,2016-2020
Daryl Murphy,Nottingham Forest,2017-2019
Gary Mills,Nottingham Forest,"1978-1982, 1983-1987"
