name,club,periods
Frank Lampard,Chelsea FC,2001-2014
Bobby Tambling,Chelsea FC,1959-1970
Didier Drogba,Chelsea FC,"2004-2012, 2014-2015"
Kerry Dixon,Chelsea FC,1983-1992
Roy Bentley,Chelsea FC,1948-1956
Peter Osgood,Chelsea FC,"1964-1974, 1978-1979"
Jimmy Greaves,Chelsea FC,1957-1961
Eden Hazard,Chelsea FC,2012-2019
Tommy Baldwin,Chelsea FC,"1966-1974, 1974-1974, 1974-1975"
Barry Bridges,Chelsea FC,1958-1966
Jimmy Floyd Hasselbaink,Chelsea FC,2000-2004
Gianfranco Zola,Chelsea FC,1996-2003
Eidur Gudjohnsen,Chelsea FC,2000-2006
Dennis Wise,Chelsea FC,1990-2001
Ron Tindall,Chelsea FC,1953-1961
John Terry,Chelsea FC,"1998-2000, 2000-2017"
Willian,Chelsea FC,2013-2020
Johnny McNichol,Chelsea FC,1952-1958
John Hollins,Chelsea FC,"1963-1975, 1983-1984"
Salomon Kalou,Chelsea FC,2006-2012
Nicolas Anelka,Chelsea FC,2008-2012
Gordon Durie,Chelsea FC,1986-1991
Diego Costa,Chelsea FC,2014-2018
Peter Brabrook,Chelsea FC,1954-1962
Ian Hutchinson,Chelsea FC,1967-1975
Frank Blunstone,Chelsea FC,1953-1964
Tore André Flo,Chelsea FC,1997-2000
Gustavo Poyet,Chelsea FC,1997-2001
Kevin Wilson,Chelsea FC,1987-1992
Florent Malouda,Chelsea FC,2007-2013
Fernando Torres,Chelsea FC,"2011-2014, 2014-2015"
George Graham,Chelsea FC,1964-1966
Pedro,Chelsea FC,2015-2020
Bert Murray,Chelsea FC,1961-1966
John Spencer,Chelsea FC,1992-1997
Tommy Langley,Chelsea FC,1975-1980
David Speedie,Chelsea FC,1982-1987
Gianluca Vialli,Chelsea FC,1996-1999
Joe Cole,Chelsea FC,2003-2010
Mark Hughes,Chelsea FC,1995-1998
Olivier Giroud,Chelsea FC,2018-2021
Jim Lewis,Chelsea FC,1952-1958
Cole Palmer,Chelsea FC,2023-2025
Oscar,Chelsea FC,2012-2017
Bobby Campbell,Chelsea FC,1947-1954
Peter Houseman,Chelsea FC,1963-1975
Ramires,Chelsea FC,2010-2016
Tommy Lawton,Chelsea FC,1945-1947
Branislav Ivanovic,Chelsea FC,2008-2017
Peter Sillett,Chelsea FC,1953-1962
Les Stubbs,Chelsea FC,1952-1958
Mason Mount,Chelsea FC,2019-2023
Juan Mata,Chelsea FC,2011-2014
David Webb,Chelsea FC,1968-1974
Kai Havertz,Chelsea FC,2020-2023
Terry Venables,Chelsea FC,1960-1966
Clive Walker,Chelsea FC,1976-1984
Hugh Billington,Chelsea FC,1948-1950
Tammy Abraham,Chelsea FC,"2017-2017, 2018-2018, 2019-2021"
Bill Garner,Chelsea FC,1972-1978
Jorginho,Chelsea FC,2018-2023
Hughie Gallacher,Chelsea FC,1930-1934
Marcos Alonso,Chelsea FC,2016-2022
John Bumstead,Chelsea FC,1975-1991
Pat Nevin,Chelsea FC,1983-1988
Alan Birchenall,Chelsea FC,1967-1970
Charlie Cooke,Chelsea FC,"1966-1972, 1974-1976"
Gavin Peacock,Chelsea FC,"1993-1996, 1996-1996"
Michael Ballack,Chelsea FC,2006-2010
Nicolas Jackson,Chelsea FC,2023-2025
Christian Pulisic,Chelsea FC,"2019-2019, 2019-2023"
Roberto Di Matteo,Chelsea FC,1996-2002
Ken Armstrong,Chelsea FC,1946-1957
Gary Cahill,Chelsea FC,2012-2019
Michael Essien,Chelsea FC,"2005-2012, 2013-2014"
Michy Batshuayi,Chelsea FC,"2016-2018, 2018-2018, 2019-2019, 2019-2020, 2021-2021, 2022-2022"
Hernán Crespo,Chelsea FC,"2003-2004, 2005-2006, 2008-2008"
Mark Stein,Chelsea FC,"1993-1996, 1997-1997, 1997-1998, 1998-1998"
Tommy Walker,Chelsea FC,1946-1948
Daniel Sturridge,Chelsea FC,"2009-2011, 2011-2013"
Álvaro Morata,Chelsea FC,"2017-2019, 2020-2020"
Chris Garland,Chelsea FC,1971-1975
Frank Leboeuf,Chelsea FC,1996-2001
Dan Petrescu,Chelsea FC,1995-2000
Timo Werner,Chelsea FC,2020-2022
Cesc Fàbregas,Chelsea FC,2014-2019
Andriy Shevchenko,Chelsea FC,"2006-2008, 2009-2009"
Bobby Smith,Chelsea FC,1950-1955
George Mills,Chelsea FC,1929-1943
Tony Nicholas,Chelsea FC,1955-1960
Raheem Sterling,Chelsea FC,"2022-2024, 2025-2025"
Graham Roberts,Chelsea FC,1988-1990
Jimmy Bowie,Chelsea FC,1944-1951
Damien Duff,Chelsea FC,2003-2006
Arjen Robben,Chelsea FC,2004-2007
Ray Wilkins,Chelsea FC,1973-1979
Andy Townsend,Chelsea FC,1990-1993
David Luiz,Chelsea FC,"2011-2014, 2016-2019"
Victor Moses,Chelsea FC,"2012-2013, 2014-2014, 2015-2015, 2016-2019, 2020-2020, 2020-2020, 2021-2021"
