name,club,periods
Ivan Toney,Brentford FC,2020-2024
Bryan Mbeumo,Brentford FC,2019-2025
Lloyd Owusu,Brentford FC,"1998-2002, 2005-2007"
Clayton Donaldson,Brentford FC,2011-2014
Neal Maupay,Brentford FC,"2017-2019, 2023-2024"
Ollie Watkins,Brentford FC,2017-2020
Charlie MacDonald,Brentford FC,2008-2011
Yoane Wissa,Brentford FC,2021-2025
Kevin O'Connor,Brentford FC,2000-2015
Lasse Vibe,Brentford FC,2015-2018
Sergi Canós,Brentford FC,"2015-2016, 2017-2023, 2023-2023"
Sam Saunders,Brentford FC,"2009-2015, 2015-2017"
Saïd Benrahma,Brentford FC,"2018-2020, 2021-2021"
Stephen Hunt,Brentford FC,2001-2005
Paul Evans,Brentford FC,1999-2002
Gary Alexander,Brentford FC,"2010-2012, 2012-2012"
Alan Judge,Brentford FC,"2014-2014, 2014-2019"
Andy Scott,Brentford FC,1997-2001
Marcello Trotta,Brentford FC,"2012-2013, 2013-2014"
Jota Peleteiro,Brentford FC,"2014-2016, 2016-2017"
Josh Dasilva,Brentford FC,2018-2025
Jay Tabb,Brentford FC,"2001-2003, 2003-2006"
Scott Hogan,Brentford FC,2014-2017
Glenn Poole,Brentford FC,2007-2009
Robert Taylor,Brentford FC,1994-1998
Andre Gray,Brentford FC,2014-2015
Isaiah Rankin,Brentford FC,2004-2006
Marcus Forss,Brentford FC,"2017-2019, 2020-2022, 2022-2022"
Ben Burgess,Brentford FC,2001-2002
Jonathan Douglas,Brentford FC,2011-2015
Martin Rowlands,Brentford FC,1998-2003
Marcus Bean,Brentford FC,2008-2012
Scott Partridge,Brentford FC,1999-2001
Jo Kuffour,Brentford FC,2006-2007
Myles Weston,Brentford FC,2009-2012
Gary Blissett,Brentford FC,1987-1993
Sam Sodje,Brentford FC,2004-2006
Vitaly Janelt,Brentford FC,2020-2025
DJ Campbell,Brentford FC,2005-2006
Nico Yennaris,Brentford FC,"2014-2015, 2015-2019"
Mathias Jensen,Brentford FC,2019-2025
Christian Nørgaard,Brentford FC,2019-2025
Ethan Pinnock,Brentford FC,2019-2025
Alan Connell,Brentford FC,2007-2008
Carl Asaba,Brentford FC,"1994-1996, 1996-1997"
Alex Pritchard,Brentford FC,2014-2015
Adam Forshaw,Brentford FC,"2012-2012, 2012-2014"
Nathan Elder,Brentford FC,2008-2009
Rowan Vine,Brentford FC,"2002-2003, 2010-2010"
Mark McCammon,Brentford FC,2000-2003
Harry Forrester,Brentford FC,2011-2013
Ívar Ingimarsson,Brentford FC,1999-2002
Leon Legge,Brentford FC,"2009-2013, 2013-2013"
Deon Burton,Brentford FC,2004-2005
Harlee Dean,Brentford FC,"2011-2012, 2012-2017"
Kevin Schade,Brentford FC,"2023-2023, 2023-2025"
Kevin Rapley,Brentford FC,1999-1999
Farid El Alagui,Brentford FC,"2012-2014, 2014-2014"
Stuart Dallas,Brentford FC,"2012-2013, 2013-2015"
Ibrahima Sonko,Brentford FC,2002-2004
Eddie Hutchinson,Brentford FC,2000-2006
Nicky Forster,Brentford FC,"1994-1997, 2010-2011"
Robbie Simpson,Brentford FC,2010-2011
Charlie Ide,Brentford FC,2005-2008
David McCulloch,Brentford FC,1935-1938
Florian Jozefzoon,Brentford FC,2017-2018
Ben May,Brentford FC,"2003-2004, 2004-2005"
Romaine Sawyers,Brentford FC,2016-2019
Jordan Rhodes,Brentford FC,2009-2009
Henrik Dalsgaard,Brentford FC,2017-2021
Ben Strevens,Brentford FC,2009-2010
Yoann Barbet,Brentford FC,2015-2019
Dai Hopkins,Brentford FC,1932-1947
John Swift,Brentford FC,2015-2016
John Egan,Brentford FC,2016-2018
Lewis Grabban,Brentford FC,"2010-2010, 2010-2011, 2011-2011"
Toumani Diagouraga,Brentford FC,"2010-2014, 2014-2016"
George Wilkins,Brentford FC,1938-1947
Michael Dobson,Brentford FC,"2000-2005, 2006-2006"
Emiliano Marcondes,Brentford FC,"2018-2019, 2019-2021"
Carl Cort,Brentford FC,2009-2011
Jeffrey Schlupp,Brentford FC,2011-2011
Julian Jeanvier,Brentford FC,"2018-2020, 2021-2022"
Jon Toral,Brentford FC,2014-2015
Keane Lewis-Potter,Brentford FC,2022-2025
Billy Clarke,Brentford FC,2009-2009
Karleigh Osborne,Brentford FC,"2004-2006, 2006-2008, 2008-2008, 2008-2012"
Saman Ghoddos,Brentford FC,"2020-2021, 2021-2024"
Scott Fitzgerald,Brentford FC,"2005-2005, 2005-2006, 2006-2007"
Kamohelo Mokotjo,Brentford FC,2017-2020
Andy Frampton,Brentford FC,2002-2007
Marcus Bent,Brentford FC,1995-1998
Paul Hayes,Brentford FC,"2012-2013, 2013-2013, 2013-2013"
David Hunt,Brentford FC,"2009-2011, 2011-2011"
Sam Wood,Brentford FC,"2008-2011, 2012-2012"
Bradley Wright-Phillips,Brentford FC,2013-2013
Shay Logan,Brentford FC,"2011-2014, 2014-2014"
Alex Rhodes,Brentford FC,"2003-2006, 2006-2007, 2007-2007"
