name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Valentyn Platonov,Retired,https://www.transfermarkt.us/valentyn-platonov/profil/spieler/58220,https://img.a.transfermarkt.technology/portrait/small/58220-1674565734.jpg?lm=1,Platonov,-,Ukraine,ua,Kryvbas Kryvyi Rig,"Kryvyi Rig, Dnipropetrovsk Oblast",Платонов Валентин Вікторович,Midfield - Defensive Midfield,"1,84 m",15.01.1977,194,24,9,0,23,0,1,25,50,14.782
Oleksandr Granovskyi,Retired,https://www.transfermarkt.us/oleksandr-granovskyi/profil/spieler/59042,https://img.a.transfermarkt.technology/portrait/small/59042-1642084912.png?lm=1,Granovskyi,-,Ukraine,ua,Kryvbas Kryvyi Rig,Odessa,Грановський Олександр Анатолійович,Defender - Right-Back,"1,79 m",11.03.1976,176,1,3,0,41,4,1,7,16,14.846
Viktor Gromov,Retired,https://www.transfermarkt.us/viktor-gromov/profil/spieler/882535,https://img.a.transfermarkt.technology/portrait/small/882535-1724346595.jpg?lm=1,Gromov,Unknown,Ukraine,ua,Kryvbas Kryvyi Rig,"Yenakieve, Donetsk Oblast",Громов Віктор Олексійович,Attack - Right Winger,"1,74 m",20.08.1965,150,19,15,0,10,0,0,7,34,12.477
Yevgen Rymshyn,Retired,https://www.transfermarkt.us/yevgen-rymshyn/profil/spieler/859168,https://img.a.transfermarkt.technology/portrait/small/859168-1704557239.jpg?lm=1,Rymshyn,-,Ukraine,ua,Kryvbas Kryvyi Rig,"Ordzhonikidze, Dnipropetrovsk Oblast",Римшин Євген Леонідович,Defender - Right-Back,"1,82 m",16.06.1976,150,30,7,0,14,0,0,72,37,7.979
Gennadiy Prykhodko,Retired,https://www.transfermarkt.us/gennadiy-prykhodko/profil/spieler/495932,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Prykhodko,Unknown,Ukraine,ua,Kryvbas Kryvyi Rig,"Ingulets, Dnipropetrovsk Oblast",Приходько Геннадій Миколайович,Midfield,"1,77 m",14.08.1973,140,5,0,0,12,0,0,40,21,9.734
Valeriy Vorobjov,Retired,https://www.transfermarkt.us/valeriy-vorobjov/profil/spieler/15598,https://img.a.transfermarkt.technology/portrait/small/15598-1591300358.jpg?lm=1,Vorobjov,-,Ukraine,ua,Kryvbas Kryvyi Rig,Dnepropetrovsk,Воробйов Валерій Олександрович,Goalkeeper,"1,86 m",14.01.1970,129,0,0,0,6,0,2,0,3,11.448
Vitaliy Lysytskyi,Retired,https://www.transfermarkt.us/vitaliy-lysytskyi/profil/spieler/24032,https://img.a.transfermarkt.technology/portrait/small/24032-1642086366.png?lm=1,Lysytskyi,-,Ukraine,ua,Kryvbas Kryvyi Rig,"Svitlovodsk, Kirovograd Oblast",Лисицький Віталій Сергійович,Defender - Centre-Back,"1,84 m",16.04.1982,129,4,3,0,33,4,0,7,9,10.775
Andriy Anishchenko,Retired,https://www.transfermarkt.us/andriy-anishchenko/profil/spieler/367811,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Anishchenko,Unknown,Ukraine,ua,Kryvbas Kryvyi Rig,Kharkiv,Аніщенко Андрій Анатолійович,Defender,"1,71 m",16.04.1975,129,1,2,0,11,0,0,14,16,10.297
Gennadiy Popovych,---,https://www.transfermarkt.us/gennadiy-popovych/profil/spieler/63155,https://img.a.transfermarkt.technology/portrait/small/63155-1647964752.png?lm=1,Popovych,-,Ukraine,ua,Kryvbas Kryvyi Rig,"Dniprodzerzhynsk, Dnipropetrovsk Oblast",Попович Геннадій Іванович,Attack - Centre-Forward,"1,90 m",09.02.1973,128,12,4,0,8,0,0,35,45,8.105
Ruslan Kostyshyn,Retired,https://www.transfermarkt.us/ruslan-kostyshyn/profil/spieler/24025,https://img.a.transfermarkt.technology/portrait/small/24025-1648126123.png?lm=1,Kostyshyn,-,Ukraine,ua,Kryvbas Kryvyi Rig,Khmelnytskyi,Костишин Руслан Володимирович,Midfield - Attacking Midfield,"1,82 m",08.01.1977,125,6,13,0,18,0,0,24,39,8.604
