name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Volodymyr Chesnakov,Retired,https://www.transfermarkt.us/volodymyr-chesnakov/profil/spieler/58930,https://img.a.transfermarkt.technology/portrait/small/58930-1641743585.png?lm=1,Chesnakov,17,Ukraine,ua,Vorskla Poltava,"Globyne, Poltava Oblast",Чеснаков Володимир Геннадійович,Defender - Centre-Back,"1,84 m",12.02.1988,416,17,10,1,74,1,0,27,42,34.490
Armend Dallku,Retired,https://www.transfermarkt.us/armend-dallku/profil/spieler/35607,https://img.a.transfermarkt.technology/portrait/small/35607-1670838407.png?lm=1,Dallku,4,Albania,al,Vorskla Poltava,Vushtrri,Unknown,Defender - Centre-Back,"1,87 m",16.06.1983,337,5,22,0,87,4,2,1,3,30.276
Igor Perduta,Vorskla Poltava,https://www.transfermarkt.us/igor-perduta/profil/spieler/201671,https://img.a.transfermarkt.technology/portrait/small/201671-1641743450.png?lm=1,Perduta,-,Ukraine,ua,Vorskla Poltava,"Terebovlya, Ternopil Oblast",Пердута Ігор Романович,Defender - Right-Back,"1,76 m",15.11.1990,332,3,31,2,60,0,4,15,19,28.528
Oleksandr Sklyar,Vorskla Poltava,https://www.transfermarkt.us/oleksandr-sklyar/profil/spieler/91801,https://img.a.transfermarkt.technology/portrait/small/91801-1641743843.png?lm=1,Sklyar,Unknown,Ukraine,ua,Vorskla Poltava,Kharkiv,Скляр Олександр Сергійович,Midfield - Central Midfield,"1,75 m",26.02.1991,282,16,26,0,93,5,1,58,72,20.200
Gennadiy Medvedev,Retired,https://www.transfermarkt.us/gennadiy-medvedev/profil/spieler/43337,https://img.a.transfermarkt.technology/portrait/small/43337-1674577002.jpg?lm=1,Medvedev,Unknown,Ukraine,ua,Vorskla Poltava,Kyiv,Медведєв Геннадій Миколайович,Defender - Centre-Back,"1,81 m",07.02.1975,273,3,2,0,53,0,0,18,24,22.753
Pavlo Rebenok,Retired,https://www.transfermarkt.us/pavlo-rebenok/profil/spieler/43359,https://img.a.transfermarkt.technology/portrait/small/43359-1611773932.png?lm=1,Rebenok,-,Ukraine,ua,Vorskla Poltava,"Ordzhonikidze, Dnipropetrovsk Region",Ребенок Павло Вікторович,Midfield - Left Midfield,"1,80 m",23.07.1985,262,18,30,0,19,1,0,78,44,17.623
Jovan Markoski,Retired,https://www.transfermarkt.us/jovan-markoski/profil/spieler/36149,https://img.a.transfermarkt.technology/portrait/small/36149-1607356988.jpg?lm=1,Markoski,-,Serbia,rs,Vorskla Poltava,Belgrade,Јован Маркоски,Midfield - Attacking Midfield,"1,73 m",23.06.1980,257,19,24,0,52,1,0,29,84,19.759
Sergiy Dolganskyi,Retired,https://www.transfermarkt.us/sergiy-dolganskyi/profil/spieler/24004,https://img.a.transfermarkt.technology/portrait/small/24004-1670838208.png?lm=1,Dolganskyi,-,Ukraine,ua,Vorskla Poltava,"Zdolbuniv, Rivne Oblast",Долганський Сергій Миколайович,Goalkeeper,"1,88 m",15.09.1974,243,0,0,0,17,0,1,0,1,21.911
Igor Machogan,Retired,https://www.transfermarkt.us/igor-machogan/profil/spieler/369493,https://img.a.transfermarkt.technology/portrait/small/369493-1724737680.png?lm=1,Machogan,Unknown,Ukraine,ua,Vorskla Poltava,"Stryi, Lviv Obalst",Мачоган Ігор Петрович,Defender,"1,75 m",03.03.1970,226,5,7,0,22,1,0,33,20,17.706
Ahmed Januzi,KF Llapi,https://www.transfermarkt.us/ahmed-januzi/profil/spieler/59150,https://img.a.transfermarkt.technology/portrait/small/59150-1734644263.jpg?lm=1,Januzi,16,Albania,al,Vorskla Poltava,Vushtrri,Unknown,Attack - Centre-Forward,"1,85 m",08.07.1988,201,34,17,0,37,1,0,97,62,10.892
Vitaliy Kobzar,Retired,https://www.transfermarkt.us/vitaliy-kobzar/profil/spieler/369492,https://img.a.transfermarkt.technology/portrait/small/369492-1674581147.jpg?lm=1,Kobzar,-,Kyrgyzstan,kg,Vorskla Poltava,Bishkek,Кобзар Віталій Юрійович,Midfield,"1,71 m",09.05.1972,184,21,17,0,22,1,1,35,93,12.261
