name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Vasyl Grytsuk,Retired,https://www.transfermarkt.us/vasyl-grytsuk/profil/spieler/59047,https://img.a.transfermarkt.technology/portrait/small/59047-1673415036.png?lm=1,Grytsuk,Unknown,Ukraine,ua,Polissya Zhytomyr,"Kryvyi Rig, Dnipropetrovsk Oblast",Грицук Василь Васильович,Midfield - Attacking Midfield,"1,80 m",21.11.1987,73,14,8,0,9,0,0,16,23,5.179
Artem Kozak,FC Oleksandriya,https://www.transfermarkt.us/artem-kozak/profil/spieler/396530,https://img.a.transfermarkt.technology/portrait/small/396530-1724666924.png?lm=1,Kozak,14,Ukraine,ua,Polissya Zhytomyr,"Kovel, Volyn Oblast",Козак Артем Романович,Midfield - Right Midfield,"1,80 m",28.05.1998,67,15,13,0,8,0,0,11,26,4.852
Bogdan Kushnirenko,LNZ Cherkasy,https://www.transfermarkt.us/bogdan-kushnirenko/profil/spieler/428603,https://img.a.transfermarkt.technology/portrait/small/428603-1736765235.png?lm=1,Kushnirenko,Unknown,Ukraine,ua,Polissya Zhytomyr,Kyiv,Кушніренко Богдан Сергійович,Midfield - Defensive Midfield,"1,87 m",02.11.1995,58,11,3,0,10,1,1,16,10,4.108
Borys Krushynskyi,Polissya Zhytomyr,https://www.transfermarkt.us/borys-krushynskyi/profil/spieler/844373,https://img.a.transfermarkt.technology/portrait/small/844373-1615821402.png?lm=1,Unknown,Unknown,Ukraine,ua,Polissya Zhytomyr,Unknown,Unknown,Unknown,Unknown,10.05.2002,55,4,3,0,9,0,0,10,37,3.347
Vladyslav Ogirya,Without Club,https://www.transfermarkt.us/vladyslav-ogirya/profil/spieler/111072,https://img.a.transfermarkt.technology/portrait/small/111072-1673414949.png?lm=1,Ogirya,-,Ukraine,ua,Polissya Zhytomyr,"Girske, Lugansk Oblast",Огіря Владислав Леонідович,Midfield - Defensive Midfield,"1,75 m",03.04.1990,49,0,0,0,5,0,1,11,4,3.491
Sergiy Chobotenko,Polissya Zhytomyr,https://www.transfermarkt.us/sergiy-chobotenko/profil/spieler/245021,https://img.a.transfermarkt.technology/portrait/small/245021-1641716148.png?lm=1,Chobotenko,-,Ukraine,ua,Polissya Zhytomyr,Zaporizhya,Чоботенко Сергій Андрійович,Defender - Centre-Back,"1,93 m",16.01.1997,48,1,2,0,1,0,1,0,3,4.186
Dmytro Shastal,Livyi Bereg Kyiv,https://www.transfermarkt.us/dmytro-shastal/profil/spieler/359796,https://img.a.transfermarkt.technology/portrait/small/359796-1673415154.png?lm=1,Shastal,Unknown,Ukraine,ua,Polissya Zhytomyr,Kyiv,Шастал Дмитро Володимирович,Attack - Centre-Forward,"1,79 m",30.12.1995,47,9,5,0,4,0,0,23,16,2.301
Oleksandr Nazarenko,Polissya Zhytomyr,https://www.transfermarkt.us/oleksandr-nazarenko/profil/spieler/495920,https://img.a.transfermarkt.technology/portrait/small/495920-1641379228.png?lm=1,Nazarenko,14,Ukraine,ua,Polissya Zhytomyr,Dnipropetrovsk,Назаренко Олександр Євгенійович,Attack - Left Winger,"1,77 m",01.02.2000,45,10,8,0,4,0,0,12,18,2.916
Pylyp Budkivskyi,Zorya Lugansk,https://www.transfermarkt.us/pylyp-budkivskyi/profil/spieler/99863,https://img.a.transfermarkt.technology/portrait/small/99863-1673415131.png?lm=1,Budkivskyi,19,Ukraine,ua,Polissya Zhytomyr,Kyiv,Будківський Пилип В'ячеславович,Attack - Centre-Forward,"1,96 m",10.03.1992,43,19,6,1,9,0,0,6,14,3.342
Artem Smolyakov,Los Angeles FC,https://www.transfermarkt.us/artem-smolyakov/profil/spieler/962090,https://img.a.transfermarkt.technology/portrait/small/962090-1741203110.jpg?lm=1,Unknown,Unknown,Ukraine,ua,Polissya Zhytomyr,Unknown,Unknown,Unknown,Unknown,29.05.2003,43,2,1,0,10,0,0,10,1,3.329
Andriy Gitchenko,Retired,https://www.transfermarkt.us/andriy-gitchenko/profil/spieler/91727,https://img.a.transfermarkt.technology/portrait/small/91727-1673414905.png?lm=1,Gitchenko,Unknown,Ukraine,ua,Polissya Zhytomyr,Kiew,Гітченко Андрій Ігорович,Defender - Centre-Back,"1,88 m",02.10.1984,42,5,1,0,9,0,1,2,2,3.567
Vladyslav Shapoval,Livyi Bereg Kyiv,https://www.transfermarkt.us/vladyslav-shapoval/profil/spieler/375657,https://img.a.transfermarkt.technology/portrait/small/375657-1673414831.png?lm=1,Shapoval,Unknown,Ukraine,ua,Polissya Zhytomyr,Chernigiv,Шаповал Владислав Федорович,Defender - Left-Back,"1,89 m",08.05.1995,40,2,4,0,8,1,0,6,6,3.093
Andriy Vlasyuk,Without Club,https://www.transfermarkt.us/andriy-vlasyuk/profil/spieler/361665,https://img.a.transfermarkt.technology/portrait/small/361665-1673414927.png?lm=1,Vlasyuk,Unknown,Ukraine,ua,Polissya Zhytomyr,"Korostyshiv, Zhytomyr Oblast",Власюк Андрій Олександрович,Defender - Left-Back,"1,79 m",28.05.1992,40,2,5,0,3,0,0,8,7,2.990
Yevgeniy Morozko,Without Club,https://www.transfermarkt.us/yevgeniy-morozko/profil/spieler/380376,https://img.a.transfermarkt.technology/portrait/small/380376-1723641916.png?lm=1,Morozko,Unknown,Ukraine,ua,Polissya Zhytomyr,Kyiv,Морозко Євгеній Георгійович,Defender - Right-Back,"1,76 m",15.02.1993,39,1,7,0,3,1,0,6,11,2.914
Sergiy Shvets,PFC Prykarpattya Ivano-Frankivsk,https://www.transfermarkt.us/sergiy-shvets/profil/spieler/449107,https://img.a.transfermarkt.technology/portrait/small/449107-1671464644.png?lm=1,Shvets,Unknown,Ukraine,ua,Polissya Zhytomyr,"Savran, Odesa Oblast",Швець Сергій Сергійович,Defender - Centre-Back,"1,87 m",10.05.1992,38,4,0,0,4,0,0,2,0,3.252
