name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Nazariy Muravskyi,LNZ Cherkasy,https://www.transfermarkt.us/nazariy-muravskyi/profil/spieler/533318,https://img.a.transfermarkt.technology/portrait/small/533318-1720636591.png?lm=1,Muravskyi,3,Ukraine,ua,LNZ Cherkasy,"Kashperivka, Zhytomyr Oblast",Муравський Назарій Володимирович,Defender - Centre-Back,"1,91 m",03.02.2000,56,1,1,0,9,0,0,6,3,4.654
Ivan Tyshchenko,Bukovyna Chernivtsi,https://www.transfermarkt.us/ivan-tyshchenko/profil/spieler/632667,https://img.a.transfermarkt.technology/portrait/small/632667-1671463840.png?lm=1,Tyshchenko,Unknown,Ukraine,ua,LNZ Cherkasy,Cherkasy,Тищенко Іван Олександрович,Midfield - Attacking Midfield,"1,79 m",07.07.1998,54,13,7,0,1,1,0,23,15,3.007
Denys Norenkov,Without Club,https://www.transfermarkt.us/denys-norenkov/profil/spieler/492354,https://img.a.transfermarkt.technology/portrait/small/492354-1720636696.png?lm=1,Norenkov,-,Ukraine,ua,LNZ Cherkasy,Odesa,Норенков Денис Олегович,Defender - Left-Back,"1,81 m",25.07.1996,52,7,2,0,14,0,0,9,5,3.958
Gennadiy Pasich,LNZ Cherkasy,https://www.transfermarkt.us/gennadiy-pasich/profil/spieler/315236,https://img.a.transfermarkt.technology/portrait/small/315236-1720636803.png?lm=1,Pasich,Unknown,Ukraine,ua,LNZ Cherkasy,"Dniprodzerzhynsk, Dnipropetrovsk Oblast",Пасіч Геннадій Анатолійович,Midfield - Left Midfield,"1,74 m",13.07.1993,50,5,2,0,10,0,0,11,17,3.544
Maksym Lopyryonok,Bukovyna Chernivtsi,https://www.transfermarkt.us/maksym-lopyryonok/profil/spieler/448867,https://img.a.transfermarkt.technology/portrait/small/448867-1671463593.png?lm=1,Lopyryonok,Unknown,Ukraine,ua,LNZ Cherkasy,"Alchevsk, Lugansk Oblast",Лопирьонок Максим Іванович,Defender - Centre-Back,"1,86 m",13.04.1995,48,2,0,0,6,0,2,1,6,4.067
Vitaliy Boyko,LNZ Cherkasy,https://www.transfermarkt.us/vitaliy-boyko/profil/spieler/521997,https://img.a.transfermarkt.technology/portrait/small/521997-1720636782.png?lm=1,Boyko,Unknown,Ukraine,ua,LNZ Cherkasy,"Voznesenske, Cherkasy Oblast",Бойко Віталій Володимирович,Midfield - Central Midfield,"1,83 m",03.12.1997,47,4,1,0,12,0,0,9,14,3.384
Oleksandr Nasonov,Without Club,https://www.transfermarkt.us/oleksandr-nasonov/profil/spieler/96498,https://img.a.transfermarkt.technology/portrait/small/96498-1720636724.png?lm=1,Nasonov,13,Ukraine,ua,LNZ Cherkasy,Kyiv,Насонов Олександр Юрійович,Defender - Right-Back,"1,83 m",28.04.1992,44,3,1,0,10,0,0,11,13,3.018
Yaroslav Galenko,Without Club,https://www.transfermarkt.us/yaroslav-galenko/profil/spieler/146694,https://img.a.transfermarkt.technology/portrait/small/146694-1671464192.png?lm=1,Galenko,Unknown,Ukraine,ua,LNZ Cherkasy,Kyiv,Галенко Ярослав Олександрович,Attack - Centre-Forward,"1,85 m",07.01.1991,41,12,1,0,1,1,0,16,20,2.126
Vladyslav Naumets,LNZ Cherkasy,https://www.transfermarkt.us/vladyslav-naumets/profil/spieler/404845,https://img.a.transfermarkt.technology/portrait/small/404845-1720636924.png?lm=1,Naumets,-,Ukraine,ua,LNZ Cherkasy,Zhytomyr,Наумець Владислав Олегович,Attack - Right Winger,"1,71 m",07.03.1999,40,6,1,0,1,0,0,21,17,1.609
Oleg Tarasenko,Retired,https://www.transfermarkt.us/oleg-tarasenko/profil/spieler/243843,https://img.a.transfermarkt.technology/portrait/small/243843-1671463698.png?lm=1,Tarasenko,Unknown,Ukraine,ua,LNZ Cherkasy,Cherkasy,Тарасенко Олег Володимирович,Defender - Centre-Back,"1,92 m",23.06.1990,38,1,0,0,5,0,0,10,2,2.544
Sergiy Shestakov,Without Club,https://www.transfermarkt.us/sergiy-shestakov/profil/spieler/221955,https://img.a.transfermarkt.technology/portrait/small/221955-1720636892.png?lm=1,Shestakov,Unknown,Ukraine,ua,LNZ Cherkasy,"Ladyzhyn, Vinnytsya Oblast",Шестаков Сергій Сергійович,Midfield - Right Midfield,"1,72 m",12.04.1990,37,3,3,0,6,0,0,19,16,1.979
Denys Oliynyk,Retired,https://www.transfermarkt.us/denys-oliynyk/profil/spieler/57895,https://img.a.transfermarkt.technology/portrait/small/57895-1720637045.png?lm=1,Oliynyk,11,Ukraine,ua,LNZ Cherkasy,Zaporizhya,Олійник Денис Вікторович,Attack - Left Winger,"1,76 m",16.06.1987,37,3,1,0,6,0,0,24,13,1.407
Muharrem Jashari,LNZ Cherkasy,https://www.transfermarkt.us/muharrem-jashari/profil/spieler/517284,https://img.a.transfermarkt.technology/portrait/small/517284-1720636829.png?lm=1,Jashari,15,Kosovo,unknown,LNZ Cherkasy,Mitrovica,Unknown,Midfield - Attacking Midfield,"1,82 m",21.02.1998,34,5,9,0,7,0,0,1,6,2.968
Anton Savin,Podillya Khmelnytskyi,https://www.transfermarkt.us/anton-savin/profil/spieler/59290,https://img.a.transfermarkt.technology/portrait/small/59290-1671464168.png?lm=1,Savin,-,Ukraine,ua,LNZ Cherkasy,Cherkasy,Савін Антон Васильович,Attack - Right Winger,"1,77 m",07.02.1990,34,4,11,0,5,0,0,9,19,2.080
Denys Dolinskyi,Viktoriya Sumy,https://www.transfermarkt.us/denys-dolinskyi/profil/spieler/492382,https://img.a.transfermarkt.technology/portrait/small/492382-1671464058.png?lm=1,Dolinskyi,Unknown,Ukraine,ua,LNZ Cherkasy,Odesa,Долінський Денис Русланович,Midfield - Central Midfield,"1,84 m",16.01.1998,34,7,0,0,8,0,0,20,8,1.489
Hajdin Salihu,LNZ Cherkasy,https://www.transfermarkt.us/hajdin-salihu/profil/spieler/256942,https://img.a.transfermarkt.technology/portrait/small/256942-1720636637.png?lm=1,Salihu,-,Kosovo,unknown,LNZ Cherkasy,Podujevë,Unknown,Defender - Centre-Back,"1,88 m",18.01.2002,30,3,1,0,2,1,0,1,3,2.433
Mollo Bessala,LNZ Cherkasy,https://www.transfermarkt.us/mollo-bessala/profil/spieler/1115074,https://img.a.transfermarkt.technology/portrait/small/1115074-1720636981.png?lm=1,Bessala,Unknown,Cameroon,cm,LNZ Cherkasy,Yaounde,Guy Merlin Mollo Bessala,Attack - Centre-Forward,"1,81 m",10.10.2003,30,1,3,0,4,0,0,9,19,1.728
Anton Yevdokymov,UCSA Tarasivka,https://www.transfermarkt.us/anton-yevdokymov/profil/spieler/466149,https://img.a.transfermarkt.technology/portrait/small/466149-1698332908.png?lm=1,Yevdokymov,Unknown,Ukraine,ua,LNZ Cherkasy,"Panteleymonivka, Donetsk Oblast",Євдокимов Антон Вікторович,Midfield - Defensive Midfield,"1,75 m",07.12.1995,29,1,0,0,7,1,0,5,6,2.157
Andriy Storchous,FC Kudrivka-1,https://www.transfermarkt.us/andriy-storchous/profil/spieler/362529,https://img.a.transfermarkt.technology/portrait/small/362529-1671463965.png?lm=1,Storchous,-,Ukraine,ua,LNZ Cherkasy,Cherkasy,Сторчоус Андрій Володимирович,Midfield - Attacking Midfield,"1,75 m",30.06.1994,29,8,1,0,2,1,0,10,13,1.761
Yevgeniy Kucherenko,LNZ Cherkasy,https://www.transfermarkt.us/yevgeniy-kucherenko/profil/spieler/537841,https://img.a.transfermarkt.technology/portrait/small/537841-1720636496.png?lm=1,Kucherenko,12,Ukraine,ua,LNZ Cherkasy,Kyiv,Кучеренко Євгеній Ігорович,Goalkeeper,"1,92 m",27.08.1999,27,0,0,0,4,0,0,0,0,2.460
Olivier Thill,LNZ Cherkasy,https://www.transfermarkt.us/olivier-thill/profil/spieler/287015,https://img.a.transfermarkt.technology/portrait/small/287015-1720636747.png?lm=1,Thill,15,Luxembourg,lu,LNZ Cherkasy,Luxemburg,Unknown,Midfield - Attacking Midfield,"1,76 m",17.12.1996,25,3,1,0,6,0,0,5,12,1.662
Vladyslav Nekhtiy,MFC Metalurg Zaporizhya,https://www.transfermarkt.us/vladyslav-nekhtiy/profil/spieler/259869,https://img.a.transfermarkt.technology/portrait/small/259869-1671463873.png?lm=1,Nekhtiy,-,Ukraine,ua,LNZ Cherkasy,Almaty,Нехтій Владислав Володимирович,Midfield - Attacking Midfield,"1,81 m",19.12.1991,25,1,1,0,4,0,0,14,7,1.229
Pavlo Zamurenko,FC Trostyanets,https://www.transfermarkt.us/pavlo-zamurenko/profil/spieler/815341,https://img.a.transfermarkt.technology/portrait/small/815341-1671464115.png?lm=1,Zamurenko,Unknown,Ukraine,ua,LNZ Cherkasy,Kirovograd,Замуренко Павло Віталійович,Midfield - Left Midfield,"1,78 m",01.02.1998,25,2,0,0,0,0,0,17,8,965
Kirill Samoylenko,LNZ Cherkasy,https://www.transfermarkt.us/kirill-samoylenko/profil/spieler/812170,https://img.a.transfermarkt.technology/portrait/small/812170-1720636522.png?lm=1,Samoylenko,-,Ukraine,ua,LNZ Cherkasy,Sevastopol,Самойленко Кірілл Олексійович,Goalkeeper,"1,97 m",29.05.2001,24,0,0,0,4,0,0,0,1,2.157
German Penkov,LNZ Cherkasy,https://www.transfermarkt.us/german-penkov/profil/spieler/375659,https://img.a.transfermarkt.technology/portrait/small/375659-1720636467.png?lm=1,Penkov,-,Ukraine,ua,LNZ Cherkasy,"Makiivka, Donetsk Oblast",Пеньков Герман Юрійович,Goalkeeper,"1,87 m",26.05.1994,23,0,0,0,3,0,0,0,0,2.070
Petro Stasyuk,Obolon Kyiv,https://www.transfermarkt.us/petro-stasyuk/profil/spieler/343622,https://img.a.transfermarkt.technology/portrait/small/343622-1720636669.png?lm=1,Stasyuk,Unknown,Ukraine,ua,LNZ Cherkasy,"Petrodolynske, Odesa Oblast",Стасюк Петро Миколайович,Defender - Left-Back,"1,76 m",24.02.1995,23,0,2,0,1,0,0,1,6,1.849
Ilya Putrya,LNZ Cherkasy,https://www.transfermarkt.us/ilya-putrya/profil/spieler/396400,https://img.a.transfermarkt.technology/portrait/small/396400-1720636569.png?lm=1,Putrya,18,Ukraine,ua,LNZ Cherkasy,"Berdyansk, Zaporizhya Oblast",Путря Ілля Германович,Defender - Right-Back,"1,80 m",15.05.1998,22,2,2,1,2,0,0,0,2,1.979
Igor Soldat,Bukovyna Chernivtsi,https://www.transfermarkt.us/igor-soldat/profil/spieler/227199,https://img.a.transfermarkt.technology/portrait/small/227199-1671463618.png?lm=1,Soldat,Unknown,Ukraine,ua,LNZ Cherkasy,Kyiv,Солдат Ігор Володимирович,Defender - Right-Back,"1,81 m",10.03.1991,22,1,3,0,0,0,0,2,2,1.782
Vladyslav Khamelyuk,Bukovyna Chernivtsi,https://www.transfermarkt.us/vladyslav-khamelyuk/profil/spieler/567735,https://img.a.transfermarkt.technology/portrait/small/567735-1671502379.png?lm=1,Khamelyuk,Unknown,Ukraine,ua,LNZ Cherkasy,"Kamyanets-Podilskyi, Khmelnytskyi Oblast",Хамелюк Владислав Русланович,Midfield - Central Midfield,"1,78 m",04.05.1998,22,2,2,0,2,1,1,3,7,1.619
