name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Darijo Srna,Retired,https://www.transfermarkt.us/darijo-srna/profil/spieler/14942,https://img.a.transfermarkt.technology/portrait/small/14942-1464872625.jpg?lm=1,Srna,11,Croatia,hr,Shakhtar Donetsk,Metković,Unknown,Defender - Right-Back,"1,82 m",01.05.1982,536,49,129,2,137,5,2,40,42,44.802
Andriy Pyatov,Retired,https://www.transfermarkt.us/andriy-pyatov/profil/spieler/39996,https://img.a.transfermarkt.technology/portrait/small/39996-1641992441.png?lm=1,Pyatov,12,Ukraine,ua,Shakhtar Donetsk,Kirovograd,П'ятов Андрій Валерійович,Goalkeeper,"1,90 m",28.06.1984,482,0,2,0,18,0,0,1,2,43.637
Mykhaylo Sokolovskyi,Retired,https://www.transfermarkt.us/mykhaylo-sokolovskyi/profil/spieler/483891,https://img.a.transfermarkt.technology/portrait/small/483891-1638376774.png?lm=1,Sokolovskyi,-,Ukraine,ua,Shakhtar Donetsk,"Slovyansk, Ukrainian SSR",Соколовський Михайло Григорович,Midfield - Attacking Midfield,N/A,15.11.1951,481,103,9,0,5,0,0,62,102,37.067
Sergiy Yashchenko,Retired,https://www.transfermarkt.us/sergiy-yashchenko/profil/spieler/305461,https://img.a.transfermarkt.technology/portrait/small/305461-1674149794.jpg?lm=1,Yashchenko,-,Ukraine,ua,Shakhtar Donetsk,"Kostyantynivka, Donetsk Oblast",Ященко Сергій Володимирович,Midfield - Defensive Midfield,N/A,25.06.1959,443,41,4,0,9,0,0,12,64,37.805
Taras Stepanenko,Eyüpspor,https://www.transfermarkt.us/taras-stepanenko/profil/spieler/59970,https://img.a.transfermarkt.technology/portrait/small/59970-1723486706.png?lm=1,Stepanenko,8,Ukraine,ua,Shakhtar Donetsk,"Velyka Novosilka, Donetsk Oblast",Степаненко Тарас Миколайович,Midfield - Defensive Midfield,"1,81 m",08.08.1989,439,29,25,2,103,6,0,63,98,32.883
Yaroslav Rakitskyi,Retired,https://www.transfermarkt.us/yaroslav-rakitskyi/profil/spieler/89222,https://img.a.transfermarkt.technology/portrait/small/89222-1690179478.png?lm=1,Rakitskyi,20,Ukraine,ua,Shakhtar Donetsk,"Pershotravensk, Dnipropetrovsk Oblast",Ракіцький Ярослав Володимирович,Defender - Centre-Back,"1,80 m",03.08.1989,358,18,35,1,77,6,3,13,23,30.957
Dmytro Shutkov,Retired,https://www.transfermarkt.us/dmytro-shutkov/profil/spieler/14941,https://img.a.transfermarkt.technology/portrait/small/s_14941_123_2013_10_10_1.jpg?lm=1,Shutkov,-,Ukraine,ua,Shakhtar Donetsk,Donetsk,Шутков Дмитро Анатолійович,Goalkeeper,"1,87 m",03.04.1972,347,0,0,0,8,0,1,6,3,31.066
Yuriy Degteryov,---,https://www.transfermarkt.us/yuriy-degteryov/profil/spieler/294799,https://img.a.transfermarkt.technology/portrait/small/294799-1665330116.jpeg?lm=1,Degteryov,-,Ukraine,ua,Shakhtar Donetsk,Donetsk,Дегтерёв Юрий Витальевич,Goalkeeper,"1,82 m",05.12.1948,347,0,0,0,2,0,1,5,23,30.387
Valeriy Rudakov,Retired,https://www.transfermarkt.us/valeriy-rudakov/profil/spieler/483872,https://img.a.transfermarkt.technology/portrait/small/483872-1674150002.jpg?lm=1,Rudakov,Unknown,Ukraine,ua,Shakhtar Donetsk,Donetsk,Рудаков Валерій Вікторович,Midfield - Defensive Midfield,N/A,30.06.1955,338,9,0,0,2,0,0,35,43,27.043
Igor Petrov,Retired,https://www.transfermarkt.us/igor-petrov/profil/spieler/182210,https://img.a.transfermarkt.technology/portrait/small/182210-1634646390.jpg?lm=1,Petrov,-,Ukraine,ua,Shakhtar Donetsk,"Gorlivka, Donetsk Region",Петров Игорь Григорьевич,Midfield - Attacking Midfield,N/A,30.01.1964,330,83,9,0,8,0,0,73,115,22.689
Viktor Grachov,Retired,https://www.transfermarkt.us/viktor-grachov/profil/spieler/596125,https://img.a.transfermarkt.technology/portrait/small/596125-1634665950.jpg?lm=1,Grachov,-,Ukraine,ua,Shakhtar Donetsk,"Dzerzhynsk, Donetsk Oblast",Грачов Віктор Олександрович,Attack - Right Winger,N/A,17.09.1956,327,80,8,0,13,0,0,45,36,26.013
Anatoliy Tymoshchuk,Retired,https://www.transfermarkt.us/anatoliy-tymoshchuk/profil/spieler/14944,https://img.a.transfermarkt.technology/portrait/small/14944-1430390566.jpg?lm=1,Tymoshchuk,4,Ukraine,ua,Shakhtar Donetsk,"Lutsk, Volyn Oblast",Тимощук Анатолій Олександрович,Midfield - Defensive Midfield,"1,81 m",30.03.1979,326,39,41,0,43,1,1,22,32,27.414
Andriy Vorobey,Retired,https://www.transfermarkt.us/andriy-vorobey/profil/spieler/14945,https://img.a.transfermarkt.technology/portrait/small/14945-1639326980.jpg?lm=1,Vorobey,16,Ukraine,ua,Shakhtar Donetsk,Donetsk,Воробей Андрій Олексійович,Attack - Centre-Forward,"1,78 m",29.11.1978,319,114,49,0,23,0,0,65,70,22.744
Sergiy Popov,Retired,https://www.transfermarkt.us/sergiy-popov/profil/spieler/14938,https://img.a.transfermarkt.technology/portrait/small/14938-1639327404.png?lm=1,Popov,-,Ukraine,ua,Shakhtar Donetsk,"Makiivka, Donetsk Oblast",Попов Сергій Олександрович,Defender - Centre-Back,"1,82 m",22.04.1971,315,47,16,0,54,2,1,24,51,25.574
Gennadiy Zubov,Retired,https://www.transfermarkt.us/gennadiy-zubov/profil/spieler/14947,https://img.a.transfermarkt.technology/portrait/small/14947-1642088718.png?lm=1,Zubov,-,Ukraine,ua,Shakhtar Donetsk,"Alchevsk, Lugansk Oblast",Зубов Геннадій Олександрович,Midfield - Right Midfield,"1,62 m",12.09.1977,311,73,84,0,24,0,3,49,81,23.486
Oleksandr Sopko,Retired,https://www.transfermarkt.us/oleksandr-sopko/profil/spieler/648155,https://img.a.transfermarkt.technology/portrait/small/648155-1674150509.jpg?lm=1,Sopko,-,Ukraine,ua,Shakhtar Donetsk,"Kryvyi Rig, Dnipropetrovsk Oblast",Сопко Олександр Олександрович,Defender - Centre-Back,"1,80 m",11.05.1958,307,5,0,1,11,0,1,13,13,26.554
Valeriy Yaremchenko,Retired,https://www.transfermarkt.us/valeriy-yaremchenko/profil/spieler/483867,https://img.a.transfermarkt.technology/portrait/small/483867-1674485095.jpeg?lm=1,Yaremchenko,Unknown,Ukraine,ua,Shakhtar Donetsk,"Kryvyi Rig, Dnipropetrovsk Oblast",Яремченко Валерій Іванович,Defender,Unknown,15.08.1947,307,27,3,0,7,0,0,17,19,26.368
Vladimir Pyanykh,Retired,https://www.transfermarkt.us/vladimir-pyanykh/profil/spieler/483868,https://img.a.transfermarkt.technology/portrait/small/483868-1676456857.jpg?lm=1,Pyanykh,Unknown,Ukraine,ua,Shakhtar Donetsk,Stalino,П'яних Володимир Дмитрович,Defender - Left-Back,"1,72 m",05.02.1951,305,5,1,1,16,0,1,29,8,25.408
Răzvan Raț,Retired,https://www.transfermarkt.us/razvan-rat/profil/spieler/14940,https://img.a.transfermarkt.technology/portrait/small/14940-1447238365.jpg?lm=1,Raț,3,Romania,ro,Shakhtar Donetsk,Piatra-Olt,Răzvan Dincă Raț,Defender - Left-Back,"1,79 m",26.05.1981,300,10,48,1,42,2,1,15,26,25.437
