rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Oskar Rohr,Unknown,134,120,0,12.120,N/A,Rohr,-,0,0,RC Strasbourg Alsace,Attack,Unknown,Germany,de,https://www.transfermarkt.us/oskar-rohr/profil/spieler/324268,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,24.04.1912,Mannheim,---
2,Albert Gemmrich,Unknown,232,91,0,19.919,N/A,Gemmrich,-,3,1,RC Strasbourg Alsace,Attack - Left Winger,"1,75 m",France,fr,https://www.transfermarkt.us/albert-gemmrich/profil/spieler/319936,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,13.02.1955,Haguenau,Retired
3,Gérard Hausser,Unknown,282,79,0,25.123,N/A,Hausser,-,0,1,RC Strasbourg Alsace,Attack - Left Winger,,France,fr,https://www.transfermarkt.us/gerard-hausser/profil/spieler/97841,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,28.10.1941,Strasbourg,Retired
4,Francis Piasecki,Unknown,339,78,17,29.993,N/A,Piasecki,-,12,0,RC Strasbourg Alsace,Midfield - Attacking Midfield,,France,fr,https://www.transfermarkt.us/francis-piasecki/profil/spieler/266490,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,28.07.1951,Talange,---
5,Casimir Koza,Casimir Kozakiewicz,136,74,0,12.300,N/A,Koza,-,0,0,RC Strasbourg Alsace,Midfield - Right Midfield,"1,82 m",France,fr,https://www.transfermarkt.us/casimir-koza/profil/spieler/749262,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,27.01.1935,Fouquières-lès-Lens,---
6,Philippe Piat,Unknown,161,61,0,14.433,N/A,Piat,Unknown,0,0,RC Strasbourg Alsace,Attack,"1,75 m",France,fr,https://www.transfermarkt.us/philippe-piat/profil/spieler/682531,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,18.06.1942,Casablanca,Retired
7,José Farias,José Urben Farias,163,61,0,14.730,N/A,Farias,Unknown,0,0,RC Strasbourg Alsace,Attack - Centre-Forward,,Argentina,ar,https://www.transfermarkt.us/jose-farias/profil/spieler/516330,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,17.04.1937,San Carlos de Bolívar,---
8,Edmond Haan,Unknown,258,59,0,23.194,N/A,Haan,-,0,2,RC Strasbourg Alsace,Attack - Left Winger,"1,71 m",France,fr,https://www.transfermarkt.us/edmond-haan/profil/spieler/173474,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,25.05.1924,Schorndorf,---
9,Frank Leboeuf,Franck Alain James Lebœuf,223,55,9,20.101,N/A,Leboeuf,-,39,1,RC Strasbourg Alsace,Defender - Centre-Back,"1,83 m",France,fr,https://www.transfermarkt.us/frank-leboeuf/profil/spieler/5314,https://img.a.transfermarkt.technology/portrait/small/s_5314_123_2013_10_30_1.jpg?lm=1,N/A,22.01.1968,Marseille,Retired
10,Ludovic Ajorque,Unknown,151,51,19,11.226,N/A,Ajorque,Unknown,20,1,RC Strasbourg Alsace,Attack - Centre-Forward,"1,96 m",France,fr,https://www.transfermarkt.us/ludovic-ajorque/profil/spieler/283994,https://img.a.transfermarkt.technology/portrait/small/283994-1692000251.jpg?lm=1,N/A,25.02.1994,Saint-Joseph,Stade Brestois 29
11,David Zitelli,Unknown,157,48,3,11.890,N/A,Zitelli,-,20,0,RC Strasbourg Alsace,Attack - Centre-Forward,"1,82 m",France,fr,https://www.transfermarkt.us/david-zitelli/profil/spieler/79572,https://img.a.transfermarkt.technology/portrait/small/79572-1641483657.png?lm=1,N/A,30.10.1968,Longwy,Retired
12,Danijel Ljuboja,Данијел Љубоја,138,46,1,10.378,N/A,Ljuboja,11,18,0,RC Strasbourg Alsace,Attack - Centre-Forward,,Serbia,rs,https://www.transfermarkt.us/danijel-ljuboja/profil/spieler/5630,https://img.a.transfermarkt.technology/portrait/small/5630-1720053859.jpg?lm=1,N/A,04.09.1978,Vinkovci,Retired
13,Marc Keller,Unknown,180,44,8,14.832,N/A,Keller,-,12,0,RC Strasbourg Alsace,Midfield - Right Midfield,"1,81 m",France,fr,https://www.transfermarkt.us/marc-keller/profil/spieler/131608,https://img.a.transfermarkt.technology/portrait/small/s_131608_123_2012_1.jpg?lm=1,N/A,14.01.1968,Colmar,Retired
14,Kévin Gameiro,Unknown,170,43,9,9.964,N/A,Gameiro,-,3,1,RC Strasbourg Alsace,Attack - Centre-Forward,"1,72 m",France,fr,https://www.transfermarkt.us/kevin-gameiro/profil/spieler/27389,https://img.a.transfermarkt.technology/portrait/small/27389-1676905538.jpg?lm=1,N/A,09.05.1987,Senlis,Retired
15,Roland Wagner,Unknown,183,43,1,14.957,N/A,Wagner,-,3,0,RC Strasbourg Alsace,Attack - Right Winger,,France,fr,https://www.transfermarkt.us/roland-wagner/profil/spieler/266502,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,22.12.1955,Drusenheim,Retired
16,Oscar Heisserer,Unknown,138,40,1,12.479,N/A,Heisserer,-,0,1,RC Strasbourg Alsace,Midfield - Left Midfield,,France,fr,https://www.transfermarkt.us/oscar-heisserer/profil/spieler/291675,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,18.07.1914,Schirrhein,---
17,Robert Szczepaniak,Unknown,156,39,0,14.130,N/A,Szczepaniak,-,0,0,RC Strasbourg Alsace,Midfield,"1,72 m",France,fr,https://www.transfermarkt.us/robert-szczepaniak/profil/spieler/301193,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,04.04.1942,Cransac,Retired
18,Gérald Baticle,Unknown,137,34,4,11.380,N/A,Baticle,Unknown,13,0,RC Strasbourg Alsace,Attack - Centre-Forward,"1,81 m",France,fr,https://www.transfermarkt.us/gerald-baticle/profil/spieler/138312,https://img.a.transfermarkt.technology/portrait/small/138312-1538039684.jpg?lm=1,N/A,10.09.1969,Amiens,Retired
19,Dimitri Liénard,Unknown,328,33,44,22.230,N/A,Liénard,Unknown,46,2,RC Strasbourg Alsace,Midfield - Central Midfield,"1,81 m",France,fr,https://www.transfermarkt.us/dimitri-lienard/profil/spieler/314940,https://img.a.transfermarkt.technology/portrait/small/314940-1525697581.jpg?lm=1,N/A,13.02.1988,Belfort,FC Sochaux-Montbéliard
20,Teddy Bertin,Unknown,180,29,1,16.514,N/A,Bertin,Unknown,14,1,RC Strasbourg Alsace,Defender - Centre-Back,"1,85 m",France,fr,https://www.transfermarkt.us/teddy-bertin/profil/spieler/5607,https://img.a.transfermarkt.technology/portrait/small/5607-1716941317.jpg?lm=1,N/A,06.08.1969,Flixecourt,Retired
21,Adrien Thomasson,Unknown,156,28,19,11.507,N/A,Thomasson,Unknown,20,1,RC Strasbourg Alsace,Midfield - Attacking Midfield,"1,75 m",France,fr,https://www.transfermarkt.us/adrien-thomasson/profil/spieler/215977,https://img.a.transfermarkt.technology/portrait/small/215977-1673538425.jpg?lm=1,N/A,10.12.1993,Bourg-Saint-Maurice,RC Lens
22,Jean-Jacques Etamé,Unknown,156,26,3,11.675,N/A,Etamé,-,4,0,RC Strasbourg Alsace,Midfield,"1,77 m",Cameroon,cm,https://www.transfermarkt.us/jean-jacques-etame/profil/spieler/173638,https://img.a.transfermarkt.technology/portrait/small/173638-1716942038.jpg?lm=1,N/A,23.11.1966,Straßburg,Retired
23,Yves Ehrlacher,Unknown,174,25,0,13.855,N/A,Ehrlacher,Unknown,1,0,RC Strasbourg Alsace,Midfield - Attacking Midfield,"1,77 m",France,fr,https://www.transfermarkt.us/yves-ehrlacher/profil/spieler/450062,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,06.10.1954,Sundhoffen,Retired
24,Cyriaque Didaux,Unknown,151,24,8,11.917,N/A,Didaux,Unknown,3,0,RC Strasbourg Alsace,Midfield - Left Midfield,"1,83 m",France,fr,https://www.transfermarkt.us/cyriaque-didaux/profil/spieler/482321,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,19.08.1960,Cambrai,Retired
25,Roland Merschel,Unknown,237,23,0,21.189,N/A,Merschel,Unknown,0,1,RC Strasbourg Alsace,Midfield,Unknown,France,fr,https://www.transfermarkt.us/roland-merschel/profil/spieler/717254,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,11.03.1938,Selestat,Retired
26,Gilbert Gress,Unknown,250,23,6,22.532,N/A,Gress,-,1,0,RC Strasbourg Alsace,Midfield - Attacking Midfield,,France,fr,https://www.transfermarkt.us/gilbert-gress/profil/spieler/97069,https://img.a.transfermarkt.technology/portrait/small/97069-1501053996.jpg?lm=1,N/A,17.12.1941,Straßburg,Retired
