name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Mohammed Al-Sahlawi,Al-Safa FC,https://www.transfermarkt.us/mohammed-al-sahlawi/profil/spieler/150787,https://img.a.transfermarkt.technology/portrait/small/150787-1703722983.png?lm=1,Al-Sahlawi,10,Saudi Arabia,sa,Al-Nassr FC,Hofuf,محمد السهلاوي,Attack - Centre-Forward,"1,79 m",10.01.1987,258,121,27,0,13,0,0,59,71,18.361
Omar Hawsawi,Retired,https://www.transfermarkt.us/omar-hawsawi/profil/spieler/180216,https://img.a.transfermarkt.technology/portrait/small/180216-1703279487.png?lm=1,Hawsawi,5,Saudi Arabia,sa,Al-Nassr FC,Riyadh,عمر هوساوي,Defender - Centre-Back,"1,84 m",27.09.1985,237,14,3,3,32,0,2,6,14,20.832
Sultan Al-Ghannam,Al-Nassr FC,https://www.transfermarkt.us/sultan-al-ghannam/profil/spieler/435045,https://img.a.transfermarkt.technology/portrait/small/435045-1685035558.PNG?lm=1,Unknown,Unknown,Saudi Arabia,sa,Al-Nassr FC,Unknown,Unknown,Unknown,Unknown,06.05.1994,236,13,38,0,28,0,1,6,55,19.982
Ibrahim Ghaleb,Without Club,https://www.transfermarkt.us/ibrahim-ghaleb/profil/spieler/153225,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Ghaleb,15,Saudi Arabia,sa,Al-Nassr FC,Ras Tanura,إبراهيم محمد غالب جحشان,Midfield - Central Midfield,"1,78 m",28.09.1990,230,10,8,1,29,2,3,14,37,19.036
Yahya Al-Shehri,Al-Riyadh SC,https://www.transfermarkt.us/yahya-al-shehri/profil/spieler/150788,https://img.a.transfermarkt.technology/portrait/small/150788-1681073978.png?lm=1,Al-Shehri,8,Saudi Arabia,sa,Al-Nassr FC,Dammam,Yahya Sulaiman Ali Al-Shehri - يحيى سليمان علي الشهري,Midfield - Attacking Midfield,"1,65 m",26.06.1990,208,28,42,0,2,0,0,56,58,13.857
Hussein Abdulghani,Retired,https://www.transfermarkt.us/hussein-abdulghani/profil/spieler/78825,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Abdulghani,24,Saudi Arabia,sa,Al-Nassr FC,Jeddah,"Hussein Omar Abdulghani Sulaimani, حسين عمر عبد الغني سليماني",Defender - Left-Back,"1,73 m",21.01.1977,194,9,29,1,31,1,1,3,11,17.120
Abdullah Al-Khaibari,Al-Nassr FC,https://www.transfermarkt.us/abdullah-al-khaibari/profil/spieler/437903,https://img.a.transfermarkt.technology/portrait/small/437903-1685033951.PNG?lm=1,Al-Khaibari,-,Saudi Arabia,sa,Al-Nassr FC,Riyadh,عبدالله الخيبري,Midfield - Defensive Midfield,"1,78 m",16.08.1996,193,2,8,0,34,0,0,36,75,13.449
Khalid Al-Ghamdi,Retired,https://www.transfermarkt.us/khalid-al-ghamdi/profil/spieler/153148,https://img.a.transfermarkt.technology/portrait/small/153148-1685911118.jpg?lm=1,Al-Ghamdi,2,Saudi Arabia,sa,Al-Nassr FC,Khobar,خالد الغامدي,Defender - Right-Back,"1,72 m",28.03.1988,173,1,14,0,22,2,1,5,16,14.869
Awadh Khamis,Al-Okhdood Club,https://www.transfermarkt.us/awadh-khamis/profil/spieler/265939,https://img.a.transfermarkt.technology/portrait/small/265939-1716063165.png?lm=1,Khamis,-,Saudi Arabia,sa,Al-Nassr FC,Unknown,"Awadh bin Khamis bin Bakhit Al-Faraj, عوض خميس آل فرج",Defender - Left-Back,"1,72 m",15.07.1988,170,2,4,0,13,0,0,46,37,11.417
Abdullah Al-Enazi,Retired,https://www.transfermarkt.us/abdullah-al-enazi/profil/spieler/153224,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Al-Enazi,22,Saudi Arabia,sa,Al-Nassr FC,Riyadh,"Abdullah Waleed Al-Enazi, عبدالله العنزي",Goalkeeper,"1,82 m",20.09.1990,169,0,0,1,5,0,0,2,6,15.128
