name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Waleed Bakshween,Al-Wehda FC,https://www.transfermarkt.us/waleed-bakshween/profil/spieler/147869,https://img.a.transfermarkt.technology/portrait/small/147869-1685529629.JPG?lm=1,Bakshween,17,Saudi Arabia,sa,Al-Wehda FC,Jeddah,"Waleed Rashid Bakshween, وليد ياخشوين",Midfield - Defensive Midfield,"1,76 m",12.11.1989,164,0,9,0,44,1,1,19,54,12.454
Anselmo,Johor Darul Ta'zim,https://www.transfermarkt.us/anselmo/profil/spieler/114341,https://img.a.transfermarkt.technology/portrait/small/114341-1685528539.JPG?lm=1,Anselmo,-,Brazil,br,Al-Wehda FC,São Paulo,Unknown,Midfield - Defensive Midfield,"1,82 m",20.02.1989,142,24,12,0,39,1,0,5,25,12.173
Majed Al-Hazzani,Unknown,https://www.transfermarkt.us/majed-al-hazzani/profil/spieler/153357,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Al-Hazzani,Unknown,Saudi Arabia,sa,Al-Wehda FC,Unknown,Unknown,Midfield,Unknown,23.01.1983,114,5,9,0,11,0,0,49,34,6.612
Sulaiman Amedu,Retired,https://www.transfermarkt.us/sulaiman-amedu/profil/spieler/31416,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Amedu,-,Saudi Arabia,sa,Al-Wehda FC,Unknown,Unknown,Defender - Centre-Back,"1,64 m",18.01.1983,98,12,0,1,9,1,3,6,4,8.204
Ala'a Al-Hajji,Al-Wehda FC,https://www.transfermarkt.us/alaa-al-hajji/profil/spieler/443937,https://img.a.transfermarkt.technology/portrait/small/443937-1685533107.JPG?lm=1,Al-Hajji,Unknown,Saudi Arabia,sa,Al-Wehda FC,Buraydah,علاء آل حجي,Midfield - Central Midfield,"1,73 m",03.12.1995,96,2,7,0,26,0,1,34,30,5.749
Abdullah Al-Hafith,Al-Wehda FC,https://www.transfermarkt.us/abdullah-al-hafith/profil/spieler/193151,https://img.a.transfermarkt.technology/portrait/small/193151-1685528140.JPG?lm=1,Al-Hafith,-,Saudi Arabia,sa,Al-Wehda FC,Dammam,عبد الله فريد الحافظ,Defender - Centre-Back,"1,88 m",25.12.1992,95,2,1,0,12,1,0,10,5,7.766
Assaf Al Qarni,Without Club,https://www.transfermarkt.us/assaf-al-qarni/profil/spieler/31412,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Al Qarni,22,Saudi Arabia,sa,Al-Wehda FC,Unknown,عساف القرني,Goalkeeper,"1,77 m",02.04.1984,94,0,0,0,3,0,1,1,0,8.470
Khaled Al-Hazmi,Retired,https://www.transfermarkt.us/khaled-al-hazmi/profil/spieler/153356,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Al-Hazmi,Unknown,Saudi Arabia,sa,Al-Wehda FC,Unknown,Unknown,Midfield,Unknown,24.07.1978,94,2,0,0,5,0,1,10,26,7.163
Kamel Al-Mousa,Retired,https://www.transfermarkt.us/kamel-al-mousa/profil/spieler/93467,https://img.a.transfermarkt.technology/portrait/small/93467-1484820534.jpg?lm=1,Al-Mousa,13,Saudi Arabia,sa,Al-Wehda FC,Mecca,كامل الموسى,Defender - Centre-Back,"1,82 m",29.08.1982,92,7,6,0,8,1,1,5,5,7.778
Waleed Mahboob,Unknown,https://www.transfermarkt.us/waleed-mahboob/profil/spieler/153396,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Mahboob,Unknown,Saudi Arabia,sa,Al-Wehda FC,Unknown,وليد محبوب,Midfield - Right Midfield,"1,74 m",21.12.1985,92,1,10,0,13,0,0,8,8,7.614
Kamil Fallatah Al-Mor,Al-Entesar Club,https://www.transfermarkt.us/kamil-fallatah-al-mor/profil/spieler/153361,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Kamil Fallatah Al-Mor,-,Saudi Arabia,sa,Al-Wehda FC,Unknown,كامل فلاته المر,Defender - Right-Back,"1,72 m",31.03.1983,90,6,3,0,7,0,0,5,14,7.462
Craig Goodwin,Al-Wehda FC,https://www.transfermarkt.us/craig-goodwin/profil/spieler/214798,https://img.a.transfermarkt.technology/portrait/small/214798-1668506102.jpg?lm=1,Goodwin,-,Australia,au,Al-Wehda FC,Adelaide,Craig Alexander Goodwin,Attack - Left Winger,"1,83 m",16.12.1991,81,15,17,0,9,0,0,7,39,6.387
Mukhtar Fallatah,Retired,https://www.transfermarkt.us/mukhtar-fallatah/profil/spieler/153378,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Fallatah,20,Saudi Arabia,sa,Al-Wehda FC,Unknown,مختار فلاته,Attack - Centre-Forward,"1,78 m",15.10.1987,80,30,7,0,10,1,0,26,22,5.281
Majed Belal,Unknown,https://www.transfermarkt.us/majed-belal/profil/spieler/153369,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Belal,-,Saudi Arabia,sa,Al-Wehda FC,Unknown,Unknown,Defender,Unknown,06.09.1983,70,0,1,0,13,0,0,4,6,6.004
Ahmed Al Musa,Retired,https://www.transfermarkt.us/ahmed-al-musa/profil/spieler/102738,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Al Musa,-,Saudi Arabia,sa,Al-Wehda FC,Unknown,Unknown,Midfield - Attacking Midfield,"1,75 m",27.01.1981,70,7,4,0,4,0,0,29,13,4.179
Hussain Al-Eissa,Al-Wehda FC,https://www.transfermarkt.us/hussain-al-eissa/profil/spieler/498115,https://img.a.transfermarkt.technology/portrait/small/498115-1685530024.JPG?lm=1,Al-Eissa,-,Saudi Arabia,sa,Al-Wehda FC,Unknown,"حسين احمد العيسى  , Hussain Ahmed Al-Eissa",Attack - Left Winger,"1,73 m",29.12.2000,69,5,6,0,8,0,0,36,26,3.041
Fayçal Fajr,Al-Taawoun FC,https://www.transfermarkt.us/faycal-fajr/profil/spieler/174344,https://img.a.transfermarkt.technology/portrait/small/174344-1685533158.JPG?lm=1,Fajr,11,Morocco,ma,Al-Wehda FC,Rouen,فيصل فجر,Midfield - Central Midfield,"1,79 m",01.08.1988,67,8,16,0,7,0,0,0,5,6.007
Talal Al-Khaibari,Retired,https://www.transfermarkt.us/talal-al-khaibari/profil/spieler/153358,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Al-Khaibari,-,Saudi Arabia,sa,Al-Wehda FC,Unknown,طلال الخيبري,Defender - Left-Back,"1,76 m",09.01.1977,64,2,4,0,6,0,0,11,10,4.647
Muhannad Assiri,Retired,https://www.transfermarkt.us/muhannad-assiri/profil/spieler/153347,https://img.a.transfermarkt.technology/portrait/small/153347-1528723386.jpg?lm=1,Assiri,20,Saudi Arabia,sa,Al-Wehda FC,Mahayel Asir,"مهند أحمد أبو رديه عسيري , ‎Ahmed Abu Radeah Assiri",Attack - Centre-Forward,"1,87 m",14.10.1986,62,28,6,0,10,0,1,11,13,4.687
Abdulelah Al-Malki,Al-Ettifaq FC,https://www.transfermarkt.us/abdulelah-al-malki/profil/spieler/390855,https://img.a.transfermarkt.technology/portrait/small/390855-1697051704.png?lm=1,Unknown,Unknown,Saudi Arabia,sa,Al-Wehda FC,Unknown,Unknown,Unknown,Unknown,11.10.1994,62,1,3,0,16,0,0,13,19,4.280
Abdulaziz Noor,Al-Wehda FC,https://www.transfermarkt.us/abdulaziz-noor/profil/spieler/1058345,https://img.a.transfermarkt.technology/portrait/small/1058345-1685528026.JPG?lm=1,Noor,Unknown,Saudi Arabia,sa,Al-Wehda FC,Unknown,Abdulaziz Noor Sheikh Noor,Attack - Right Winger,Unknown,18.01.1999,62,8,5,0,13,0,0,28,31,3.313
