name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Taiseer Al-Jassam,Retired,https://www.transfermarkt.us/taiseer-al-jassam/profil/spieler/93465,https://img.a.transfermarkt.technology/portrait/small/93465-1484821070.jpg?lm=1,Al-Jassam,17,Saudi Arabia,sa,Al-Ahli SFC,Unknown,تيسير جابر الجاسم,Midfield - Central Midfield,"1,69 m",25.07.1984,363,52,59,0,47,2,1,20,66,30.615
Yasser Al-Mosailem,Jeddah SC,https://www.transfermarkt.us/yasser-al-mosailem/profil/spieler/147865,https://img.a.transfermarkt.technology/portrait/small/147865-1523620172.jpg?lm=1,Al-Mosailem,1,Saudi Arabia,sa,Al-Ahli SFC,Al-Ahsa,ياسر المسيليم,Goalkeeper,"1,84 m",27.02.1984,265,0,0,1,4,0,1,5,8,23.571
Salman Al-Muwashar,Al-Jubail Club,https://www.transfermarkt.us/salman-al-muwashar/profil/spieler/178033,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Al-Muwashar,15,Saudi Arabia,sa,Al-Ahli SFC,Mecca,سلمان محمد المؤشر,Attack - Left Winger,"1,73 m",05.10.1988,265,32,33,0,32,0,0,83,113,16.180
Mansour Al-Harbi,Without Club,https://www.transfermarkt.us/mansour-al-harbi/profil/spieler/149862,https://img.a.transfermarkt.technology/portrait/small/149862-1522312539.jpg?lm=1,Al-Harbi,2,Saudi Arabia,sa,Al-Ahli SFC,Jeddah,منصور الحربي,Defender - Left-Back,"1,71 m",19.10.1987,242,12,38,0,13,1,2,14,9,20.360
Omar Al-Somah,Al-Orobah FC,https://www.transfermarkt.us/omar-al-somah/profil/spieler/220688,https://img.a.transfermarkt.technology/portrait/small/220688-1527689925.jpg?lm=1,Al-Somah,-,Syria,sy,Al-Ahli SFC,Deir ez-Zor,"Omar Jehad Al-Somah, عمر جهاد السومة",Attack - Centre-Forward,"1,92 m",23.03.1989,239,193,28,0,19,0,0,15,33,20.199
Hussain Al-Moqahwi,Al-Ula FC,https://www.transfermarkt.us/hussain-al-moqahwi/profil/spieler/159675,https://img.a.transfermarkt.technology/portrait/small/159675-1680950005.JPG?lm=1,Al-Moqahwi,16,Saudi Arabia,sa,Al-Ahli SFC,Hofuf,حسين المقهوي,Midfield - Central Midfield,"1,73 m",30.06.1988,233,26,24,0,23,0,0,86,72,13.904
Waleed Bakshween,Al-Wehda FC,https://www.transfermarkt.us/waleed-bakshween/profil/spieler/147869,https://img.a.transfermarkt.technology/portrait/small/147869-1685529629.JPG?lm=1,Bakshween,17,Saudi Arabia,sa,Al-Ahli SFC,Jeddah,"Waleed Rashid Bakshween, وليد ياخشوين",Midfield - Defensive Midfield,"1,76 m",12.11.1989,184,3,8,0,45,2,1,37,45,12.910
Mootaz Al-Mousa,Retired,https://www.transfermarkt.us/mootaz-al-mousa/profil/spieler/148214,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Mootaz Al-Mousa,-,Saudi Arabia,sa,Al-Ahli SFC,Mecca,معتز الموسى,Midfield - Defensive Midfield,"1,77 m",06.08.1987,176,16,7,0,10,1,1,26,42,13.223
Motaz Hawsawi,Without Club,https://www.transfermarkt.us/motaz-hawsawi/profil/spieler/193169,https://img.a.transfermarkt.technology/portrait/small/193169-1685910015.JPG?lm=1,Hawsawi,25,Saudi Arabia,sa,Al-Ahli SFC,Jeddah,"Motaz Ali Hassan Hawsawi, معتز هوساوي",Defender - Centre-Back,"1,79 m",17.02.1992,172,13,4,0,24,0,3,12,16,14.062
Aqel Al-Sahbi,Al-Ula FC,https://www.transfermarkt.us/aqel-al-sahbi/profil/spieler/159567,https://img.a.transfermarkt.technology/portrait/small/159567-1698761965.png?lm=1,Al-Sahbi,4,Saudi Arabia,sa,Al-Ahli SFC,Jeddah,"Aqeel Baalghayth Mohammed Al-Sahbi, عقيل بلغيث",Defender - Centre-Back,"1,81 m",15.03.1987,158,6,5,2,26,1,1,15,30,12.577
Mohammed Massad,Retired,https://www.transfermarkt.us/mohammed-massad/profil/spieler/39361,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Massad,-,Saudi Arabia,sa,Al-Ahli SFC,Riyadh,Mohammed Massad Al-Mowallad,Defender - Right-Back,"1,76 m",17.02.1983,157,8,15,0,13,1,1,22,41,11.847
Mohammed Al-Fatil,Al-Nassr FC,https://www.transfermarkt.us/mohammed-al-fatil/profil/spieler/193150,https://img.a.transfermarkt.technology/portrait/small/193150-1685035281.PNG?lm=1,Al-Fatil,23,Saudi Arabia,sa,Al-Ahli SFC,Qatif,"Mohammed Abdulhakem Al-Fatil, محمد آل فتيل",Defender - Centre-Back,"1,79 m",04.01.1992,153,7,4,1,18,0,0,18,19,12.263
Saeed Al-Mowalad,Al-Wehda FC,https://www.transfermarkt.us/saeed-al-mowalad/profil/spieler/250826,https://img.a.transfermarkt.technology/portrait/small/250826-1685555546.jpg?lm=1,Al-Mowalad,2,Saudi Arabia,sa,Al-Ahli SFC,Jeddah,سعيد المولد,Defender - Right-Back,"1,84 m",09.03.1991,141,1,16,0,24,0,0,14,16,11.327
Abdullah Al-Mayouf,Al-Shabab FC,https://www.transfermarkt.us/abdullah-al-mayouf/profil/spieler/147866,https://img.a.transfermarkt.technology/portrait/small/147866-1703282852.png?lm=1,Al-Mayouf,1,Saudi Arabia,sa,Al-Ahli SFC,Riyadh,"Abdullah Ibrahim Abdullah Al-Mayouf, عبدالله المعيوف",Goalkeeper,"1,89 m",23.01.1987,131,1,0,0,3,0,2,1,0,11.817
Mustafa Mahdi Al-Bassas,Without Club,https://www.transfermarkt.us/mustafa-mahdi-al-bassas/profil/spieler/193164,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Al-Bassas,6,Saudi Arabia,sa,Al-Ahli SFC,Jeddah,مصطفى مهدي بصاص,Midfield - Right Midfield,"1,71 m",02.06.1993,131,23,20,0,20,0,1,32,52,8.787
Abdulbasit Hindi,Al-Ettifaq FC,https://www.transfermarkt.us/abdulbasit-hindi/profil/spieler/478528,https://img.a.transfermarkt.technology/portrait/small/478528-1626956995.jpg?lm=1,Hindi,4,Saudi Arabia,sa,Al-Ahli SFC,"Sabya, Jazan","Abdulbasit Ali Al-Hindi, عبدالباسط علي الهندي",Defender - Centre-Back,"1,82 m",02.02.1997,130,6,0,1,31,1,2,20,11,10.045
Kamel Al-Mousa,Retired,https://www.transfermarkt.us/kamel-al-mousa/profil/spieler/93467,https://img.a.transfermarkt.technology/portrait/small/93467-1484820534.jpg?lm=1,Al-Mousa,13,Saudi Arabia,sa,Al-Ahli SFC,Mecca,كامل الموسى,Defender - Centre-Back,"1,82 m",29.08.1982,127,5,1,0,14,0,0,9,5,10.976
Osama Hawsawi,Retired,https://www.transfermarkt.us/osama-hawsawi/profil/spieler/86054,https://img.a.transfermarkt.technology/portrait/small/86054-1484820666.jpg?lm=1,Hawsawi,3,Saudi Arabia,sa,Al-Ahli SFC,Ras Al-Khaimah,أسامة هوساوي‎,Defender - Centre-Back,"1,87 m",31.03.1984,124,8,3,1,8,0,0,1,4,11.111
Mohammed Al-Owais,Al-Hilal SFC,https://www.transfermarkt.us/mohammed-al-owais/profil/spieler/262845,https://img.a.transfermarkt.technology/portrait/small/262845-1697051570.png?lm=1,Al-Owais,-,Saudi Arabia,sa,Al-Ahli SFC,Hofuf,محمد العويس,Goalkeeper,"1,85 m",10.10.1991,118,0,0,0,10,0,0,0,1,10.579
Sahib Al-Abdullah,Retired,https://www.transfermarkt.us/sahib-al-abdullah/profil/spieler/107303,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Al-Abdullah,-,Saudi Arabia,sa,Al-Ahli SFC,Unknown,"Sahib Jasim Al-Abdullah, صاحب العبدالله",Midfield - Defensive Midfield,"1,83 m",21.07.1977,118,4,3,1,9,1,1,12,13,9.274
Abdulrahman Ghareeb,Al-Nassr FC,https://www.transfermarkt.us/abdulrahman-ghareeb/profil/spieler/164593,https://img.a.transfermarkt.technology/portrait/small/164593-1685034069.PNG?lm=1,Ghareeb,7,Saudi Arabia,sa,Al-Ahli SFC,Jeddah,Abdulrahman Abdullah Ghareeb عبد الرحمن غريب,Attack - Left Winger,"1,65 m",31.03.1997,118,17,14,0,9,0,0,47,54,6.519
Hussein Abdulghani,Retired,https://www.transfermarkt.us/hussein-abdulghani/profil/spieler/78825,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Abdulghani,24,Saudi Arabia,sa,Al-Ahli SFC,Jeddah,"Hussein Omar Abdulghani Sulaimani, حسين عمر عبد الغني سليماني",Defender - Left-Back,"1,73 m",21.01.1977,117,8,13,0,13,1,2,9,5,10.039
Ali Al-Asmari,NEOM SC,https://www.transfermarkt.us/ali-al-asmari/profil/spieler/509898,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Al-Asmari,14,Saudi Arabia,sa,Al-Ahli SFC,Unknown,علي الأسمري,Midfield - Defensive Midfield,"1,85 m",12.01.1997,115,4,3,0,23,0,0,59,33,5.394
Mohamed Abdelshafi,Zamalek SC,https://www.transfermarkt.us/mohamed-abdelshafi/profil/spieler/75280,https://img.a.transfermarkt.technology/portrait/small/75280-1517238799.jpg?lm=1,Abdelshafi,Unknown,Egypt,eg,Al-Ahli SFC,El Marg,محمد عبد الشافي,Defender - Left-Back,"1,75 m",01.07.1985,113,0,10,0,5,0,0,4,3,9.931
Abdulfattah Asiri,Al-Kholood Club,https://www.transfermarkt.us/abdulfattah-asiri/profil/spieler/264236,https://img.a.transfermarkt.technology/portrait/small/264236-1523620596.jpg?lm=1,Asiri,9,Saudi Arabia,sa,Al-Ahli SFC,"Sabya, Jazan","Abdulfattah Tawfiq Asiri, عبد الفتاح توفيق عسيري",Attack - Right Winger,"1,67 m",26.02.1994,110,22,36,0,15,0,0,28,42,7.476
Victor Simões,Retired,https://www.transfermarkt.us/victor-simoes/profil/spieler/13050,https://img.a.transfermarkt.technology/portrait/small/13050-1617016364.jpg?lm=1,Victor Simões,Unknown,Brazil,br,Al-Ahli SFC,Rio de Janeiro,Unknown,Attack - Centre-Forward,"1,76 m",23.03.1981,108,75,20,0,9,1,0,7,25,9.097
Muhannad Assiri,Retired,https://www.transfermarkt.us/muhannad-assiri/profil/spieler/153347,https://img.a.transfermarkt.technology/portrait/small/153347-1528723386.jpg?lm=1,Assiri,20,Saudi Arabia,sa,Al-Ahli SFC,Mahayel Asir,"مهند أحمد أبو رديه عسيري , ‎Ahmed Abu Radeah Assiri",Attack - Centre-Forward,"1,87 m",14.10.1986,106,40,6,0,11,0,0,66,24,4.340
Walid Jahdali,Retired,https://www.transfermarkt.us/walid-jahdali/profil/spieler/188115,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Jahdali,-,Saudi Arabia,sa,Al-Ahli SFC,Jeddah,وليد عبد ربه,Defender - Centre-Back,"1,82 m",01.06.1982,104,3,1,1,6,0,1,1,10,9.055
Mohammed Al-Majhad,Al-Ahli SFC,https://www.transfermarkt.us/mohammed-al-majhad/profil/spieler/554034,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Al-Majhad,-,Saudi Arabia,sa,Al-Ahli SFC,Ahsa,"Mohammed bin Abdullah bin Eid Al-Majhad, محمد المجحد",Midfield - Central Midfield,"1,77 m",16.07.1998,103,4,5,0,14,1,0,34,49,5.676
Abdulrahim Jaizawi,Without Club,https://www.transfermarkt.us/abdulrahim-jaizawi/profil/spieler/147861,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Jaizawi,-,Saudi Arabia,sa,Al-Ahli SFC,Jeddah,عبدالرحيم مصطفى محمد جيزاوي,Attack - Left Winger,"1,71 m",14.05.1989,101,18,8,0,11,0,1,54,25,5.019
Jufain Al-Bishi,Unknown,https://www.transfermarkt.us/jufain-al-bishi/profil/spieler/149941,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Al-Bishi,-,Saudi Arabia,sa,Al-Ahli SFC,Unknown,جفين البيشي,Defender - Centre-Back,"1,79 m",01.05.1987,100,0,0,0,6,0,1,7,7,8.383
Giannis Fetfatzidis,Aris Thessaloniki,https://www.transfermarkt.us/giannis-fetfatzidis/profil/spieler/128931,https://img.a.transfermarkt.technology/portrait/small/128931-1694291442.jpg?lm=1,Fetfatzidis,10,Greece,gr,Al-Ahli SFC,Cholargos,Γιάννης Φετφατζίδης,Attack - Right Winger,"1,65 m",21.12.1990,100,21,30,0,4,0,0,18,48,7.069
Malek Mouath,Retired,https://www.transfermarkt.us/malek-mouath/profil/spieler/31687,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Mouath,9,Saudi Arabia,sa,Al-Ahli SFC,Medina,"Malek Ali Mouath Al-Hawsawi, مالك علي معاذ الهوساوي",Attack - Centre-Forward,"1,67 m",10.08.1981,99,28,12,0,13,0,0,23,20,7.103
Amad Al-Hosni,Retired,https://www.transfermarkt.us/amad-al-hosni/profil/spieler/64340,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Al-Hosni,20,Oman,om,Al-Ahli SFC,Maskat,"Imad Ali Suleiman Al-Hosni, عماد علي سليمان الحوسني",Attack - Centre-Forward,"1,80 m",18.07.1984,95,48,11,0,13,0,0,14,52,7.018
Ziyad Al-Johani,Al-Ahli SFC,https://www.transfermarkt.us/ziyad-al-johani/profil/spieler/901079,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Al-Johani,-,Saudi Arabia,sa,Al-Ahli SFC,Jeddah,"Ziyad Mubarak Eid Al-Marwani Al-Johani, زياد الجهني",Midfield - Defensive Midfield,"1,80 m",11.11.2001,89,6,2,0,15,0,0,39,39,4.486
Ali Majrashi,Al-Ahli SFC,https://www.transfermarkt.us/ali-majrashi/profil/spieler/672391,https://img.a.transfermarkt.technology/portrait/small/672391-1705422198.jpg?lm=1,Majrashi,26,Saudi Arabia,sa,Al-Ahli SFC,Unknown,علي مجرشي,Defender - Right-Back,"1,69 m",01.10.1999,85,1,3,0,19,0,1,5,26,6.972
Noah Al-Mousa,Without Club,https://www.transfermarkt.us/noah-al-mousa/profil/spieler/267975,https://img.a.transfermarkt.technology/portrait/small/267975-1716741997.png?lm=1,Al-Mousa,7,Saudi Arabia,sa,Al-Ahli SFC,Unknown,نوح الموسى,Midfield - Central Midfield,"1,75 m",23.02.1991,83,2,5,0,9,0,0,24,21,5.523
Kamil Fallatah Al-Mor,Al-Entesar Club,https://www.transfermarkt.us/kamil-fallatah-al-mor/profil/spieler/153361,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Kamil Fallatah Al-Mor,-,Saudi Arabia,sa,Al-Ahli SFC,Unknown,كامل فلاته المر,Defender - Right-Back,"1,72 m",31.03.1983,82,0,3,1,6,0,1,12,13,6.279
Haitham Asiri,Al-Qadsiah FC,https://www.transfermarkt.us/haitham-asiri/profil/spieler/796803,https://img.a.transfermarkt.technology/portrait/small/796803-1669112962.jpg?lm=1,Asiri,14,Saudi Arabia,sa,Al-Ahli SFC,Riyadh,هيثم محمد عسيري,Attack - Right Winger,"1,73 m",25.03.2001,78,14,10,0,9,1,0,35,27,4.124
