name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Nayef Hazazi,Al-Raed SFC,https://www.transfermarkt.us/nayef-hazazi/profil/spieler/264831,https://img.a.transfermarkt.technology/portrait/small/264831-1681074409.png?lm=1,Hazazi,Unknown,Saudi Arabia,sa,Al-Qadsiah FC,Unknown,"Nayef Abdullah Hazazi, نايف عبدالله علي هزازي",Midfield - Central Midfield,"1,76 m",30.09.1992,112,4,2,0,10,1,0,27,19,7.938
Faisal Al-Masrahi,Al-Taraji Club,https://www.transfermarkt.us/faisal-al-masrahi/profil/spieler/209532,https://img.a.transfermarkt.technology/portrait/small/209532-1680718553.jpg?lm=1,Al-Masrahi,Unknown,Saudi Arabia,sa,Al-Qadsiah FC,Khobar,فيصل مسرحي,Goalkeeper,"1,84 m",24.01.1993,111,0,0,0,14,0,0,1,2,9.900
Mohammed Al-Khabrani,Al-Khaleej FC,https://www.transfermarkt.us/mohammed-al-khabrani/profil/spieler/264826,https://img.a.transfermarkt.technology/portrait/small/264826-1716229657.png?lm=1,Al-Khabrani,4,Saudi Arabia,sa,Al-Qadsiah FC,Dammam,"Mohammed Abdu Ibrahim Al-Khabrani, محمد الخبراني",Defender - Centre-Back,"1,78 m",14.10.1993,104,1,1,1,13,1,0,3,4,9.098
Hassan Al-Omari,Al-Tai FC,https://www.transfermarkt.us/hassan-al-omari/profil/spieler/264832,https://img.a.transfermarkt.technology/portrait/small/264832-1685910138.JPG?lm=1,Al-Omari,Unknown,Saudi Arabia,sa,Al-Qadsiah FC,Dhahran,"Hassan Mohammed Hassan Al-Omari, حسن محمد حسم العمري",Attack - Left Winger,"1,68 m",21.04.1994,97,19,6,0,19,0,1,31,52,5.834
Yaseen Barnawi,Al-Faisaly FC,https://www.transfermarkt.us/yaseen-barnawi/profil/spieler/359354,https://img.a.transfermarkt.technology/portrait/small/359354-1703208893.png?lm=1,Barnawi,Unknown,Saudi Arabia,sa,Al-Qadsiah FC,Riyadh,"ياسين برناوي , Yaseen Omar Barnawi",Defender - Right-Back,"1,78 m",01.10.1993,85,0,2,0,21,1,0,1,4,7.525
Zakaria Al-Hadaf,Al-Nahdah FC,https://www.transfermarkt.us/zakaria-al-hadaf/profil/spieler/153149,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Al-Hadaf,Unknown,Saudi Arabia,sa,Al-Qadsiah FC,Unknown,Unknown,Defender - Centre-Back,Unknown,02.03.1983,78,2,0,0,6,1,2,4,5,6.675
Bismark,ABC Futebol Clube (RN),https://www.transfermarkt.us/bismark/profil/spieler/207506,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Bismark,Unknown,Brazil,br,Al-Qadsiah FC,Barbalha,Unknown,Midfield - Attacking Midfield,"1,69 m",12.07.1993,77,30,9,0,9,0,0,2,26,6.288
Hani Al-Owedh,Retired,https://www.transfermarkt.us/hani-al-owedh/profil/spieler/153154,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Al-Owedh,Unknown,Saudi Arabia,sa,Al-Qadsiah FC,Unknown,Unknown,Goalkeeper,Unknown,20.06.1973,75,0,0,0,0,0,1,1,0,6.667
Ibrahim Al-Shuail,Al-Taawoun FC,https://www.transfermarkt.us/ibrahim-al-shuail/profil/spieler/453009,https://img.a.transfermarkt.technology/portrait/small/453009-1698419906.jpg?lm=1,Al-Shuail,Unknown,Saudi Arabia,sa,Al-Qadsiah FC,Unknown,Ibrahim bin Fahd bin Ibrahim Al-Shuail,Defender - Left-Back,"1,69 m",21.11.1994,72,0,6,0,15,1,1,10,21,5.568
Mazen Abusharara,Without Club,https://www.transfermarkt.us/mazen-abusharara/profil/spieler/264825,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Abusharara,Unknown,Saudi Arabia,sa,Al-Qadsiah FC,Unknown,مازن أبو شراره,Attack - Centre-Forward,"1,76 m",27.02.1991,69,5,5,0,7,0,0,47,17,2.663
Abdulrahman Al-Obaid,Damac FC,https://www.transfermarkt.us/abdulrahman-al-obaid/profil/spieler/264828,https://img.a.transfermarkt.technology/portrait/small/264828-1685658596.jpg?lm=1,Al-Obaid,19,Saudi Arabia,sa,Al-Qadsiah FC,Unknown,عبدالرحمن العبيد,Defender - Left-Back,"1,72 m",30.04.1993,68,3,11,0,9,0,0,0,1,6.173
Abdulmohsin Fallatah,Without Club,https://www.transfermarkt.us/abdulmohsin-fallatah/profil/spieler/271842,https://img.a.transfermarkt.technology/portrait/small/271842-1680719108.jpg?lm=1,Fallatah,Unknown,Saudi Arabia,sa,Al-Qadsiah FC,Mecca,"Abdulmohsen bin Yaseen bin Mohammed Fallatah, عبدالمحسن فلاته",Defender - Centre-Back,"1,75 m",14.06.1994,68,8,0,0,7,1,0,8,1,5.685
Abdoh Hakami,Retired,https://www.transfermarkt.us/abdoh-hakami/profil/spieler/153178,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Hakami,13,Saudi Arabia,sa,Al-Qadsiah FC,Unknown,عبده حكمي,Midfield,Unknown,14.06.1983,68,6,4,0,1,1,0,6,12,5.613
Mohammed Aboulshamat,Al-Qadsiah FC,https://www.transfermarkt.us/mohammed-aboulshamat/profil/spieler/1181852,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Aboulshamat,2,Saudi Arabia,sa,Al-Qadsiah FC,Unknown,"Mohammed Waheeb Saeed Abu Al-Shamat, محمد ابو الشامات",Defender - Right-Back,Unknown,11.08.2002,66,1,11,0,16,0,0,12,25,4.780
