name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Mohammad Al-Shalhoub,Retired,https://www.transfermarkt.us/mohammad-al-shalhoub/profil/spieler/31677,https://img.a.transfermarkt.technology/portrait/small/31677-1484821059.jpg?lm=1,Al-Shalhoub,-,Saudi Arabia,sa,Al-Hilal SFC,Mecca,Mohammad Bandar Al-Shalhoub - محمد الشلهوب,Midfield - Attacking Midfield,"1,63 m",07.12.1980,467,87,76,0,3,0,0,139,153,29.612
Salem Al-Dawsari,Al-Hilal SFC,https://www.transfermarkt.us/salem-al-dawsari/profil/spieler/195332,https://img.a.transfermarkt.technology/portrait/small/195332-1697051935.png?lm=1,Al-Dawsari,3,Saudi Arabia,sa,Al-Hilal SFC,Wadi ad-Dawasir,سالم الدوسري,Attack - Left Winger,"1,71 m",19.08.1991,435,120,91,0,35,3,3,66,119,33.864
Yasser Al-Shahrani,Al-Hilal SFC,https://www.transfermarkt.us/yasser-al-shahrani/profil/spieler/171915,https://img.a.transfermarkt.technology/portrait/small/171915-1697051149.png?lm=1,Al-Shahrani,13,Saudi Arabia,sa,Al-Hilal SFC,Dammam,"Yasser bin Gharsan bin Saeed Al-Mohammadi Al-Shahrani, ياسر غرسان الشهراني",Defender - Left-Back,"1,70 m",25.05.1992,413,15,41,0,34,0,1,46,55,33.377
Salman Al-Faraj,NEOM SC,https://www.transfermarkt.us/salman-al-faraj/profil/spieler/155487,https://img.a.transfermarkt.technology/portrait/small/155487-1697050776.png?lm=1,Al-Faraj,7,Saudi Arabia,sa,Al-Hilal SFC,Medina,سلمان الفرج,Midfield - Central Midfield,"1,80 m",01.08.1989,384,24,39,0,49,3,2,65,88,28.788
Abdullah Al-Zoari,Without Club,https://www.transfermarkt.us/abdullah-al-zoari/profil/spieler/126330,https://img.a.transfermarkt.technology/portrait/small/126330-1698421403.JPG?lm=1,Al-Zoari,4,Saudi Arabia,sa,Al-Hilal SFC,Riyadh,"Abdullah Mohammed Abdullah Al-Zoari Al-Dossary, عبدالله الزوري",Defender - Left-Back,"1,83 m",13.08.1987,309,22,25,1,17,0,1,25,53,24.972
Mohammed Al-Burayk,NEOM SC,https://www.transfermarkt.us/mohammed-al-burayk/profil/spieler/379058,https://img.a.transfermarkt.technology/portrait/small/379058-1697050494.png?lm=1,Unknown,Unknown,Saudi Arabia,sa,Al-Hilal SFC,Unknown,Unknown,Unknown,Unknown,15.09.1992,286,12,57,1,42,0,0,49,72,21.089
Yasser Al-Qahtani,Retired,https://www.transfermarkt.us/yasser-al-qahtani/profil/spieler/31676,https://img.a.transfermarkt.technology/portrait/small/31676-1641392816.jpg?lm=1,Al-Qahtani,20,Saudi Arabia,sa,Al-Hilal SFC,Khobar,ياسر سعيد القحطاني‎,Attack - Centre-Forward,"1,76 m",10.10.1982,281,128,31,0,21,1,1,78,102,18.314
Mohamed Kanno,Al-Hilal SFC,https://www.transfermarkt.us/mohamed-kanno/profil/spieler/308120,https://img.a.transfermarkt.technology/portrait/small/308120-1697051841.png?lm=1,Kanno,-,Saudi Arabia,sa,Al-Hilal SFC,Khobar,محمد كنو,Midfield - Central Midfield,"1,92 m",22.09.1994,273,22,22,0,30,3,1,102,61,16.009
Nawaf Al-Abed,Al-Riyadh SC,https://www.transfermarkt.us/nawaf-al-abed/profil/spieler/149643,https://img.a.transfermarkt.technology/portrait/small/149643-1490788114.jpg?lm=1,Al-Abed,18,Saudi Arabia,sa,Al-Hilal SFC,Riyadh,نواف العابد‎,Midfield - Attacking Midfield,"1,70 m",26.01.1990,253,41,44,0,21,2,0,101,86,14.564
Ali Al-Bulayhi,Al-Hilal SFC,https://www.transfermarkt.us/ali-al-bulayhi/profil/spieler/229877,https://img.a.transfermarkt.technology/portrait/small/229877-1697050679.png?lm=1,Unknown,Unknown,Saudi Arabia,sa,Al-Hilal SFC,Unknown,Unknown,Unknown,Unknown,21.11.1989,246,22,2,2,51,3,3,10,19,21.072
