name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Jaime Moreno,Retired,https://www.transfermarkt.us/jaime-moreno/profil/spieler/16739,https://img.a.transfermarkt.technology/portrait/small/16739-1579451445.jpg?lm=1,Moreno,11,Bolivia,bo,D.C. United,Santa Cruz de la Sierra,Jaime Moreno Morales,Attack - Centre-Forward,"1,78 m",19.01.1974,404,155,80,0,38,1,6,47,118,31.252
Bill Hamid,Miami FC,https://www.transfermarkt.us/bill-hamid/profil/spieler/77714,https://img.a.transfermarkt.technology/portrait/small/77714-1657272444.jpg?lm=1,Hamid,1,United States,us,D.C. United,"Annandale, Virginia",Bilal Abdul Hamid,Goalkeeper,"1,91 m",25.11.1990,297,0,2,2,11,0,3,0,3,26.514
Steve Birnbaum,Retired,https://www.transfermarkt.us/steve-birnbaum/profil/spieler/307728,https://img.a.transfermarkt.technology/portrait/small/307728-1709490057.jpg?lm=1,Birnbaum,23,United States,us,D.C. United,"Newport, California",Steven Mitchell Birnbaum,Defender - Centre-Back,"1,88 m",23.01.1991,275,14,7,3,36,1,1,10,15,23.611
Ben Olsen,Retired,https://www.transfermarkt.us/ben-olsen/profil/spieler/38774,https://img.a.transfermarkt.technology/portrait/small/38774-1586203954.jpg?lm=1,Olsen,15,United States,us,D.C. United,"Harrisburg, Pennsylvania",Benjamin Robert Olsen,Midfield - Right Midfield,"1,74 m",03.05.1977,271,33,40,0,58,0,2,24,92,21.202
Bryan Namoff,Retired,https://www.transfermarkt.us/bryan-namoff/profil/spieler/39427,https://img.a.transfermarkt.technology/portrait/small/39427-1594719056.jpg?lm=1,Namoff,-,United States,us,D.C. United,"Carson City, Nevada",Unknown,Defender - Right-Back,"1,78 m",28.05.1979,237,5,10,2,37,4,0,19,20,19.433
Marco Etcheverry,Retired,https://www.transfermarkt.us/marco-etcheverry/profil/spieler/101397,https://img.a.transfermarkt.technology/portrait/small/101397-1586204175.jpg?lm=1,Etcheverry,-,Bolivia,bo,D.C. United,Santa Cruz de la Sierra,Marco Antonio Etcheverry Vargas,Midfield - Attacking Midfield,"1,79 m",26.09.1970,226,39,76,0,58,1,3,12,23,19.217
Clyde Simms,Retired,https://www.transfermarkt.us/clyde-simms/profil/spieler/39435,https://img.a.transfermarkt.technology/portrait/small/39435-1608592032.jpg?lm=1,Simms,-,United States,us,D.C. United,"Jamestown, North Carolina",Clyde Simms IV,Midfield - Defensive Midfield,"1,78 m",21.08.1982,221,6,6,0,15,0,0,48,29,15.601
Bobby Boswell,Retired,https://www.transfermarkt.us/bobby-boswell/profil/spieler/39400,https://img.a.transfermarkt.technology/portrait/small/39400-1606064879.jpg?lm=1,Boswell,-,United States,us,D.C. United,"Austin, Texas",Robert Allen Boswell,Defender - Centre-Back,"1,88 m",15.03.1983,216,10,6,3,34,1,0,7,6,18.807
Richie Williams,Retired,https://www.transfermarkt.us/richie-williams/profil/spieler/181790,https://img.a.transfermarkt.technology/portrait/small/181790-1591393097.jpg?lm=1,Williams,-,United States,us,D.C. United,"Middletown, New Jersey",Richard Williams,Midfield - Defensive Midfield,"1,65 m",03.06.1970,205,10,13,1,36,1,3,6,27,17.742
Nick DeLeon,Retired,https://www.transfermarkt.us/nick-deleon/profil/spieler/212979,https://img.a.transfermarkt.technology/portrait/small/212979-1584473409.jpg?lm=1,DeLeon,Unknown,United States,us,D.C. United,"Phoenix, Arizona",Nicholas Lee DeLeon,Midfield - Right Midfield,"1,77 m",17.07.1990,203,19,12,1,18,0,0,22,46,16.109
Santino Quaranta,Retired,https://www.transfermarkt.us/santino-quaranta/profil/spieler/39433,https://img.a.transfermarkt.technology/portrait/small/39433-1599840381.jpg?lm=1,Quaranta,9,United States,us,D.C. United,"Baltimore, Maryland",Unknown,Midfield - Right Midfield,"1,86 m",14.10.1984,185,26,35,0,25,2,0,51,46,12.451
Chris Pontius,Retired,https://www.transfermarkt.us/chris-pontius/profil/spieler/105993,https://img.a.transfermarkt.technology/portrait/small/105993-1550074323.JPG?lm=1,Pontius,-,United States,us,D.C. United,"Yorba Linda, California",Christopher Richard Pontius,Attack - Left Winger,"1,82 m",12.05.1987,182,37,22,0,13,0,0,34,53,13.117
