name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Stefan Frei,Seattle Sounders FC,https://www.transfermarkt.us/stefan-frei/profil/spieler/99617,https://img.a.transfermarkt.technology/portrait/small/99617-1740862880.jpg?lm=1,Frei,-,United States,us,Seattle Sounders FC,Altstätten,Unknown,Goalkeeper,"1,95 m",20.04.1986,394,0,0,1,11,0,1,0,2,35.511
Cristian Roldán,Seattle Sounders FC,https://www.transfermarkt.us/cristian-roldan/profil/spieler/354792,https://img.a.transfermarkt.technology/portrait/small/354792-1741634494.jpg?lm=1,Roldán,10,United States,us,Seattle Sounders FC,"Artesia, California",Unknown,Midfield - Central Midfield,"1,73 m",03.06.1995,354,42,50,1,30,0,1,32,43,29.189
Osvaldo Alonso,Des Moines Menace,https://www.transfermarkt.us/osvaldo-alonso/profil/spieler/62810,https://img.a.transfermarkt.technology/portrait/small/62810-1678216220.jpg?lm=1,Alonso,-,Cuba,cu,Seattle Sounders FC,San Cristóbal,Osvaldo Alonso Moreno,Midfield - Defensive Midfield,"1,80 m",11.11.1985,339,21,14,1,75,1,3,17,38,28.648
Jordan Morris,Seattle Sounders FC,https://www.transfermarkt.us/jordan-morris/profil/spieler/337807,https://img.a.transfermarkt.technology/portrait/small/337807-1740863179.jpg?lm=1,Morris,13,United States,us,Seattle Sounders FC,"Seattle, Washington",Jordan Perry Morris,Attack - Centre-Forward,"1,81 m",26.10.1994,253,87,33,0,9,0,0,25,115,20.066
Nouhou,Seattle Sounders FC,https://www.transfermarkt.us/nouhou/profil/spieler/436332,https://img.a.transfermarkt.technology/portrait/small/436332-1740863195.jpg?lm=1,Nouhou,5,Cameroon,cm,Seattle Sounders FC,Douala,Unknown,Defender - Left-Back,"1,78 m",23.06.1997,248,1,7,2,52,1,1,51,66,17.534
Brad Evans,Retired,https://www.transfermarkt.us/brad-evans/profil/spieler/59460,https://img.a.transfermarkt.technology/portrait/small/59460-1520963835.JPG?lm=1,Evans,-,United States,us,Seattle Sounders FC,"Phoenix, Arizona",Bradley Ray Evans,Defender - Centre-Back,"1,85 m",20.04.1985,247,27,21,1,22,2,2,31,49,18.921
Fredy Montero,CD Real Cartagena,https://www.transfermarkt.us/fredy-montero/profil/spieler/73852,https://img.a.transfermarkt.technology/portrait/small/73852-1722351629.jpg?lm=1,Montero,-,Colombia,co,Seattle Sounders FC,Campo de la Cruz,Fredy Henkyer Montero Muñoz,Attack - Centre-Forward,"1,76 m",26.07.1987,247,79,40,0,33,0,2,64,78,16.621
Zach Scott,Retired,https://www.transfermarkt.us/zach-scott/profil/spieler/105995,https://img.a.transfermarkt.technology/portrait/small/105995-1417093706.jpg?lm=1,Scott,Unknown,United States,us,Seattle Sounders FC,"Haiku-Pauwela, Hawaii",Zacharias Scott,Defender - Centre-Back,"1,80 m",02.07.1980,241,7,5,1,51,3,1,33,12,19.033
Nicolás Lodeiro,Houston Dynamo FC,https://www.transfermarkt.us/nicolas-lodeiro/profil/spieler/72653,https://img.a.transfermarkt.technology/portrait/small/72653-1740864307.jpg?lm=1,Lodeiro,7,Uruguay,uy,Seattle Sounders FC,Paysandú,Marcelo Nicolás Lodeiro Benítez,Midfield - Attacking Midfield,"1,73 m",21.03.1989,231,58,62,0,40,0,1,19,29,19.264
Álex Roldán,Seattle Sounders FC,https://www.transfermarkt.us/alex-roldan/profil/spieler/562560,https://img.a.transfermarkt.technology/portrait/small/562560-1741634544.jpg?lm=1,Roldán,15,El Salvador,sv,Seattle Sounders FC,"Artesia, California",Álexander Roldán León,Defender - Right-Back,"1,78 m",28.07.1996,213,6,11,0,24,1,1,48,43,15.145
Chad Marshall,Retired,https://www.transfermarkt.us/chad-marshall/profil/spieler/26841,https://img.a.transfermarkt.technology/portrait/small/26841-1550164765.jpg?lm=1,Marshall,4,United States,us,Seattle Sounders FC,"Riverside, California",Unknown,Defender - Centre-Back,"1,90 m",22.08.1984,186,12,6,2,8,0,1,2,9,16.386
Leonardo González,Retired,https://www.transfermarkt.us/leonardo-gonzalez/profil/spieler/38222,https://img.a.transfermarkt.technology/portrait/small/38222-1718994197.jpg?lm=1,González,12,Costa Rica,cr,Seattle Sounders FC,San José,Leonardo González Arce,Defender - Left-Back,"1,86 m",21.11.1980,185,2,4,0,31,0,3,23,25,14.469
Yeimar Gómez Andrade,Seattle Sounders FC,https://www.transfermarkt.us/yeimar-gomez-andrade/profil/spieler/343359,https://img.a.transfermarkt.technology/portrait/small/343359-1740862986.jpg?lm=1,Gómez Andrade,3,Colombia,co,Seattle Sounders FC,Tado,Yeimar Pastor Gómez Andrade,Defender - Centre-Back,"1,88 m",30.06.1992,181,8,2,2,35,0,1,10,17,15.300
Raúl Ruidíaz,Without Club,https://www.transfermarkt.us/raul-ruidiaz/profil/spieler/129724,https://img.a.transfermarkt.technology/portrait/small/129724-1711616797.jpg?lm=1,Ruidíaz,15,Peru,pe,Seattle Sounders FC,Lima,Raúl Mario Ruidíaz Misitich,Attack - Centre-Forward,"1,69 m",25.07.1990,176,86,14,0,16,0,0,37,56,12.789
Lamar Neagle,Retired,https://www.transfermarkt.us/lamar-neagle/profil/spieler/114979,https://img.a.transfermarkt.technology/portrait/small/114979-1505518853.jpg?lm=1,Neagle,Unknown,United States,us,Seattle Sounders FC,"Tacoma, Washington",Lamar Justin Neagle,Attack - Right Winger,"1,79 m",07.05.1987,166,34,20,0,14,0,2,57,53,10.126
Roger Levesque,Retired,https://www.transfermarkt.us/roger-levesque/profil/spieler/105989,https://img.a.transfermarkt.technology/portrait/small/105989-1602934845.jpg?lm=1,Levesque,Unknown,United States,us,Seattle Sounders FC,"Portland, Maine",Unknown,Attack - Centre-Forward,"1,85 m",22.01.1981,156,21,14,0,11,0,1,54,40,9.538
Will Bruin,Retired,https://www.transfermarkt.us/will-bruin/profil/spieler/173486,https://img.a.transfermarkt.technology/portrait/small/173486-1678035291.jpg?lm=1,Bruin,-,United States,us,Seattle Sounders FC,"St. Louis, Missouri",William Christopher Bruin,Attack - Centre-Forward,"1,85 m",24.10.1989,154,32,14,0,8,0,0,70,52,7.780
João Paulo,Seattle Sounders FC,https://www.transfermarkt.us/joao-paulo/profil/spieler/135984,https://img.a.transfermarkt.technology/portrait/small/135984-1740862997.jpg?lm=1,João Paulo,-,Brazil,br,Seattle Sounders FC,Rio Grande do Sul,Unknown,Midfield - Central Midfield,"1,71 m",08.03.1991,148,8,19,0,28,1,0,18,67,11.085
Jhon Kennedy Hurtado,Retired,https://www.transfermarkt.us/jhon-kennedy-hurtado/profil/spieler/73698,https://img.a.transfermarkt.technology/portrait/small/73698-1690531996.jpg?lm=1,Hurtado,Unknown,Colombia,co,Seattle Sounders FC,Palmira,Jhon Kennedy Hurtado Valencia,Defender - Centre-Back,"1,81 m",16.05.1984,142,1,1,0,22,2,2,6,4,12.173
Clint Dempsey,Retired,https://www.transfermarkt.us/clint-dempsey/profil/spieler/27577,https://img.a.transfermarkt.technology/portrait/small/27577-1520798945.jpg?lm=1,Dempsey,8,United States,us,Seattle Sounders FC,"Nacogdoches, Texas",Clinton Drew Dempsey,Attack - Second Striker,"1,85 m",09.03.1983,136,57,25,0,13,1,3,16,29,10.983
Albert Rusnák,Seattle Sounders FC,https://www.transfermarkt.us/albert-rusnak/profil/spieler/43228,https://img.a.transfermarkt.technology/portrait/small/43228-1740863377.jpg?lm=1,Rusnák,10,Slovakia,sk,Seattle Sounders FC,Vyškov,Unknown,Midfield - Attacking Midfield,"1,80 m",07.07.1994,129,24,20,0,12,0,0,10,45,10.593
Jackson Ragen,Seattle Sounders FC,https://www.transfermarkt.us/jackson-ragen/profil/spieler/507901,https://img.a.transfermarkt.technology/portrait/small/507901-1740863277.jpg?lm=1,Ragen,-,United States,us,Seattle Sounders FC,"Seattle, Washington",Jackson Cameron Ragen,Defender - Centre-Back,"1,98 m",24.09.1998,123,4,5,0,24,1,1,15,5,9.858
Xavier Arreaga,Barcelona SC Guayaquil,https://www.transfermarkt.us/xavier-arreaga/profil/spieler/323854,https://img.a.transfermarkt.technology/portrait/small/323854-1739570946.JPG?lm=1,Unknown,Unknown,Ecuador,ec,Seattle Sounders FC,Unknown,Unknown,Unknown,Unknown,28.09.1994,121,3,2,1,20,2,0,21,19,8.935
