name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Graham Zusi,Retired,https://www.transfermarkt.us/graham-zusi/profil/spieler/108353,https://img.a.transfermarkt.technology/portrait/small/108353-1678214254.jpg?lm=1,Zusi,19,United States,us,Sporting Kansas City,"Longwood, Florida",Graham Jonathan Zusi,Defender - Right-Back,"1,78 m",18.08.1986,408,35,60,1,41,0,1,52,52,32.530
Róger Espinoza,Retired,https://www.transfermarkt.us/roger-espinoza/profil/spieler/71096,https://img.a.transfermarkt.technology/portrait/small/71096-1678213427.jpg?lm=1,Espinoza,15,Honduras,hn,Sporting Kansas City,Puerto Cortés,Róger Aníbal Espinoza Ramírez,Midfield - Central Midfield,"1,78 m",25.10.1986,396,14,32,0,85,3,11,69,108,28.893
Matt Besler,Retired,https://www.transfermarkt.us/matt-besler/profil/spieler/105975,https://img.a.transfermarkt.technology/portrait/small/105975-1618608201.jpg?lm=1,Besler,5,United States,us,Sporting Kansas City,"Overland Park, Kansas",Matthew Scott Besler,Defender - Centre-Back,"1,83 m",11.02.1987,345,3,16,1,33,3,0,10,18,30.180
Tim Melia,Without Club,https://www.transfermarkt.us/tim-melia/profil/spieler/119722,https://img.a.transfermarkt.technology/portrait/small/119722-1709928994.jpg?lm=1,Melia,-,United States,us,Sporting Kansas City,"Great River, New York",Timothy Melia,Goalkeeper,"1,85 m",15.05.1986,298,0,0,1,19,0,1,0,4,26.889
Kerry Zavagnin,Retired,https://www.transfermarkt.us/kerry-zavagnin/profil/spieler/26861,https://img.a.transfermarkt.technology/portrait/small/26861-1586368365.jpg?lm=1,Zavagnin,25,United States,us,Sporting Kansas City,"Plymouth, Michigan",Unknown,Midfield - Defensive Midfield,"1,77 m",02.07.1974,264,8,14,0,50,0,1,9,26,22.638
Davy Arnaud,Retired,https://www.transfermarkt.us/davy-arnaud/profil/spieler/26824,https://img.a.transfermarkt.technology/portrait/small/26824-1589276173.jpg?lm=1,Arnaud,22,United States,us,Sporting Kansas City,"Nederland, Texas",Unknown,Midfield - Central Midfield,"1,83 m",22.06.1980,261,47,23,0,47,1,3,34,29,20.748
Dániel Sallói,Sporting Kansas City,https://www.transfermarkt.us/daniel-salloi/profil/spieler/321946,https://img.a.transfermarkt.technology/portrait/small/321946-1741026631.jpg?lm=1,Sallói,11,Hungary,hu,Sporting Kansas City,Siófok,Unknown,Attack - Left Winger,"1,85 m",19.07.1996,258,61,39,0,24,0,3,64,65,18.146
Seth Sinovic,Retired,https://www.transfermarkt.us/seth-sinovic/profil/spieler/144959,https://img.a.transfermarkt.technology/portrait/small/144959-1583673491.jpg?lm=1,Sinovic,-,United States,us,Sporting Kansas City,"Kansas City, Missouri",Unknown,Defender - Left-Back,"1,78 m",28.01.1987,254,4,13,0,43,0,2,12,35,21.524
Nick Garcia,Retired,https://www.transfermarkt.us/nick-garcia/profil/spieler/26833,https://img.a.transfermarkt.technology/portrait/small/26833-1589233313.jpg?lm=1,Garcia,5,United States,us,Sporting Kansas City,"Plano, Texas",Unknown,Defender - Centre-Back,"1,80 m",09.04.1979,250,1,1,0,40,2,4,0,6,22.228
Preki,Retired,https://www.transfermarkt.us/preki/profil/spieler/26847,https://img.a.transfermarkt.technology/portrait/small/26847-1536132973.jpg?lm=1,Preki,20,United States,us,Sporting Kansas City,Belgrad,Предраг Радосављевић Преки,Midfield - Central Midfield,"1,75 m",24.06.1963,241,78,67,0,26,0,1,20,45,19.636
