name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Evan Bush,Columbus Crew,https://www.transfermarkt.us/evan-bush/profil/spieler/148916,https://img.a.transfermarkt.technology/portrait/small/148916-1740675127.jpg?lm=1,Bush,Unknown,United States,us,CF Montréal,"Concord Township, Ohio",Evan William Bush,Goalkeeper,"1,88 m",06.03.1986,224,0,0,1,19,0,1,1,0,20.139
Samuel Piette,CF Montréal,https://www.transfermarkt.us/samuel-piette/profil/spieler/189019,https://img.a.transfermarkt.technology/portrait/small/189019-1740597521.jpg?lm=1,Piette,8,Canada,ca,CF Montréal,"Le Gardeur, Quebec",Unknown,Midfield - Defensive Midfield,"1,71 m",12.11.1994,211,3,10,0,40,0,1,23,57,16.460
Hassoun Camara,Retired,https://www.transfermarkt.us/hassoun-camara/profil/spieler/41045,https://img.a.transfermarkt.technology/portrait/small/41045-1489609269.jpg?lm=1,Camara,Unknown,France,fr,CF Montréal,Noisy-le-Sec,Unknown,Defender - Right-Back,"1,88 m",03.02.1984,186,11,8,0,39,3,2,15,17,15.339
Patrice Bernier,Retired,https://www.transfermarkt.us/patrice-bernier/profil/spieler/26277,https://img.a.transfermarkt.technology/portrait/small/26277-1489609669.jpg?lm=1,Bernier,20,Canada,ca,CF Montréal,"Brossard, Quebec",Unknown,Midfield - Defensive Midfield,N/A,23.09.1979,184,18,24,0,18,1,2,46,52,12.378
Leonardo di Lorenzo,Retired,https://www.transfermarkt.us/leonardo-di-lorenzo/profil/spieler/59781,https://img.a.transfermarkt.technology/portrait/small/59781-1602502262.jpg?lm=1,di Lorenzo,-,Argentina,ar,CF Montréal,Buenos Aires,Unknown,Midfield - Attacking Midfield,"1,76 m",20.05.1981,165,9,20,0,13,0,1,20,53,12.617
Ignacio Piatti,Retired,https://www.transfermarkt.us/ignacio-piatti/profil/spieler/37433,https://img.a.transfermarkt.technology/portrait/small/37433-1583612041.jpg?lm=1,Piatti,Unknown,Argentina,ar,CF Montréal,General Baldissera,Ignacio Alberto Piatti,Attack - Left Winger,"1,80 m",04.02.1985,163,79,37,0,18,0,0,9,36,13.702
Rudy Camacho,Columbus Crew,https://www.transfermarkt.us/rudy-camacho/profil/spieler/170904,https://img.a.transfermarkt.technology/portrait/small/170904-1740675154.jpg?lm=1,Camacho,Unknown,France,fr,CF Montréal,L'Arbresle,Rudy Adrien Camacho,Defender - Centre-Back,"1,86 m",05.03.1991,152,8,2,3,27,1,4,3,14,13.037
Simon Gatti,Retired,https://www.transfermarkt.us/simon-gatti/profil/spieler/59748,https://img.a.transfermarkt.technology/portrait/small/59748-1602435116.jpg?lm=1,Gatti,Unknown,Canada,ca,CF Montréal,"Welland, Ontario",Unknown,Defender - Right-Back,"1,78 m",16.02.1981,143,2,5,1,24,1,0,25,40,10.312
Mathieu Choinière,Grasshopper Club Zurich,https://www.transfermarkt.us/mathieu-choiniere/profil/spieler/589006,https://img.a.transfermarkt.technology/portrait/small/589006-1710100075.jpg?lm=1,Choinière,-,Canada,ca,CF Montréal,"Saint-Alexandre, Québec",Unknown,Midfield - Central Midfield,"1,75 m",07.02.1999,139,12,9,1,16,0,0,32,48,9.564
Joel Waterman,CF Montréal,https://www.transfermarkt.us/joel-waterman/profil/spieler/441738,https://img.a.transfermarkt.technology/portrait/small/441738-1740597743.jpg?lm=1,Unknown,Unknown,Canada,ca,CF Montréal,Unknown,Unknown,Unknown,Unknown,24.01.1996,138,4,6,2,39,0,1,6,17,11.816
