name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Diego Chará,Portland Timbers,https://www.transfermarkt.us/diego-chara/profil/spieler/77163,https://img.a.transfermarkt.technology/portrait/small/77163-1740821383.jpg?lm=1,Chará,-,Colombia,co,Portland Timbers,Santiago de Cali,Diego Ferney Chará Zamora,Midfield - Central Midfield,"1,70 m",05.04.1986,455,13,24,2,124,3,5,12,33,39.572
Diego Váleri,Retired,https://www.transfermarkt.us/diego-valeri/profil/spieler/54588,https://img.a.transfermarkt.technology/portrait/small/54588-1618763253.JPG?lm=1,Váleri,-,Argentina,ar,Portland Timbers,Lanús,Diego Hernán Váleri,Midfield - Attacking Midfield,"1,78 m",01.05.1986,309,100,78,0,39,1,0,44,105,23.750
Darlington Nagbe,Columbus Crew,https://www.transfermarkt.us/darlington-nagbe/profil/spieler/173489,https://img.a.transfermarkt.technology/portrait/small/173489-1740675943.jpg?lm=1,Nagbe,-,United States,us,Portland Timbers,Monrovia,Darlington Joe Phillip Nagbe,Midfield - Central Midfield,"1,75 m",19.07.1990,239,31,24,0,5,0,0,16,75,19.487
Dairon Asprilla,Atlético Nacional,https://www.transfermarkt.us/dairon-asprilla/profil/spieler/260381,https://img.a.transfermarkt.technology/portrait/small/260381-1711301550.jpg?lm=1,Asprilla,Unknown,Colombia,co,Portland Timbers,Istmina,Dairon Estibens Asprilla Rivas,Attack - Right Winger,"1,78 m",25.05.1992,235,39,22,0,30,0,3,99,83,12.340
Sebastián Blanco,Miami FC,https://www.transfermarkt.us/sebastian-blanco/profil/spieler/54576,https://img.a.transfermarkt.technology/portrait/small/54576-1678461887.jpg?lm=1,Blanco,-,Argentina,ar,Portland Timbers,Buenos Aires,Sebastián Marcelo Blanco,Midfield - Attacking Midfield,"1,68 m",15.03.1988,203,51,46,0,44,0,1,50,73,13.905
Cristhian Paredes,Portland Timbers,https://www.transfermarkt.us/cristhian-paredes/profil/spieler/401728,https://img.a.transfermarkt.technology/portrait/small/401728-1740822078.jpg?lm=1,Paredes,24,Paraguay,py,Portland Timbers,Paraguarí,Cristhian Fabián Paredes Maciel,Midfield - Central Midfield,"1,82 m",18.05.1998,191,12,13,2,32,0,0,63,70,11.408
Jack Jewsbury,Retired,https://www.transfermarkt.us/jack-jewsbury/profil/spieler/26837,https://img.a.transfermarkt.technology/portrait/small/26837-1606769237.jpg?lm=1,Jewsbury,Unknown,United States,us,Portland Timbers,"Joplin, Missouri",Unknown,Midfield - Defensive Midfield,"1,83 m",13.04.1981,179,16,13,0,20,0,0,22,23,14.172
Larrys Mabiala,Retired,https://www.transfermarkt.us/larrys-mabiala/profil/spieler/55366,https://img.a.transfermarkt.technology/portrait/small/55366-1711295573.jpg?lm=1,Mabiala,5,DR Congo,unknown,Portland Timbers,Montfermeil,Larrys Destin Mabiala,Defender - Centre-Back,"1,89 m",08.10.1987,179,12,3,1,33,1,2,23,17,13.746
Dario Župarić,Portland Timbers,https://www.transfermarkt.us/dario-zuparic/profil/spieler/165381,https://img.a.transfermarkt.technology/portrait/small/165381-1740822114.jpg?lm=1,Župarić,2,Croatia,hr,Portland Timbers,Županja,Unknown,Defender - Centre-Back,"1,88 m",03.05.1992,157,2,5,0,35,1,0,12,10,13.147
Fanendo Adi,Retired,https://www.transfermarkt.us/fanendo-adi/profil/spieler/79654,https://img.a.transfermarkt.technology/portrait/small/79654-1583508874.jpg?lm=1,Adi,-,Nigeria,ng,Portland Timbers,Lagos,Unknown,Attack - Centre-Forward,"1,93 m",10.10.1990,144,60,14,0,14,0,1,31,48,10.176
