name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Michael Boxall,Minnesota United FC,https://www.transfermarkt.us/michael-boxall/profil/spieler/81723,https://img.a.transfermarkt.technology/portrait/small/81723-1741201594.jpg?lm=1,Boxall,-,New Zealand,nz,Minnesota United FC,Auckland,Michael Joseph Boxall,Defender - Centre-Back,"1,88 m",18.08.1988,244,7,2,3,55,0,1,0,4,21.857
Hassani Dotson,Minnesota United FC,https://www.transfermarkt.us/hassani-dotson/profil/spieler/636081,https://img.a.transfermarkt.technology/portrait/small/636081-1741201611.jpg?lm=1,Dotson,-,United States,us,Minnesota United FC,"Federal Way, Washington",Hassani Dotson Stephenson,Midfield - Central Midfield,"1,80 m",06.08.1997,169,18,16,0,15,2,1,32,24,12.457
Robin Lod,Minnesota United FC,https://www.transfermarkt.us/robin-lod/profil/spieler/173573,https://img.a.transfermarkt.technology/portrait/small/173573-1741201878.jpg?lm=1,Lod,10,Finland,fi,Minnesota United FC,Helsinki,Unknown,Midfield - Central Midfield,"1,79 m",17.04.1993,146,34,24,0,14,0,0,15,57,11.372
Wil Trapp,Minnesota United FC,https://www.transfermarkt.us/wil-trapp/profil/spieler/199559,https://img.a.transfermarkt.technology/portrait/small/199559-1741202141.jpg?lm=1,Trapp,6,United States,us,Minnesota United FC,"Gahanna, Ohio",William Alexander Trapp,Midfield - Defensive Midfield,"1,73 m",15.01.1993,134,2,2,0,32,0,0,8,33,11.101
Dayne St. Clair,Minnesota United FC,https://www.transfermarkt.us/dayne-st-clair/profil/spieler/439750,https://img.a.transfermarkt.technology/portrait/small/439750-1741202117.jpg?lm=1,St. Clair,-,Canada,ca,Minnesota United FC,"Pickering, Ontario",Dayne Tristan St. Clair,Goalkeeper,"1,91 m",09.05.1997,124,0,2,0,7,0,0,0,1,11.175
Brent Kallman,Union Omaha,https://www.transfermarkt.us/brent-kallman/profil/spieler/226643,https://img.a.transfermarkt.technology/portrait/small/226643-1710181128.jpg?lm=1,Kallman,Unknown,United States,us,Minnesota United FC,"Omaha, Nebraska",Unknown,Defender - Centre-Back,"1,88 m",04.10.1990,123,7,1,1,13,1,0,23,13,9.138
Bongokuhle Hlongwane,Minnesota United FC,https://www.transfermarkt.us/bongokuhle-hlongwane/profil/spieler/669202,https://img.a.transfermarkt.technology/portrait/small/669202-1741201653.jpg?lm=1,Hlongwane,12,South Africa,za,Minnesota United FC,Nxamalala,Unknown,Attack - Right Winger,"1,82 m",20.06.2000,113,30,15,0,7,0,0,24,45,7.634
Franco Fragapane,CA Unión (Santa Fe),https://www.transfermarkt.us/franco-fragapane/profil/spieler/226005,https://img.a.transfermarkt.technology/portrait/small/226005-1710095781.jpg?lm=1,Fragapane,-,Argentina,ar,Minnesota United FC,Godoy Cruz,Franco Rodrigo Fragapane,Attack - Left Winger,"1,67 m",06.02.1993,111,16,19,0,12,1,0,37,59,6.521
Ethan Finlay,Retired,https://www.transfermarkt.us/ethan-finlay/profil/spieler/212949,https://img.a.transfermarkt.technology/portrait/small/212949-1709366886.jpg?lm=1,Finlay,-,United States,us,Minnesota United FC,"Duluth, Minnesota",Unknown,Attack - Right Winger,"1,74 m",06.08.1990,107,20,10,0,4,0,0,27,38,6.909
Emanuel Reynoso,CA Talleres,https://www.transfermarkt.us/emanuel-reynoso/profil/spieler/439626,https://img.a.transfermarkt.technology/portrait/small/439626-1710095617.jpg?lm=1,Reynoso,Unknown,Argentina,ar,Minnesota United FC,Córdoba,Unknown,Midfield - Attacking Midfield,"1,76 m",16.11.1995,101,27,29,0,24,0,1,9,45,8.084
D.J. Taylor,Minnesota United FC,https://www.transfermarkt.us/d-j-taylor/profil/spieler/524808,https://img.a.transfermarkt.technology/portrait/small/524808-1741202126.jpg?lm=1,Taylor,Unknown,United States,us,Minnesota United FC,"Raleigh, North Carolina",David Justin Taylor,Defender - Right-Back,"1,75 m",26.08.1997,100,1,4,0,17,0,1,14,24,7.643
