name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Nick Rimando,Retired,https://www.transfermarkt.us/nick-rimando/profil/spieler/39434,https://img.a.transfermarkt.technology/portrait/small/39434-1549875750.jpg?lm=1,Rimando,22,United States,us,Real Salt Lake City,"Montclair, Kalifornien",Nicholas Paul Rimando,Goalkeeper,"1,75 m",17.06.1979,420,0,1,0,11,0,0,0,3,37.728
Kyle Beckerman,Retired,https://www.transfermarkt.us/kyle-beckerman/profil/spieler/26995,https://img.a.transfermarkt.technology/portrait/small/26995-1584044065.JPG?lm=1,Beckerman,15,United States,us,Real Salt Lake City,"Crofton, Maryland",Kyle Robert Beckerman,Midfield - Defensive Midfield,"1,77 m",23.04.1982,408,33,29,0,107,2,6,17,25,34.997
Javier Morales,Retired,https://www.transfermarkt.us/javier-morales/profil/spieler/30886,https://img.a.transfermarkt.technology/portrait/small/30886-1489572648.jpg?lm=1,Morales,Unknown,Argentina,ar,Real Salt Lake City,Lomas de Zamora,Javier Damián Morales,Midfield - Attacking Midfield,"1,74 m",10.01.1980,292,60,85,0,45,1,1,29,63,23.541
Chris Wingert,Retired,https://www.transfermarkt.us/chris-wingert/profil/spieler/26859,https://img.a.transfermarkt.technology/portrait/small/26859-1489535091.jpg?lm=1,Wingert,-,United States,us,Real Salt Lake City,"Babylon, New York",Christopher Wingert,Defender - Left-Back,"1,78 m",16.06.1982,289,3,12,0,51,1,1,18,40,23.907
Tony Beltran,Retired,https://www.transfermarkt.us/tony-beltran/profil/spieler/54927,https://img.a.transfermarkt.technology/portrait/small/54927-1549874563.jpg?lm=1,Beltran,-,United States,us,Real Salt Lake City,"Claremont, California",Anthony Benjamin Beltran,Defender - Right-Back,"1,73 m",11.10.1987,286,3,10,1,40,3,1,20,28,24.086
Justen Glad,Real Salt Lake City,https://www.transfermarkt.us/justen-glad/profil/spieler/334597,https://img.a.transfermarkt.technology/portrait/small/334597-1711315258.jpg?lm=1,Glad,15,United States,us,Real Salt Lake City,"Pasadena, California",Justen Thomas Glad,Defender - Centre-Back,"1,83 m",28.02.1997,277,13,2,5,52,1,1,13,19,23.751
Nat Borchers,Retired,https://www.transfermarkt.us/nat-borchers/profil/spieler/26961,https://img.a.transfermarkt.technology/portrait/small/26961-1692725414.jpg?lm=1,Borchers,-,United States,us,Real Salt Lake City,"Tucson, Arizona",Unknown,Defender - Centre-Back,"1,89 m",13.04.1981,244,11,4,2,20,0,5,0,4,21.769
Andy Williams,Retired,https://www.transfermarkt.us/andy-williams/profil/spieler/15528,https://img.a.transfermarkt.technology/portrait/small/15528-1587802551.jpg?lm=1,Williams,9,Jamaica,jm,Real Salt Lake City,"Toronto, Ontario",Andrew Williams,Midfield - Attacking Midfield,"1,73 m",23.09.1977,214,16,29,0,25,0,3,72,69,13.225
Joao Plata,Without Club,https://www.transfermarkt.us/joao-plata/profil/spieler/179319,https://img.a.transfermarkt.technology/portrait/small/179319-1549875585.jpg?lm=1,Plata,11,Ecuador,ec,Real Salt Lake City,Guayaquil,Joao Jimmy Plata Cotera,Attack - Left Winger,"1,60 m",01.03.1992,201,53,39,0,7,0,0,49,75,13.515
Ned Grabavoy,Retired,https://www.transfermarkt.us/ned-grabavoy/profil/spieler/39469,https://img.a.transfermarkt.technology/portrait/small/39469-1662245184.jpg?lm=1,Grabavoy,-,United States,us,Real Salt Lake City,"Joliet, Illinois",Unknown,Midfield - Left Midfield,"1,70 m",01.07.1983,196,11,15,0,19,0,1,47,39,13.845
