name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Cobi Jones,Retired,https://www.transfermarkt.us/cobi-jones/profil/spieler/3486,https://img.a.transfermarkt.technology/portrait/small/3486-1579454006.jpg?lm=1,Jones,13,United States,us,Los Angeles Galaxy,"Detroit, Michigan",Cobi N'Gai Jones,Midfield - Attacking Midfield,N/A,16.06.1970,368,78,75,0,31,0,0,31,80,30.209
Landon Donovan,Retired,https://www.transfermarkt.us/landon-donovan/profil/spieler/68,https://img.a.transfermarkt.technology/portrait/small/68-1476299967.jpg?lm=1,Donovan,10,United States,us,Los Angeles Galaxy,"Ontario, California",Landon Timothy Donovan,Attack - Centre-Forward,"1,73 m",04.03.1982,310,135,101,0,45,0,0,21,24,26.567
Kevin Hartman,Retired,https://www.transfermarkt.us/kevin-hartman/profil/spieler/39472,https://img.a.transfermarkt.technology/portrait/small/39472-1586203627.jpg?lm=1,Hartman,30,United States,us,Los Angeles Galaxy,"Athens, Ohio",Kevin Eugene Hartman,Goalkeeper,"1,85 m",25.05.1974,294,0,1,0,5,0,1,7,6,26.086
Mauricio Cienfuegos,Retired,https://www.transfermarkt.us/mauricio-cienfuegos/profil/spieler/222493,https://img.a.transfermarkt.technology/portrait/small/222493-1589232418.jpg?lm=1,Cienfuegos,-,El Salvador,sv,Los Angeles Galaxy,San Salvador,José Mauricio Cienfuegos,Midfield - Attacking Midfield,"1,68 m",12.02.1968,252,40,65,0,27,1,1,11,44,21.212
A. J. DeLaGarza,Des Moines Menace,https://www.transfermarkt.us/a-j-delagarza/profil/spieler/105997,https://img.a.transfermarkt.technology/portrait/small/105997-1646575838.jpg?lm=1,DeLaGarza,20,Guam,gu,Los Angeles Galaxy,"Bryans Road, Maryland",Adolph Joseph DeLaGarza,Defender - Right-Back,"1,75 m",04.11.1987,250,3,6,0,35,0,0,12,28,21.091
Juninho,Retired,https://www.transfermarkt.us/juninho/profil/spieler/85363,https://img.a.transfermarkt.technology/portrait/small/85363-1550075593.JPG?lm=1,Juninho,Unknown,Brazil,br,Los Angeles Galaxy,São José dos Campos,Unknown,Midfield - Central Midfield,"1,73 m",01.08.1989,237,24,21,0,33,1,2,17,65,19.358
Todd Dunivant,Retired,https://www.transfermarkt.us/todd-dunivant/profil/spieler/38264,https://img.a.transfermarkt.technology/portrait/small/38264-1606764201.jpg?lm=1,Dunivant,4,United States,us,Los Angeles Galaxy,"Wheat Ridge, Colorado",Unknown,Defender - Left-Back,"1,83 m",26.12.1980,232,4,11,0,14,0,0,6,15,20.117
Greg Vanney,Retired,https://www.transfermarkt.us/greg-vanney/profil/spieler/5585,https://img.a.transfermarkt.technology/portrait/small/5585-1579454362.jpg?lm=1,Vanney,3,United States,us,Los Angeles Galaxy,"South Boston, Virginia",Unknown,Defender - Centre-Back,"1,80 m",11.06.1974,228,28,19,1,34,1,0,12,23,19.261
Omar González,Chicago Fire FC,https://www.transfermarkt.us/omar-gonzalez/profil/spieler/99690,https://img.a.transfermarkt.technology/portrait/small/99690-1709491955.jpg?lm=1,González,3,United States,us,Los Angeles Galaxy,"Dallas, Texas",Omar Alejandro González,Defender - Centre-Back,"1,96 m",11.10.1988,223,17,13,1,31,1,0,2,11,19.669
Peter Vagenas,Retired,https://www.transfermarkt.us/peter-vagenas/profil/spieler/39496,https://img.a.transfermarkt.technology/portrait/small/39496-1589232200.jpg?lm=1,Vagenas,2,United States,us,Los Angeles Galaxy,"Pasadena, California",Panayiotis Alexiou Vagenas,Midfield - Central Midfield,"1,73 m",06.02.1978,218,16,14,1,22,1,0,24,41,17.279
Alan Gordon,Retired,https://www.transfermarkt.us/alan-gordon/profil/spieler/39468,https://img.a.transfermarkt.technology/portrait/small/39468-1523013627.jpg?lm=1,Gordon,-,United States,us,Los Angeles Galaxy,"Long Beach, California",Alan Eugene Gordon II,Attack - Centre-Forward,"1,92 m",16.10.1981,202,40,16,0,24,1,1,108,67,8.921
Sean Franklin,Retired,https://www.transfermarkt.us/sean-franklin/profil/spieler/73114,https://img.a.transfermarkt.technology/portrait/small/73114-1521278661.jpg?lm=1,Franklin,-,United States,us,Los Angeles Galaxy,"Panorama City, Kalifornien",Sean Michael Franklin,Defender - Right-Back,"1,78 m",21.03.1985,193,7,19,1,15,0,0,13,11,16.470
Ezra Hendrickson,Retired,https://www.transfermarkt.us/ezra-hendrickson/profil/spieler/16738,https://img.a.transfermarkt.technology/portrait/small/16738-1586367846.jpg?lm=1,Hendrickson,-,St. Vincent & Grenadinen,unknown,Los Angeles Galaxy,Layou,Unknown,Defender - Right-Back,"1,90 m",16.01.1972,179,26,20,1,17,4,1,27,25,13.906
Sebastian Lletget,FC Dallas,https://www.transfermarkt.us/sebastian-lletget/profil/spieler/175996,https://img.a.transfermarkt.technology/portrait/small/175996-1740506483.jpg?lm=1,Lletget,15,United States,us,Los Angeles Galaxy,"San Francisco, California",Sebastian Francisco Lletget,Midfield - Central Midfield,"1,78 m",03.09.1992,177,30,20,0,8,0,0,36,69,12.664
Mike Magee,Retired,https://www.transfermarkt.us/mike-magee/profil/spieler/30602,https://img.a.transfermarkt.technology/portrait/small/30602-1587246232.jpg?lm=1,Magee,-,United States,us,Los Angeles Galaxy,"Chicago, Illinois",Michael Magee,Attack - Centre-Forward,"1,76 m",02.09.1984,175,37,13,1,11,0,0,44,73,11.496
Robbie Keane,Retired,https://www.transfermarkt.us/robbie-keane/profil/spieler/3144,https://img.a.transfermarkt.technology/portrait/small/3144-1601201980.jpg?lm=1,Keane,10,Ireland,ie,Los Angeles Galaxy,"Tallaght, Dublin",Robert David Keane,Attack - Centre-Forward,"1,75 m",08.07.1980,165,104,41,0,8,1,0,10,17,14.213
Simon Elliott,Retired,https://www.transfermarkt.us/simon-elliott/profil/spieler/26831,https://img.a.transfermarkt.technology/portrait/small/26831-1589232155.jpg?lm=1,Elliott,7,New Zealand,nz,Los Angeles Galaxy,Wellington,Simon John Elliott,Midfield - Defensive Midfield,"1,83 m",10.06.1974,155,10,24,0,10,1,0,11,11,13.002
Gyasi Zardes,MLS Pool,https://www.transfermarkt.us/gyasi-zardes/profil/spieler/254230,https://img.a.transfermarkt.technology/portrait/small/254230-1709367128.jpg?lm=1,Zardes,9,United States,us,Los Angeles Galaxy,"Hawthorne, California",Gyasi A. Zardes,Attack - Centre-Forward,"1,88 m",02.09.1991,154,40,22,0,9,0,0,21,31,12.204
Robin Fraser,Retired,https://www.transfermarkt.us/robin-fraser/profil/spieler/26832,https://img.a.transfermarkt.technology/portrait/small/26832-1586368234.jpg?lm=1,Fraser,4,United States,us,Los Angeles Galaxy,Kingston,Robin Lucius Fraser,Defender - Centre-Back,"1,86 m",17.12.1966,153,3,0,1,20,1,2,2,10,13.256
