name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Andrew Farrell,New England Revolution,https://www.transfermarkt.us/andrew-farrell/profil/spieler/253616,https://img.a.transfermarkt.technology/portrait/small/253616-1740678404.jpg?lm=1,Farrell,Unknown,United States,us,New England Revolution,"Louisville, Kentucky",Andrew Mikobi Farrell,Defender - Centre-Back,"1,80 m",02.04.1992,381,2,7,4,40,0,4,17,16,32.767
Shalrie Joseph,Retired,https://www.transfermarkt.us/shalrie-joseph/profil/spieler/39892,https://img.a.transfermarkt.technology/portrait/small/39892-1520951106.jpg?lm=1,Joseph,9,Grenada,gd,New England Revolution,St. George’s,Shalrie Jamal Joseph,Midfield - Defensive Midfield,"1,90 m",24.05.1978,295,41,29,1,58,1,4,7,16,25.933
Matt Reis,Retired,https://www.transfermarkt.us/matt-reis/profil/spieler/39899,https://img.a.transfermarkt.technology/portrait/small/39899-1586367657.jpg?lm=1,Reis,41,United States,us,New England Revolution,"Atlanta, Georgia",Unknown,Goalkeeper,"1,91 m",28.03.1975,289,0,2,0,8,0,3,1,1,26.048
Jay Heaps,Retired,https://www.transfermarkt.us/jay-heaps/profil/spieler/39890,https://img.a.transfermarkt.technology/portrait/small/39890-1591393185.jpg?lm=1,Heaps,16,United States,us,New England Revolution,"Nashua, New Hampshire",John Franklin Heaps III,Midfield - Right Midfield,"1,75 m",02.08.1976,284,11,16,3,56,1,4,5,3,25.198
Diego Fagúndez,Los Angeles Galaxy,https://www.transfermarkt.us/diego-fagundez/profil/spieler/170100,https://img.a.transfermarkt.technology/portrait/small/170100-1740776268.jpg?lm=1,Fagúndez,14,Uruguay,uy,New England Revolution,Montevideo,Diego Santiago Fagúndez Pepe,Attack - Left Winger,"1,71 m",14.02.1995,278,54,42,0,29,0,1,78,95,18.107
Chris Tierney,Retired,https://www.transfermarkt.us/chris-tierney/profil/spieler/105999,https://img.a.transfermarkt.technology/portrait/small/105999-1521234153.JPG?lm=1,Tierney,Unknown,United States,us,New England Revolution,"Wellesley, Massachusetts",Christopher Wheeler Tierney,Defender - Left-Back,"1,82 m",09.01.1986,276,16,32,0,20,1,2,36,41,21.582
Scott Caldwell,Retired,https://www.transfermarkt.us/scott-caldwell/profil/spieler/228117,https://img.a.transfermarkt.technology/portrait/small/228117-1678294427.jpg?lm=1,Caldwell,Unknown,United States,us,New England Revolution,"Weymouth, Massachusetts",Unknown,Midfield - Central Midfield,"1,74 m",15.03.1991,255,5,12,1,34,1,1,59,68,17.387
Teal Bunbury,Nashville SC,https://www.transfermarkt.us/teal-bunbury/profil/spieler/141217,https://img.a.transfermarkt.technology/portrait/small/141217-1740672724.jpg?lm=1,Bunbury,-,United States,us,New England Revolution,"Hamilton, Ontario",Teal Alexander Bunbury,Attack - Centre-Forward,"1,88 m",27.02.1990,252,53,23,0,29,0,0,69,92,16.135
Kelyn Rowe,Retired,https://www.transfermarkt.us/kelyn-rowe/profil/spieler/183118,https://img.a.transfermarkt.technology/portrait/small/183118-1647636259.jpg?lm=1,Rowe,-,United States,us,New England Revolution,"Federal Way, Washington",Kelyn Jaynes Rowe,Midfield - Central Midfield,"1,73 m",02.12.1991,245,35,41,0,24,0,0,59,57,17.100
Steve Ralston,Retired,https://www.transfermarkt.us/steve-ralston/profil/spieler/39898,https://img.a.transfermarkt.technology/portrait/small/39898-1586368036.jpg?lm=1,Ralston,19,United States,us,New England Revolution,"Oakville, Missouri",Unknown,Midfield - Right Midfield,"1,80 m",14.06.1974,234,45,60,0,18,0,0,5,17,20.413
