name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Brandt Bronico,Charlotte FC,https://www.transfermarkt.us/brandt-bronico/profil/spieler/271183,https://img.a.transfermarkt.technology/portrait/small/271183-1740509461.jpg?lm=1,Bronico,Unknown,United States,us,Charlotte FC,"Westminster, Maryland",Brandt James Bronico,Midfield - Central Midfield,"1,73 m",20.06.1995,113,5,7,0,23,0,0,13,32,8.911
Kristijan Kahlina,Charlotte FC,https://www.transfermarkt.us/kristijan-kahlina/profil/spieler/133831,https://img.a.transfermarkt.technology/portrait/small/133831-1740509673.jpg?lm=1,Kahlina,1,Croatia,hr,Charlotte FC,Zagreb,Unknown,Goalkeeper,"1,88 m",24.07.1992,108,0,2,1,8,0,0,0,0,9.750
Kerwin Vargas,Charlotte FC,https://www.transfermarkt.us/kerwin-vargas/profil/spieler/907649,https://img.a.transfermarkt.technology/portrait/small/907649-1740594438.jpg?lm=1,Vargas,-,Colombia,co,Charlotte FC,Santa Marta,Kerwin Andrés Calderón Vargas,Attack - Left Winger,"1,80 m",02.01.2002,93,12,6,0,12,0,0,29,55,5.481
Karol Swiderski,Panathinaikos FC,https://www.transfermarkt.us/karol-swiderski/profil/spieler/330126,https://img.a.transfermarkt.technology/portrait/small/330126-1678038274.jpg?lm=1,Swiderski,11,Poland,pl,Charlotte FC,Rawicz,Karol Grzegorz Świderski,Attack - Centre-Forward,"1,84 m",23.01.1997,85,32,15,0,11,0,0,10,42,6.352
Adilson Malanda,Charlotte FC,https://www.transfermarkt.us/adilson-malanda/profil/spieler/847772,https://img.a.transfermarkt.technology/portrait/small/847772-1740509726.jpg?lm=1,Malanda,Unknown,France,fr,Charlotte FC,Rouen,Unknown,Defender - Centre-Back,"1,94 m",29.10.2001,84,2,2,1,11,1,0,0,4,7.510
Nathan Byrne,Charlotte FC,https://www.transfermarkt.us/nathan-byrne/profil/spieler/121276,https://img.a.transfermarkt.technology/portrait/small/121276-1740509548.jpg?lm=1,Byrne,Unknown,England,unknown,Charlotte FC,St Albans,Nathan William Byrne,Defender - Right-Back,"1,80 m",05.06.1992,84,0,3,0,17,0,0,7,4,7.075
Ashley Westwood,Charlotte FC,https://www.transfermarkt.us/ashley-westwood/profil/spieler/91317,https://img.a.transfermarkt.technology/portrait/small/91317-1740594466.jpg?lm=1,Westwood,Unknown,England,unknown,Charlotte FC,Nantwich,Ashley Roy Westwood,Midfield - Defensive Midfield,"1,74 m",01.04.1990,80,6,9,0,18,0,0,2,7,6.964
Jaylin Lindsey,New Mexico United,https://www.transfermarkt.us/jaylin-lindsey/profil/spieler/370970,https://img.a.transfermarkt.technology/portrait/small/370970-1709368336.jpg?lm=1,Lindsey,2,United States,us,Charlotte FC,"Charlotte, North Carolina",Jaylin Chad Lindsey,Defender - Right-Back,"1,73 m",27.03.2000,63,1,5,0,6,0,0,19,13,4.053
Ben Bender,Charlotte FC,https://www.transfermarkt.us/ben-bender/profil/spieler/972143,https://img.a.transfermarkt.technology/portrait/small/972143-1740509275.jpg?lm=1,Bender,Unknown,United States,us,Charlotte FC,"Baltimore, Maryland",Benjamin Bender,Midfield - Central Midfield,"1,83 m",07.03.2001,61,8,8,0,4,0,0,25,30,3.192
Andrew Privett,Charlotte FC,https://www.transfermarkt.us/andrew-privett/profil/spieler/1112735,https://img.a.transfermarkt.technology/portrait/small/1112735-1740509912.jpg?lm=1,Privett,Unknown,United States,us,Charlotte FC,"Fallston, Maryland",Unknown,Defender - Centre-Back,"1,85 m",02.08.2000,59,0,0,0,6,0,1,2,3,5.196
Patrick Agyemang,Charlotte FC,https://www.transfermarkt.us/patrick-agyemang/profil/spieler/1089574,https://img.a.transfermarkt.technology/portrait/small/1089574-1740509246.jpg?lm=1,Unknown,Unknown,United States,us,Charlotte FC,Unknown,Unknown,Unknown,Unknown,07.11.2000,58,15,3,0,9,0,1,31,20,2.753
