rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Tita,Unknown,183,40,44,14.560,N/A,Tita,Unknown,28,1,Antalyaspor,Attack - Left Winger,"1,65 m",Brazil,br,https://www.transfermarkt.us/tita/profil/spieler/21488,https://img.a.transfermarkt.technology/portrait/small/21488-1465323364.jpg?lm=1,N/A,20.07.1981,Rio de Janeiro,Retired
2,Emrah Başsan,Emrah Başsan,165,31,24,9.527,N/A,Başsan,-,10,0,Antalyaspor,Attack - Right Winger,"1,77 m",Türkiye,tr,https://www.transfermarkt.us/emrah-bassan/profil/spieler/177031,https://img.a.transfermarkt.technology/portrait/small/177031-1724077057.png?lm=1,N/A,17.04.1992,Kocaeli,Sivasspor
3,Ali Zitouni,علي زيتوني‎,166,24,22,12.421,N/A,Zitouni,9,21,0,Antalyaspor,Attack - Right Winger,"1,78 m",Tunisia,tn,https://www.transfermarkt.us/ali-zitouni/profil/spieler/37858,https://img.a.transfermarkt.technology/portrait/small/37858-1594558471.jpeg?lm=1,N/A,11.01.1981,Tunis,Retired
4,Fredy,Unknown,153,23,21,10.267,N/A,Fredy,15,26,1,Antalyaspor,Midfield - Attacking Midfield,"1,70 m",Angola,ao,https://www.transfermarkt.us/fredy/profil/spieler/87854,https://img.a.transfermarkt.technology/portrait/small/87854-1665560587.png?lm=1,N/A,27.03.1990,Luanda,Bodrum FK
5,Hakan Özmert,Unknown,217,18,20,13.083,N/A,Özmert,8,41,0,Antalyaspor,Midfield - Central Midfield,"1,78 m",Türkiye,tr,https://www.transfermarkt.us/hakan-ozmert/profil/spieler/17465,https://img.a.transfermarkt.technology/portrait/small/17465-1665560626.png?lm=1,N/A,03.06.1985,Nantes,Retired
6,Bünyamin Balcı,Bünyamin Balcı,176,6,20,14.350,N/A,Balcı,8,16,1,Antalyaspor,Defender - Right-Back,"1,73 m",Türkiye,tr,https://www.transfermarkt.us/bunyamin-balci/profil/spieler/620072,https://img.a.transfermarkt.technology/portrait/small/620072-1726736351.jpg?lm=1,N/A,31.05.2000,Samsun,Antalyaspor
7,Kamil Çakır,Unknown,163,13,18,12.092,N/A,Çakır,Unknown,22,0,Antalyaspor,Midfield - Right Midfield,"1,74 m",Türkiye,tr,https://www.transfermarkt.us/kamil-cakir/profil/spieler/7238,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,11.12.1972,Istanbul,Retired
8,Lamine Diarra,Unknown,127,49,18,9.539,N/A,Diarra,9,4,0,Antalyaspor,Attack - Centre-Forward,"1,75 m",Senegal,sn,https://www.transfermarkt.us/lamine-diarra/profil/spieler/4902,https://img.a.transfermarkt.technology/portrait/small/4902-1448027651.jpg?lm=1,N/A,20.12.1983,Bignona,Retired
9,Güray Vural,Unknown,124,6,15,10.804,N/A,Vural,13,23,1,Antalyaspor,Defender - Left-Back,"1,77 m",Türkiye,tr,https://www.transfermarkt.us/guray-vural/profil/spieler/52281,https://img.a.transfermarkt.technology/portrait/small/52281-1726736583.jpg?lm=1,N/A,11.06.1988,Afyon,Antalyaspor
10,Amilton,Unknown,109,8,15,7.775,N/A,Amilton,Unknown,23,1,Antalyaspor,Attack - Right Winger,"1,72 m",Brazil,br,https://www.transfermarkt.us/amilton/profil/spieler/227676,https://img.a.transfermarkt.technology/portrait/small/227676-1677838533.png?lm=1,N/A,12.08.1989,Pernambuco,Genclerbirligi Ankara
11,Uğur İnceman,Unknown,132,13,15,10.588,N/A,İnceman,17,38,0,Antalyaspor,Midfield - Central Midfield,"1,83 m",Türkiye,tr,https://www.transfermarkt.us/ugur-inceman/profil/spieler/933,https://img.a.transfermarkt.technology/portrait/small/933-1483915405.png?lm=1,N/A,25.05.1981,Aachen,Retired
12,Necati Ateş,Necati Ateş,87,35,14,7.135,N/A,Ateş,18,16,0,Antalyaspor,Attack - Centre-Forward,"1,82 m",Türkiye,tr,https://www.transfermarkt.us/necati-ates/profil/spieler/6949,https://img.a.transfermarkt.technology/portrait/small/s_6949_825_2013_09_06_1.jpg?lm=1,N/A,03.01.1980,Izmir,Retired
