name,club,periods
Koji Noguchi,Shonan Bellmare,1989-1997
Betinho,Shonan Bellmare,1993-1997
Koji Sakamoto,Shonan Bellmare,2000-2013
Adiel,Shonan Bellmare,2006-2012
Naoki Ishihara,Shonan Bellmare,"2003-2009, 2020-2022"
Wagner Lopes,Shonan Bellmare,1997-1999
Yasunori Takada,Shonan Bellmare,1997-2005
Kaoru Takayama,Shonan Bellmare,"2011-2014, 2015-2019"
Wellington,Shonan Bellmare,"2013-2015, 2020-2023"
Nozomu Kato,Shonan Bellmare,2005-2009
Daisuke Kikuchi,Shonan Bellmare,"2007-2010, 2011-2017"
Keisuke Kurihara,Shonan Bellmare,1998-2003
Michiaki Kakimoto,Shonan Bellmare,"2003-2006, 2007-2008"
Shuto Machino,Shonan Bellmare,2021-2023
Shunsuke Kikuchi,Shonan Bellmare,2014-2020
Naoki Yamada,Shonan Bellmare,"2015-2018, 2019-2020, 2020-2025"
Akito Suzuki,Shonan Bellmare,2022-2025
Yoshiro Abe,Shonan Bellmare,"2008-2011, 2011-2012"
Yuya Nakamura,Shonan Bellmare,2008-2015
Wataru Endo,Shonan Bellmare,2011-2016
Yuki Ohashi,Shonan Bellmare,"2018-2019, 2019-2024"
Yutaka Tahara,Shonan Bellmare,2009-2012
Ryota Nagaki,Shonan Bellmare,"2010-2011, 2011-2016, 2022-2022, 2023-2023, 2024-2024"
Kosuke Taketomi,Shonan Bellmare,"2013-2015, 2019-2019"
Teruo Iwamoto,Shonan Bellmare,1991-1998
Hidetoshi Nakata,Shonan Bellmare,1995-1998
Shuhei Otsuki,Shonan Bellmare,2012-2017
Ryuta Hara,Shonan Bellmare,2007-2010
Almir,Shonan Bellmare,"1994-1995, 1996-1997"
Takuya Okamoto,Shonan Bellmare,"2016-2019, 2019-2025"
Dinei,Shonan Bellmare,2016-2018
Tsuyoshi Shimamura,Shonan Bellmare,"2008-2011, 2011-2019"
Koji Seki,Shonan Bellmare,1996-1998
Shohei Okada,Shonan Bellmare,2014-2015
Cláudio,Shonan Bellmare,1997-1999
Lukian,Shonan Bellmare,2024-2025
Yusuke Sato,Shonan Bellmare,2005-2007
Yoshika Matsubara,Shonan Bellmare,2000-2001
Tsukasa Umesaki,Shonan Bellmare,2018-2021
Sho Fukuda,Shonan Bellmare,2023-2025
Masakiyo Maezono,Shonan Bellmare,1999-2000
Jean,Shonan Bellmare,2007-2011
Masaki Ikeda,Shonan Bellmare,2021-2025
Kenji Baba,Shonan Bellmare,"2010-2011, 2012-2014, 2015-2015"
Ryunosuke Noda,Shonan Bellmare,2017-2020
Simão,Shonan Bellmare,1995-1998
Daisuke Tonoike,Shonan Bellmare,"1997-2000, 2006-2008"
Shota Kobayashi,Shonan Bellmare,"2010-2011, 2012-2016, 2019-2023"
Ricardinho,Shonan Bellmare,1998-1999
Akira Narahashi,Shonan Bellmare,"1994-1997, 2007-2007"
Genki Nagasato,Shonan Bellmare,2004-2009
Daiki Sugioka,Shonan Bellmare,"2017-2020, 2021-2023, 2023-2024, 2025-2025"
Ryogo Yamasaki,Shonan Bellmare,2018-2020
Ryo Sakai,Shonan Bellmare,2000-2002
Tetsuya Takada,Shonan Bellmare,
Yoshihito Fujita,Shonan Bellmare,2015-2018
Éver Palacios,Shonan Bellmare,2001-2003
Kazunari Ono,Shonan Bellmare,"2012-2014, 2018-2025"
Edson,Shonan Bellmare,1990-1996
Quirino,Shonan Bellmare,"2012-2012, 2013-2013, 2014-2014, 2014-2015, 2015-2016, 2016-2017"
Hiroyuki Abe,Shonan Bellmare,"2022-2023, 2023-2025"
Yasuharu Sorimachi,Shonan Bellmare,1994-1998
Yoshito Terakawa,Shonan Bellmare,2009-2011
Satoshi Yokoyama,Shonan Bellmare,2006-2007
Taiyo Hiraoka,Shonan Bellmare,2021-2025
Tuto,Shonan Bellmare,2008-2009
Temma Matsuda,Shonan Bellmare,2018-2021
Manabu Komatsubara,Shonan Bellmare,1998-2002
Kohei Usui,Shonan Bellmare,"1998-2001, 2008-2012"
Tomoaki Matsukawa,Shonan Bellmare,1996-2000
Yoshihiro Natsuka,Shonan Bellmare,1988-1999
Satoshi Tanaka,Shonan Bellmare,"2021-2022, 2023-2025"
Paulinho McLaren,Shonan Bellmare,1996-1997
Daiki Kaneko,Shonan Bellmare,2018-2021
Hiroshi Sakai,Shonan Bellmare,1995-2000
Teppei Nishiyama,Shonan Bellmare,1993-2000
Yoshikazu Suzuki,Shonan Bellmare,2001-2006
Takafumi Hori,Shonan Bellmare,1999-2002
Jin Hanato,Shonan Bellmare,"2016-2019, 2020-2020"
Abraão Lincoln,Shonan Bellmare,"2008-2009, 2009-2010"
Yuzo Iwakami,Shonan Bellmare,"2012-2013, 2014-2014"
Mitsuki Saito,Shonan Bellmare,"2016-2021, 2021-2022, 2023-2023, 2024-2024"
Hokuto Shimoda,Shonan Bellmare,2016-2018
Naoya Umeda,Shonan Bellmare,"2005-2005, 2006-2009"
Tatsuya Furuhashi,Shonan Bellmare,2012-2014
Yasuhide Ihara,Shonan Bellmare,2001-2004
Yuya Sano,Shonan Bellmare,2004-2006
Eduardo Marques,Shonan Bellmare,
Tarik Elyounoussi,Shonan Bellmare,2020-2024
Yusuke Murayama,Shonan Bellmare,"2004-2007, 2008-2008"
Yuto Misao,Shonan Bellmare,"2013-2014, 2014-2017"
Toshiki Ishikawa,Shonan Bellmare,2014-2019
Daisuke Sudo,Shonan Bellmare,2002-2003
Kazuki Oiwa,Shonan Bellmare,2020-2025
Hernán Gaviria,Shonan Bellmare,2001-2002
Kazuaki Tasaka,Shonan Bellmare,1994-1999
Taiga Hata,Shonan Bellmare,2020-2025
