name,club,periods
Ueslei,Nagoya Grampus,2000-2005
Keiji Tamada,Nagoya Grampus,"2006-2015, 2017-2019"
Kensuke Nagai,Nagoya Grampus,"2011-2013, 2013-2015, 2015-2017, 2022-2025"
Joshua Kennedy,Nagoya Grampus,2009-2015
Tetsuya Okayama,Nagoya Grampus,1992-2005
Yasuyuki Moriyama,Nagoya Grampus,"1992-1998, 1998-1998, 1999-1999, 2000-2000, 2001-2002, 2004-2004"
Dragan Stojkovic,Nagoya Grampus,1994-2002
Takashi Hirano,Nagoya Grampus,1993-2000
Yoshizumi Ogawa,Nagoya Grampus,2007-2017
Tulio,Nagoya Grampus,"2010-2016, 2016-2017"
Mateus,Nagoya Grampus,"2019-2019, 2020-2023, 2025-2025"
Frode Johnsen,Nagoya Grampus,2006-2008
Kenji Fukuda,Nagoya Grampus,1996-2001
Naoshi Nakamura,Nagoya Grampus,2001-2015
Keita Sugimoto,Nagoya Grampus,2005-2011
Marques,Nagoya Grampus,2003-2005
Jô,Nagoya Grampus,2018-2020
Robin Simovic,Nagoya Grampus,2016-2018
Takafumi Ogura,Nagoya Grampus,"1992-1993, 1994-2000"
Sho Inagaki,Nagoya Grampus,2020-2025
Wagner Lopes,Nagoya Grampus,1999-2001
Naoki Maeda,Nagoya Grampus,"2018-2022, 2023-2024"
Mu Kanazaki,Nagoya Grampus,"2010-2013, 2020-2021, 2021-2022"
Shigeyoshi Mochizuki,Nagoya Grampus,1996-2000
Gabriel Xavier,Nagoya Grampus,"2017-2019, 2019-2022"
Jungo Fujimoto,Nagoya Grampus,2011-2014
Tetsuya Asano,Nagoya Grampus,1994-2000
Kasper Junker,Nagoya Grampus,"2023-2023, 2024-2025"
Kengo Kawamata,Nagoya Grampus,2014-2017
Jorginho,Nagoya Grampus,
Ryuji Izumi,Nagoya Grampus,"2016-2020, 2023-2025"
Taishi Taguchi,Nagoya Grampus,2009-2018
Franck Durix,Nagoya Grampus,1995-1996
Magnum,Nagoya Grampus,2008-2011
Masahiro Koga,Nagoya Grampus,1997-2007
Takahiro Masukawa,Nagoya Grampus,2005-2014
Igor Burzanovic,Nagoya Grampus,2009-2011
Alexandre Torres,Nagoya Grampus,1995-2000
Yuki Soma,Nagoya Grampus,"2019-2019, 2020-2023, 2023-2023, 2024-2024"
Ryota Aoki,Nagoya Grampus,"2014-2020, 2021-2021"
Tarik Oulida,Nagoya Grampus,1998-2002
Ivica Vastic,Nagoya Grampus,2002-2003
Keisuke Honda,Nagoya Grampus,2005-2008
Davi,Nagoya Grampus,2009-2009
Jakub Swierczok,Nagoya Grampus,2021-2023
Ryuta Hara,Nagoya Grampus,"2000-2004, 2004-2005"
Yuki Maki,Nagoya Grampus,"2007-2011, 2012-2013"
Maya Yoshida,Nagoya Grampus,2007-2010
Keiji Yoshimura,Nagoya Grampus,2002-2013
Kisho Yano,Nagoya Grampus,2013-2017
Hiroyuki Abe,Nagoya Grampus,"2020-2022, 2023-2023"
Yoichiro Kakitani,Nagoya Grampus,2021-2023
Ryogo Yamasaki,Nagoya Grampus,2020-2022
Makoto Yonekura,Nagoya Grampus,1991-1996
Shigeo Sawairi,Nagoya Grampus,
Marcelo Ramos,Nagoya Grampus,2000-2000
Shuhei Akasaki,Nagoya Grampus,2019-2020
Koji Noguchi,Nagoya Grampus,1998-2000
Patric,Nagoya Grampus,2024-2025
Riki Matsuda,Nagoya Grampus,"2014-2015, 2016-2017"
Danílson Córdoba,Nagoya Grampus,"2010-2011, 2012-2016"
Kei Yamaguchi,Nagoya Grampus,2002-2010
Tomohiro Tsuda,Nagoya Grampus,"2005-2010, 2012-2012"
Shinnosuke Nakatani,Nagoya Grampus,2018-2024
Tetsuo Nakanishi,Nagoya Grampus,1992-1997
Taro Goto,Nagoya Grampus,1992-1994
Gary Lineker,Nagoya Grampus,1992-1994
Elivélton,Nagoya Grampus,1993-1995
Noriyoshi Sakai,Nagoya Grampus,"2022-2024, 2025-2025"
Hisato Sato,Nagoya Grampus,2017-2019
Ryo Nagai,Nagoya Grampus,2017-2018
Kunihiko Takizawa,Nagoya Grampus,"1997-2004, 2004-2005"
Toshiya Fujita,Nagoya Grampus,2005-2009
