name,club,periods
Takashi Usami,Gamba Osaka,"2009-2011, 2012-2012, 2013-2016, 2019-2025"
Yasuhito Endo,Gamba Osaka,"2001-2020, 2022-2022"
Patric,Gamba Osaka,"2014-2017, 2019-2020, 2020-2023"
Shu Kurata,Gamba Osaka,"2007-2010, 2011-2011, 2012-2025"
Takahiro Futagawa,Gamba Osaka,"1999-2016, 2018-2018, 2019-2019"
Masanobu Matsunami,Gamba Osaka,1993-2006
Masashi Oguro,Gamba Osaka,"1999-2001, 2002-2006"
Magno Alves,Gamba Osaka,2006-2007
Magrão,Gamba Osaka,2002-2005
Leandro,Gamba Osaka,"2009-2009, 2012-2013"
Satoshi Yamaguchi,Gamba Osaka,"2001-2001, 2002-2012"
Kota Yoshihara,Gamba Osaka,2000-2006
Ademilson,Gamba Osaka,"2016-2016, 2017-2021"
Ryuji Bando,Gamba Osaka,"1998-2000, 2001-2002, 2002-2003, 2006-2010"
Hiromi Kojima,Gamba Osaka,"1996-2002, 2002-2002, 2003-2003"
Araújo,Gamba Osaka,2005-2005
Shun Nagasawa,Gamba Osaka,"2015-2018, 2019-2019"
Lucas Severino,Gamba Osaka,2008-2011
Baré,Gamba Osaka,2007-2008
Fernandinho,Gamba Osaka,2004-2007
Patrick Mboma,Gamba Osaka,"1997-1998, 2003-2003"
Hans Gillhaus,Gamba Osaka,1994-1996
Ui-jo Hwang,Gamba Osaka,2017-2019
Hiroyuki Abe,Gamba Osaka,2012-2017
Shoki Hirai,Gamba Osaka,"2006-2012, 2013-2014"
Hiromitsu Isogai,Gamba Osaka,1992-1997
Toshihiro Yamaguchi,Gamba Osaka,1993-1996
Oleg Protasov,Gamba Osaka,1994-1996
Akihiro Nagashima,Gamba Osaka,
Yasuyuki Konno,Gamba Osaka,2012-2019
Nino Bule,Gamba Osaka,2000-2002
Keun-ho Lee,Gamba Osaka,2010-2012
Hideo Hashimoto,Gamba Osaka,1998-2012
Shigeru Morioka,Gamba Osaka,"1992-1999, 2002-2006"
Akihiro Sato,Gamba Osaka,2012-2015
Sota Nakazawa,Gamba Osaka,2007-2013
Tomokazu Myojin,Gamba Osaka,2006-2016
Masato Yamazaki,Gamba Osaka,"2008-2010, 2010-2011"
Toru Araiba,Gamba Osaka,1998-2004
Akihiro Ienaga,Gamba Osaka,"2004-2008, 2010-2010, 2010-2011, 2012-2013"
Hayato Sasaki,Gamba Osaka,2008-2013
Kotaro Omori,Gamba Osaka,2011-2017
Kosuke Onose,Gamba Osaka,2018-2023
Rafinha,Gamba Osaka,2011-2012
Junichi Inamoto,Gamba Osaka,"1997-2001, 2002-2002, 2003-2003, 2004-2004"
Sidiclei,Gamba Osaka,2004-2008
Sergey Aleynikov,Gamba Osaka,1993-1996
Yosuke Ideguchi,Gamba Osaka,"2014-2018, 2019-2022"
Hiroki Fujiharu,Gamba Osaka,2011-2024
Yoshiyuki Matsuyama,Gamba Osaka,1991-1996
Dawhan,Gamba Osaka,"2022-2022, 2023-2025"
Paulinho,Gamba Osaka,2012-2014
Jae-jin Cho,Gamba Osaka,2009-2011
Flávio Campos,Gamba Osaka,1993-1995
Genta Miura,Gamba Osaka,2017-2025
Anto Drobnjak,Gamba Osaka,1998-1999
Naoki Hiraoka,Gamba Osaka,1992-2000
Nebojsa Krupnikovic,Gamba Osaka,"1997-1999, 1999-1999"
Lins,Gamba Osaka,2014-2016
Kazuma Watanabe,Gamba Osaka,2018-2021
Shinichi Terada,Gamba Osaka,"2004-2010, 2012-2012, 2013-2013"
Luís Müller,Gamba Osaka,1992-1994
Satoshi Nakayama,Gamba Osaka,"2000-2005, 2005-2008, 2009-2010"
Isa Sakamoto,Gamba Osaka,"2022-2023, 2024-2025, 2025-2025"
Ryotaro Meshino,Gamba Osaka,"2017-2019, 2022-2025"
Adriano,Gamba Osaka,2011-2011
Adi Rocha,Gamba Osaka,2013-2014
Leandro Pereira,Gamba Osaka,2021-2023
Mladen Mladenovic,Gamba Osaka,1996-1997
Tsuneyasu Miyamoto,Gamba Osaka,1995-2007
Juan Alano,Gamba Osaka,2022-2025
Issam Jebali,Gamba Osaka,2023-2025
Koki Yonekura,Gamba Osaka,"2014-2019, 2020-2020"
Takuya Takei,Gamba Osaka,2008-2014
Hitoshi Morishita,Gamba Osaka,"1995-2001, 2001-2002"
Keito Nakamura,Gamba Osaka,"2018-2019, 2020-2020, 2021-2021, 2021-2021"
Seung-yong Kim,Gamba Osaka,2011-2012
Shota Kawanishi,Gamba Osaka,"2011-2014, 2015-2015"
Marcelinho Carioca,Gamba Osaka,2002-2003
Daiki Niwa,Gamba Osaka,"2004-2007, 2008-2008, 2008-2008, 2012-2017"
Boban Babunski,Gamba Osaka,1997-1998
Takaharu Nishino,Gamba Osaka,"2012-2017, 2017-2019"
Michihiro Yasuda,Gamba Osaka,2006-2011
Shinnosuke Nakatani,Gamba Osaka,2024-2025
Keisuke Iwashita,Gamba Osaka,"2012-2013, 2013-2017"
Kota Yamada,Gamba Osaka,2024-2025
