name,club,periods
Shinzo Koroki,Urawa Red Diamonds,"2013-2022, 2023-2025"
Masahiro Fukuda,Urawa Red Diamonds,
Emerson,Urawa Red Diamonds,2001-2005
Yuichiro Nagai,Urawa Red Diamonds,"1997-1998, 1999-2009"
Tatsuya Tanaka,Urawa Red Diamonds,2001-2013
Washington,Urawa Red Diamonds,2006-2008
Yuki Muto,Urawa Red Diamonds,2015-2021
Yuki Abe,Urawa Red Diamonds,"2007-2010, 2012-2022"
Yosuke Kashiwagi,Urawa Red Diamonds,2010-2021
Robson Ponté,Urawa Red Diamonds,2005-2011
Tadanari Lee,Urawa Red Diamonds,2014-2019
Tulio,Urawa Red Diamonds,2004-2010
Masayuki Okano,Urawa Red Diamonds,"1994-2001, 2004-2009"
Tomoaki Makino,Urawa Red Diamonds,"2012-2012, 2013-2022"
Genki Haraguchi,Urawa Red Diamonds,"2009-2014, 2024-2025"
Takahiro Sekine,Urawa Red Diamonds,"2014-2017, 2019-2025"
Shinji Ono,Urawa Red Diamonds,"1998-2001, 2006-2008"
Nobuhisa Yamada,Urawa Red Diamonds,1994-2014
Kenji Oshiba,Urawa Red Diamonds,1996-2001
Tsukasa Umesaki,Urawa Red Diamonds,2008-2018
Yasushi Fukunaga,Urawa Red Diamonds,1995-2002
Kasper Junker,Urawa Red Diamonds,"2021-2023, 2023-2024"
Uwe Bein,Urawa Red Diamonds,1994-1997
Tuto,Urawa Red Diamonds,2001-2003
Makoto Hasebe,Urawa Red Diamonds,2002-2008
Zlatan Ljubijankic,Urawa Red Diamonds,2015-2019
Marcio Richardes,Urawa Red Diamonds,2011-2015
Rafa Silva,Urawa Red Diamonds,2017-2018
Alexander Scholz,Urawa Red Diamonds,2021-2024
Atsuki Ito,Urawa Red Diamonds,"2020-2021, 2021-2024"
Txiki Begiristain,Urawa Red Diamonds,1997-1999
Daisuke Nasu,Urawa Red Diamonds,2013-2018
Thiago,Urawa Red Diamonds,2024-2025
Yusuke Matsuo,Urawa Red Diamonds,"2022-2023, 2023-2025"
Osamu Hirose,Urawa Red Diamonds,
Naohiro Takahara,Urawa Red Diamonds,2008-2010
Takafumi Hori,Urawa Red Diamonds,1992-1999
Keita Suzuki,Urawa Red Diamonds,2000-2016
Koji Yamase,Urawa Red Diamonds,2003-2005
José Kanté,Urawa Red Diamonds,2023-2024
Ryota Moriwaki,Urawa Red Diamonds,2013-2020
Tomislav Maric,Urawa Red Diamonds,2005-2006
Alex,Urawa Red Diamonds,"2003-2007, 2007-2009"
Ataru Esaka,Urawa Red Diamonds,2021-2023
Léo,Urawa Red Diamonds,2020-2021
David Moberg Karlsson,Urawa Red Diamonds,"2022-2023, 2024-2024"
Toshiyuki Abe,Urawa Red Diamonds,"2000-2002, 2005-2006"
Sergio Ariel Escudero,Urawa Red Diamonds,"2005-2012, 2012-2013"
Takeshi Mizuuchi,Urawa Red Diamonds,
Fabrício,Urawa Red Diamonds,"2018-2020, 2021-2021"
Satoshi Horinouchi,Urawa Red Diamonds,2002-2012
Yoshio Koizumi,Urawa Red Diamonds,2021-2025
Takahiro Akimoto,Urawa Red Diamonds,"2021-2024, 2024-2024"
Toshiyuki Takagi,Urawa Red Diamonds,2015-2018
Kenyu Sugimoto,Urawa Red Diamonds,"2019-2021, 2022-2022, 2023-2023"
Guido Buchwald,Urawa Red Diamonds,1994-1998
Andrzej Kubica,Urawa Red Diamonds,2000-2001
Tsutomu Nishino,Urawa Red Diamonds,1993-2002
Tadaaki Hirakawa,Urawa Red Diamonds,2002-2019
Takuya Iwanami,Urawa Red Diamonds,2018-2024
Alex Schalk,Urawa Red Diamonds,2022-2024
Yoshiaki Sato,Urawa Red Diamonds,1994-1996
Bryan Linssen,Urawa Red Diamonds,2022-2025
Koichi Hashiratani,Urawa Red Diamonds,1992-1994
Lubomir Luhovy,Urawa Red Diamonds,1994-1994
Maurício Antônio,Urawa Red Diamonds,"2017-2020, 2021-2021"
Kazuki Nagasawa,Urawa Red Diamonds,"2016-2016, 2017-2021"
Quenten Martinus,Urawa Red Diamonds,2018-2021
Ewerton,Urawa Red Diamonds,2019-2020
Adriano,Urawa Red Diamonds,2000-2001
Alfred Nijhuis,Urawa Red Diamonds,1997-1998
Hajime Hosogai,Urawa Red Diamonds,2005-2011
Yoshinori Taguchi,Urawa Red Diamonds,1994-1999
Toninho,Urawa Red Diamonds,1995-1995
Ranko Despotovic,Urawa Red Diamonds,2011-2013
Ryoma Watanabe,Urawa Red Diamonds,2024-2025
Shinya Yajima,Urawa Red Diamonds,"2012-2015, 2017-2018"
Satoru Mochizuki,Urawa Red Diamonds,1992-1995
Wataru Endo,Urawa Red Diamonds,2016-2018
Kaito Yasui,Urawa Red Diamonds,2022-2025
Daiki Hashioka,Urawa Red Diamonds,"2018-2021, 2021-2022"
Koya Yuruki,Urawa Red Diamonds,2019-2022
Takahito Soma,Urawa Red Diamonds,2006-2009
Tomoyuki Sakai,Urawa Red Diamonds,2004-2007
Tomoaki Okubo,Urawa Red Diamonds,2021-2025
Hiroyuki Takasaki,Urawa Red Diamonds,"2008-2009, 2010-2012"
Hideki Uchidate,Urawa Red Diamonds,1996-2008
Takuya Aoki,Urawa Red Diamonds,2014-2021
Harison,Urawa Red Diamonds,2001-2003
Basile Boli,Urawa Red Diamonds,1995-1998
Kai Shibato,Urawa Red Diamonds,"2018-2024, 2025-2025"
Hiroki Sakai,Urawa Red Diamonds,2021-2024
Naoki Yamada,Urawa Red Diamonds,"2009-2015, 2018-2019, 2020-2020"
Popó,Urawa Red Diamonds,2012-2013
Giuseppe Zappella,Urawa Red Diamonds,1998-2000
Kazuki Hara,Urawa Red Diamonds,"2011-2012, 2013-2013"
