name,club,periods
Hisato Sato,Sanfrecce Hiroshima,2005-2017
Tatsuhiko Kubo,Sanfrecce Hiroshima,"1995-2003, 2008-2010"
Koji Morisaki,Sanfrecce Hiroshima,2000-2017
Yojiro Takahagi,Sanfrecce Hiroshima,"2005-2006, 2007-2015"
Susumu Oki,Sanfrecce Hiroshima,"1995-2000, 2000-2007"
Douglas Vieira,Sanfrecce Hiroshima,2019-2025
Jeong-yun No,Sanfrecce Hiroshima,1993-1998
Naoki Ishihara,Sanfrecce Hiroshima,2012-2015
Ueslei,Sanfrecce Hiroshima,2006-2007
Patric,Sanfrecce Hiroshima,"2017-2019, 2019-2019, 2020-2020"
Kosei Shibasaki,Sanfrecce Hiroshima,2014-2024
Toshihiro Aoyama,Sanfrecce Hiroshima,2004-2025
Yoshifumi Kashiwa,Sanfrecce Hiroshima,2014-2025
Tadanari Lee,Sanfrecce Hiroshima,2009-2012
Ivan Hasek,Sanfrecce Hiroshima,1994-1996
Pavel Cerny,Sanfrecce Hiroshima,1992-1995
Takuma Asano,Sanfrecce Hiroshima,2013-2016
Yutaka Takahashi,Sanfrecce Hiroshima,1999-2004
Chikara Fujimoto,Sanfrecce Hiroshima,1999-2003
Douglas,Sanfrecce Hiroshima,2015-2015
Kazuyuki Morisaki,Sanfrecce Hiroshima,2000-2019
Kenichi Uemura,Sanfrecce Hiroshima,1993-2004
Sho Sasaki,Sanfrecce Hiroshima,2015-2025
Makoto Mitsuta,Sanfrecce Hiroshima,"2022-2025, 2026-2025"
Tsukasa Morishima,Sanfrecce Hiroshima,2016-2023
Tomoaki Makino,Sanfrecce Hiroshima,2006-2011
Gakuto Notsuda,Sanfrecce Hiroshima,"2013-2016, 2017-2017, 2017-2017, 2019-2021, 2022-2024"
Yosuke Kashiwagi,Sanfrecce Hiroshima,2006-2010
Kota Hattori,Sanfrecce Hiroshima,1996-2012
Leandro Pereira,Sanfrecce Hiroshima,2019-2021
Peter Utaka,Sanfrecce Hiroshima,"2016-2016, 2017-2017, 2017-2018"
Mutsuki Kato,Sanfrecce Hiroshima,2023-2025
Hajime Moriyasu,Sanfrecce Hiroshima,1998-2002
Shunki Higashi,Sanfrecce Hiroshima,2018-2025
Pieter Huistra,Sanfrecce Hiroshima,1995-1997
Yuki Ohashi,Sanfrecce Hiroshima,2024-2024
Tony Popovic,Sanfrecce Hiroshima,1996-2001
Takumu Kawamura,Sanfrecce Hiroshima,"2018-2019, 2022-2024"
Yusuke Minagawa,Sanfrecce Hiroshima,"2014-2018, 2019-2019"
Ryota Moriwaki,Sanfrecce Hiroshima,"2005-2006, 2008-2013"
Júnior Santos,Sanfrecce Hiroshima,"2021-2022, 2022-2023"
Hayato Araki,Sanfrecce Hiroshima,2019-2025
Steve Corica,Sanfrecce Hiroshima,1999-2001
