name,club,periods
Shunsuke Nakamura,Yokohama F. Marinos,1997-2023
Anderson Lopes,Yokohama F. Marinos,
Shoji Jo,Yokohama F. Marinos,1997-2006
Daisuke Sakata,Yokohama F. Marinos,
David Bisconti,Yokohama F. Marinos,1993-1997
Ramón Díaz,Yokohama F. Marinos,1993-1995
Marquinhos,Yokohama F. Marinos,
Teruhito Nakagawa,Yokohama F. Marinos,
Sho Ito,Yokohama F. Marinos,
Manabu Saito,Yokohama F. Marinos,
Shingo Hyodo,Yokohama F. Marinos,
Koji Yamase,Yokohama F. Marinos,
Marcos Júnior,Yokohama F. Marinos,
Hugo Vieira,Yokohama F. Marinos,
Kazuma Watanabe,Yokohama F. Marinos,
Hideo Oshima,Yokohama F. Marinos,
Julio Salinas,Yokohama F. Marinos,1997-1998
Jun Amano,Yokohama F. Marinos,
Yuji Nakazawa,Yokohama F. Marinos,
Ramón Medina Bello,Yokohama F. Marinos,1994-1996
Tatsuhiko Kubo,Yokohama F. Marinos,
Sang-chul Yoo,Yokohama F. Marinos,
Élber,Yokohama F. Marinos,
Norio Omura,Yokohama F. Marinos,1992-2009
Daisuke Oku,Yokohama F. Marinos,
Fumitake Miura,Yokohama F. Marinos,1993-2007
Léo Ceará,Yokohama F. Marinos,
Yoshiharu Ueno,Yokohama F. Marinos,1994-2008
Naoki Matsuda,Yokohama F. Marinos,1995-2025
Takuma Nishimura,Yokohama F. Marinos,
Kota Mizunuma,Yokohama F. Marinos,
Daizen Maeda,Yokohama F. Marinos,
Yan Matheus,Yokohama F. Marinos,
Erik,Yokohama F. Marinos,
Takahiro Yamada,Yokohama F. Marinos,
Ado Onaiwu,Yokohama F. Marinos,
Asahi Uenaka,Yokohama F. Marinos,
Yuzo Kurihara,Yokohama F. Marinos,
Julio César Baldivieso,Yokohama F. Marinos,1997-2009
Masashi Oguro,Yokohama F. Marinos,
Kosuke Nakamachi,Yokohama F. Marinos,
Akihiro Endo,Yokohama F. Marinos,1994-2008
Everton,Yokohama F. Marinos,
Jung-hwan Ahn,Yokohama F. Marinos,
Kenta Kano,Yokohama F. Marinos,
Keita Endo,Yokohama F. Marinos,
Yuji Ono,Yokohama F. Marinos,
Will,Yokohama F. Marinos,
Hayuma Tanaka,Yokohama F. Marinos,
Norihisa Shimizu,Yokohama F. Marinos,
Edigar Junio,Yokohama F. Marinos,
Alberto Acosta,Yokohama F. Marinos,1996-1997
Sotaro Yasunaga,Yokohama F. Marinos,"1995-1997, 1997-2006"
Júnior Santos,Yokohama F. Marinos,
Takuya Jinno,Yokohama F. Marinos,
Ken Matsubara,Yokohama F. Marinos,
Dutra,Yokohama F. Marinos,
Ryuji Kawai,Yokohama F. Marinos,
Takanobu Komiyama,Yokohama F. Marinos,
Seitaro Tomisawa,Yokohama F. Marinos,
Daisuke Tonoike,Yokohama F. Marinos,
Ryo Miyaichi,Yokohama F. Marinos,
Ademilson,Yokohama F. Marinos,
Cayman Togashi,Yokohama F. Marinos,
Fábio Aguiar,Yokohama F. Marinos,
Satoru Noda,Yokohama F. Marinos,
Ryuta Koike,Yokohama F. Marinos,
Quenten Martinus,Yokohama F. Marinos,
Yoshihito Fujita,Yokohama F. Marinos,
Kota Watanabe,Yokohama F. Marinos,
Renato,Yokohama F. Marinos,
Edmílson,Yokohama F. Marinos,
Daisuke Nasu,Yokohama F. Marinos,
Hideki Nagai,Yokohama F. Marinos,
Takashi Kanai,Yokohama F. Marinos,
Takehito Suzuki,Yokohama F. Marinos,1992-2004
Hiroyuki Taniguchi,Yokohama F. Marinos,
Kenta Inoue,Yokohama F. Marinos,
Jungo Fujimoto,Yokohama F. Marinos,
Roni,Yokohama F. Marinos,
Magrão,Yokohama F. Marinos,
Takayuki Yoshida,Yokohama F. Marinos,
Atsuhiro Miura,Yokohama F. Marinos,
Kayke,Yokohama F. Marinos,
Naoki Maeda,Yokohama F. Marinos,
Yukihiro Yamase,Yokohama F. Marinos,
Rodrigo Gral,Yokohama F. Marinos,
Takahiro Ogihara,Yokohama F. Marinos,
Yuki Otsu,Yokohama F. Marinos,
Kunio Nagayama,Yokohama F. Marinos,
Ippei Shinozuka,Yokohama F. Marinos,
Takashi Mizunuma,Yokohama F. Marinos,
Kun-hoan Kim,Yokohama F. Marinos,
Yusuke Tanaka,Yokohama F. Marinos,
Rafinha,Yokohama F. Marinos,
Marques,Yokohama F. Marinos,
Takuya Kida,Yokohama F. Marinos,
