name,club,periods
Edmílson,Albirex Niigata,2004-2008
Shingo Suzuki,Albirex Niigata,"1999-2002, 2003-2007"
Marcus Vinicius,Albirex Niigata,2002-2004
Kisho Yano,Albirex Niigata,"2006-2010, 2012-2013, 2017-2020"
Marcio Richardes,Albirex Niigata,2007-2011
Kaito Taniguchi,Albirex Niigata,2021-2025
Kengo Kawamata,Albirex Niigata,"2008-2010, 2010-2012, 2013-2014"
Léo,Albirex Niigata,2019-2020
Rafa Silva,Albirex Niigata,2014-2017
Yoshiaki Takagi,Albirex Niigata,2018-2025
Yoshito Terakawa,Albirex Niigata,"2000-2003, 2004-2009"
Bruno Lopes,Albirex Niigata,2011-2013
Koji Suzuki,Albirex Niigata,2021-2025
Tatsuya Tanaka,Albirex Niigata,2013-2022
Shion Homma,Albirex Niigata,2019-2022
Arata Watanabe,Albirex Niigata,2018-2021
Hisashi Kurosaki,Albirex Niigata,2001-2002
Yusaku Ueno,Albirex Niigata,2003-2006
Léo Silva,Albirex Niigata,2013-2017
Ryoji Ujihara,Albirex Niigata,2001-2002
Yeong-cheol Jo,Albirex Niigata,"2009-2012, 2019-2020"
Hiroshi Ibusuki,Albirex Niigata,2014-2017
Michael Nascimento,Albirex Niigata,2010-2013
Alessandro,Albirex Niigata,2008-2008
Ryotaro Ito,Albirex Niigata,2022-2023
Yota Komi,Albirex Niigata,2021-2025
Isao Homma,Albirex Niigata,"2000-2014, 2015-2015, 2017-2018"
Musashi Suzuki,Albirex Niigata,"2012-2015, 2016-2017, 2018-2018"
Ryohei Yamazaki,Albirex Niigata,2015-2018
Shunsuke Mito,Albirex Niigata,"2020-2021, 2021-2024"
Hideya Okamoto,Albirex Niigata,2013-2015
Shusuke Ota,Albirex Niigata,2023-2025
Toshihiro Matsushita,Albirex Niigata,"2006-2008, 2009-2010"
Yuzo Funakoshi,Albirex Niigata,2002-2007
Serjão,Albirex Niigata,1999-2003
Atsushi Kawata,Albirex Niigata,2017-2019
Sho Naruoka,Albirex Niigata,2013-2018
Kosuke Yamamoto,Albirex Niigata,2014-2016
Motoki Nagakura,Albirex Niigata,2023-2025
Frank Romero,Albirex Niigata,"2016-2016, 2017-2018, 2020-2022"
Beto,Albirex Niigata,2002-2003
Katsuyuki Miyazawa,Albirex Niigata,"2002-2004, 2005-2006"
Pedro Júnior,Albirex Niigata,2009-2009
Nasa,Albirex Niigata,2000-2001
Chong Tese,Albirex Niigata,2020-2021
Ken Yamura,Albirex Niigata,"2020-2023, 2025-2025"
Hideo Oshima,Albirex Niigata,"2009-2011, 2012-2012"
Soya Fujiwara,Albirex Niigata,2021-2025
Francis,Albirex Niigata,2019-2019
Anderson Lima,Albirex Niigata,2005-2006
Rony,Albirex Niigata,2017-2018
Kazuhiko Chiba,Albirex Niigata,"2005-2012, 2021-2025"
Masahiro Fukasawa,Albirex Niigata,2000-2005
Eitaro Matsuda,Albirex Niigata,2022-2025
Michael James Fitzgerald,Albirex Niigata,"2008-2009, 2009-2010, 2011-2012, 2013-2017, 2019-2025"
Yeong-hak Ahn,Albirex Niigata,2002-2006
Daichi Tagami,Albirex Niigata,"2020-2022, 2022-2024"
Jun Uchida,Albirex Niigata,2006-2014
Yuta Mikado,Albirex Niigata,2009-2014
Silvinho,Albirex Niigata,2019-2021
Hiroshi Morita,Albirex Niigata,2003-2004
Edi Andradina,Albirex Niigata,2002-2003
Michihiro Yasuda,Albirex Niigata,2018-2019
Thalles,Albirex Niigata,2018-2018
Rikarudo Higa,Albirex Niigata,1999-2000
Motohiro Yamaguchi,Albirex Niigata,2003-2005
Katsuo Kanda,Albirex Niigata,2000-2004
Kei Koizumi,Albirex Niigata,2014-2018
Haruki Seto,Albirex Niigata,1999-2000
Motohiko Nakajima,Albirex Niigata,2020-2021
Yuji Ono,Albirex Niigata,2024-2025
Kentaro Oi,Albirex Niigata,2012-2016
Fábio Gomes,Albirex Niigata,2020-2020
Naoto Arai,Albirex Niigata,"2019-2021, 2023-2024"
Hiroki Akiyama,Albirex Niigata,"2019-2020, 2020-2021, 2022-2025"
Mitsuru Chiyotanda,Albirex Niigata,2007-2010
Shun Obu,Albirex Niigata,2017-2020
Ryoma Watanabe,Albirex Niigata,2018-2020
Naoki Takahashi,Albirex Niigata,1999-2006
Alan Mineiro,Albirex Niigata,2012-2012
Naoto Matsuo,Albirex Niigata,"2004-2004, 2007-2010"
Masaru Kato,Albirex Niigata,"2010-2012, 2014-2019, 2020-2020, 2021-2021"
Fumiya Hayakawa,Albirex Niigata,"2015-2016, 2016-2017, 2018-2025"
Motoki Hasegawa,Albirex Niigata,2024-2025
Silvinho,Albirex Niigata,2006-2008
Oséas,Albirex Niigata,2004-2006
Yuzuru Shimada,Albirex Niigata,"2020-2021, 2021-2025"
Daisuke Suzuki,Albirex Niigata,"2007-2008, 2008-2013"
Naoya Kikuchi,Albirex Niigata,"2005-2006, 2011-2013, 2014-2014"
Yoshizumi Ogawa,Albirex Niigata,"2017-2018, 2018-2020"
Jin-su Kim,Albirex Niigata,2012-2014
Takahiro Ko,Albirex Niigata,2021-2024
