name,club,periods
James Tavernier,Rangers FC,2015-2025
Kris Boyd,Rangers FC,"2006-2010, 2014-2015"
Alfredo Morelos,Rangers FC,2017-2023
Kenny Miller,Rangers FC,"2000-2001, 2001-2002, 2008-2011, 2014-2018"
Nacho Novo,Rangers FC,2004-2010
Jörg Albertz,Rangers FC,1996-2001
Lee McCulloch,Rangers FC,2007-2015
Barry Ferguson,Rangers FC,"1994-2003, 2005-2009"
Peter Løvenkrands,Rangers FC,2000-2006
Scott Arfield,Rangers FC,2018-2023
Ryan Kent,Rangers FC,"2018-2019, 2019-2023"
Steven Whittaker,Rangers FC,2007-2012
Steven Davis,Rangers FC,"2008-2008, 2008-2012, 2019-2019, 2019-2024"
Lee Wallace,Rangers FC,2011-2019
Connor Goldson,Rangers FC,2018-2024
Lorenzo Amoruso,Rangers FC,1997-2003
Fernando Ricksen,Rangers FC,"2000-2006, 2006-2007"
Ryan Jack,Rangers FC,2017-2024
Craig Moore,Rangers FC,"1993-1998, 1999-2005"
Borna Barisic,Rangers FC,2018-2024
Glen Kamara,Rangers FC,2019-2023
Sasa Papac,Rangers FC,2006-2012
David Weir,Rangers FC,2007-2012
Stefan Klos,Rangers FC,1998-2007
Allan McGregor,Rangers FC,"2001-2004, 2004-2005, 2006-2012, 2018-2023"
