name,club,periods
John Sutton,Motherwell FC,"2008-2011, 2013-2015"
Scott McDonald,Motherwell FC,"2004-2007, 2015-2017"
Louis Moult,Motherwell FC,"2015-2018, 2022-2023"
Jamie Murphy,Motherwell FC,2006-2013
David Clarkson,Motherwell FC,"2002-2009, 2015-2016, 2016-2016"
Michael Higdon,Motherwell FC,2011-2013
Kevin van Veen,Motherwell FC,2021-2023
James McFadden,Motherwell FC,"1999-2003, 2013-2014, 2015-2017"
Richie Foran,Motherwell FC,2004-2007
Lionel Ainsworth,Motherwell FC,"2013-2014, 2014-2017"
Chris Porter,Motherwell FC,2007-2009
Stuart Elliott,Motherwell FC,2000-2002
Stephen Pearson,Motherwell FC,"2000-2004, 2015-2016, 2017-2017"
Tony Watt,Motherwell FC,"2020-2022, 2024-2025"
Keith Lasley,Motherwell FC,"1998-2004, 2006-2017"
Blair Spittal,Motherwell FC,2022-2024
Derek Adams,Motherwell FC,"1998-1999, 2000-2004"
Henrik Ojamaa,Motherwell FC,"2012-2013, 2014-2015"
Chris Long,Motherwell FC,2019-2021
David Turnbull,Motherwell FC,2015-2020
Allan Campbell,Motherwell FC,2015-2021
Lee McCulloch,Motherwell FC,1995-2001
Devante Cole,Motherwell FC,"2019-2020, 2020-2021"
John Spencer,Motherwell FC,1999-2001
Theo Bair,Motherwell FC,2023-2024
Ryan Bowman,Motherwell FC,2016-2019
Tommy Coyne,Motherwell FC,1993-1998
Curtis Main,Motherwell FC,2018-2019
Callum Slattery,Motherwell FC,2021-2025
Nicky Law,Motherwell FC,2011-2013
Liam Donnelly,Motherwell FC,2018-2022
Owen Coyle,Motherwell FC,1997-1999
Lukas Jutkiewicz,Motherwell FC,2009-2010
Ged Brannan,Motherwell FC,1998-2001
Tom Hateley,Motherwell FC,2009-2013
Chris Cadden,Motherwell FC,"2013-2015, 2015-2019"
Jim Hamilton,Motherwell FC,2005-2006
Marvin Johnson,Motherwell FC,2015-2016
Nick Blackman,Motherwell FC,2010-2010
Phil O'Donnell,Motherwell FC,"1990-1994, 2004-2025"
Ross Forbes,Motherwell FC,"2006-2009, 2009-2012"
Dirk Lehmann,Motherwell FC,2002-2003
Chris Humphrey,Motherwell FC,2009-2013
Ross McCormack,Motherwell FC,"2006-2008, 2019-2019"
Henri Anier,Motherwell FC,"2013-2014, 2014-2014"
Shaun Hutchinson,Motherwell FC,2009-2014
Craig Tanner,Motherwell FC,2017-2019
Mark O'Hara,Motherwell FC,"2019-2020, 2020-2022"
Don Goodman,Motherwell FC,"1999-1999, 1999-2001"
Elliott Frear,Motherwell FC,2017-2019
Peter Hartley,Motherwell FC,"2017-2018, 2018-2020"
Danny Johnson,Motherwell FC,2018-2019
Bob McHugh,Motherwell FC,"2008-2014, 2014-2015, 2015-2015"
James Scott,Motherwell FC,2016-2020
Dan Casey,Motherwell FC,2023-2025
Stephen Craigan,Motherwell FC,"1994-2000, 2003-2012"
Kevin Twaddle,Motherwell FC,1999-2002
Jake Hastie,Motherwell FC,"2015-2017, 2018-2018, 2019-2019, 2020-2021"
Bevis Mugabi,Motherwell FC,2019-2024
Stephen McManus,Motherwell FC,2013-2017
Lee Erwin,Motherwell FC,"2011-2013, 2013-2015"
Kevin McBride,Motherwell FC,"2004-2005, 2005-2007"
Martyn Corrigan,Motherwell FC,"2000-2007, 2007-2008"
Mark Reynolds,Motherwell FC,2004-2011
Steve Kirk,Motherwell FC,1986-1995
Brian Kerr,Motherwell FC,2004-2007
Derek Townsley,Motherwell FC,1999-2001
Iain Vigurs,Motherwell FC,2013-2015
Mika Biereth,Motherwell FC,2023-2024
David Kelly,Motherwell FC,2001-2002
Moses Ebiye,Motherwell FC,2024-2025
Stevie Nicholas,Motherwell FC,1999-2002
Brian McLean,Motherwell FC,"2006-2006, 2006-2009"
Jordan Roberts,Motherwell FC,"2021-2021, 2021-2022, 2022-2022"
Andy Halliday,Motherwell FC,"2024-2024, 2024-2025"
Callum Lang,Motherwell FC,2020-2021
Darren Smith,Motherwell FC,"2005-2010, 2010-2010"
Alex Burns,Motherwell FC,"1992-1997, 2003-2005"
Apostolos Stamatelopoulos,Motherwell FC,2024-2025
Steven Craig,Motherwell FC,2003-2004
Tawanda Maswanhise,Motherwell FC,2024-2025
Stevie Hammell,Motherwell FC,"1999-2006, 2008-2018"
Stephen O'Donnell,Motherwell FC,2020-2025
Lennon Miller,Motherwell FC,2022-2025
Ricki Lamie,Motherwell FC,"2020-2023, 2024-2024"
Jim Paterson,Motherwell FC,2004-2008
Richard Tait,Motherwell FC,2016-2020
Marc Fitzpatrick,Motherwell FC,2003-2011
Conor Wilkinson,Motherwell FC,2023-2024
Jermaine Hylton,Motherwell FC,2019-2020
Paul Quinn,Motherwell FC,2002-2009
Jonathan Obika,Motherwell FC,"2023-2023, 2023-2024"
Ross Tierney,Motherwell FC,"2022-2023, 2024-2024"
Jim O'Brien,Motherwell FC,2008-2010
Carl McHugh,Motherwell FC,2016-2019
Joseph Efford,Motherwell FC,2022-2023
Omar Daley,Motherwell FC,2011-2013
Tom Aldred,Motherwell FC,"2018-2018, 2018-2019"
Liam Polworth,Motherwell FC,2019-2021
Stuart McKinstry,Motherwell FC,"2018-2019, 2022-2023"
