name,club,periods
Steven Milne,Dundee FC,"1997-1999, 2000-2004, 2011-2013"
Kane Hemmings,Dundee FC,"2015-2016, 2019-2020"
Leigh Griffiths,Dundee FC,"2009-2011, 2021-2022"
Gary Harkins,Dundee FC,"2009-2011, 2013-2013, 2014-2016"
Greg Stewart,Dundee FC,2014-2016
Juan Sara,Dundee FC,"2000-2003, 2003-2004"
Nacho Novo,Dundee FC,2002-2004
Lyall Cameron,Dundee FC,"2020-2020, 2021-2021, 2021-2021, 2022-2022, 2022-2025"
Luke McCowan,Dundee FC,2021-2024
Steve Lovell,Dundee FC,2002-2005
Ryan Conroy,Dundee FC,2011-2014
Mickaël Antoine-Curier,Dundee FC,"2008-2008, 2008-2009, 2010-2010"
Colin McMenamin,Dundee FC,2008-2010
Gavin Rae,Dundee FC,"1996-2004, 2011-2012, 2013-2014"
Peter MacDonald,Dundee FC,2013-2015
Fabián Caballero,Dundee FC,2000-2005
Paul McGowan,Dundee FC,"2014-2023, 2023-2023"
Jordan McGhee,Dundee FC,2019-2025
Simon Murray,Dundee FC,"2018-2018, 2024-2025"
Zach Robinson,Dundee FC,"2022-2023, 2023-2023, 2023-2024"
Derek Lyle,Dundee FC,2006-2008
Sean Higgins,Dundee FC,2009-2011
Willie Falconer,Dundee FC,1998-2001
Danny Mullen,Dundee FC,2020-2022
Sofiane Moussa,Dundee FC,2017-2019
Jason Cummings,Dundee FC,2021-2022
Kevin McDonald,Dundee FC,2005-2008
Craig Forsyth,Dundee FC,"2006-2008, 2008-2009, 2009-2011"
Simon Lynch,Dundee FC,2006-2006
Lee Ashcroft,Dundee FC,"2020-2024, 2024-2024"
Rory Loy,Dundee FC,"2015-2017, 2017-2017"
Jim McAlister,Dundee FC,2012-2015
Zak Rudden,Dundee FC,"2022-2022, 2022-2023, 2023-2024, 2024-2024"
Eddie Annand,Dundee FC,1997-2000
Charlie Adam,Dundee FC,"2002-2003, 2020-2022"
Mark O'Hara,Dundee FC,2016-2018
Nicky Riley,Dundee FC,"2010-2014, 2014-2014"
Alex Jakubiak,Dundee FC,"2020-2022, 2022-2023"
Marcus Haber,Dundee FC,"2016-2018, 2018-2019"
Gavin Swankie,Dundee FC,"2005-2006, 2006-2008"
Paul McMullan,Dundee FC,"2021-2021, 2021-2023"
Tam McManus,Dundee FC,2005-2006
Matt Lockwood,Dundee FC,2010-2014
Robert Davidson,Dundee FC,2007-2009
Osman Sow,Dundee FC,2020-2021
Alan Gilzean,Dundee FC,1957-1964
David Clarkson,Dundee FC,2014-2015
Seb Palmer-Houlden,Dundee FC,2024-2025
Jake Hyde,Dundee FC,2011-2012
Ryan Sweeney,Dundee FC,2021-2023
Scott Robertson,Dundee FC,"2002-2004, 2004-2008"
Scott Tiffoney,Dundee FC,2023-2025
John Sutton,Dundee FC,
Claudio Caniggia,Dundee FC,2000-2001
Kenny Miller,Dundee FC,2018-2019
Faissal El Bakhtaoui,Dundee FC,"2016-2018, 2019-2019"
Craig Wighton,Dundee FC,"2013-2014, 2015-2015, 2016-2018"
Max Anderson,Dundee FC,"2017-2018, 2019-2023, 2024-2024"
Andrew Nelson,Dundee FC,2019-2020
Kevin Holt,Dundee FC,2015-2018
Danny Johnson,Dundee FC,2019-2020
AJ Leitch-Smith,Dundee FC,2017-2018
Cammy Kerr,Dundee FC,"2012-2014, 2015-2015, 2015-2024, 2024-2024"
James Grady,Dundee FC,
Amadou Bakayoko,Dundee FC,2023-2024
Steven Craig,Dundee FC,2005-2006
John Duncan,Dundee FC,1968-1975
Curtis Main,Dundee FC,2024-2025
Temur Ketsbaia,Dundee FC,2001-2002
Stephen O'Donnell,Dundee FC,2010-2014
Josh Mulligan,Dundee FC,"2020-2020, 2020-2021, 2022-2025"
Oluwaseun Adewumi,Dundee FC,2024-2025
Leighton McIntosh,Dundee FC,"2010-2012, 2013-2014, 2014-2014"
John Baird,Dundee FC,2012-2013
Lee Wilkie,Dundee FC,"1998-2001, 2001-2001, 2001-2001, 2002-2006"
Iain Davidson,Dundee FC,2012-2015
Eric Paton,Dundee FC,2008-2010
Dyron Daal,Dundee FC,2007-2007
Gary Irvine,Dundee FC,2010-2016
Craig Beattie,Dundee FC,2013-2014
Declan Gallagher,Dundee FC,2012-2014
Darren O'Dea,Dundee FC,2016-2019
Martin Boyle,Dundee FC,"2012-2013, 2013-2015, 2015-2015"
Antonio Portales,Dundee FC,2023-2025
Joe Shaughnessy,Dundee FC,2023-2025
Liam Fontaine,Dundee FC,2020-2022
Milan Palenik,Dundee FC,2006-2008
Jamie McCluskey,Dundee FC,2011-2013
Bryan Deasley,Dundee FC,"2005-2007, 2007-2008, 2008-2009, 2010-2010"
Niall McGinn,Dundee FC,2022-2023
Jonathan Afolabi,Dundee FC,2020-2021
Carl Finnigan,Dundee FC,"2012-2012, 2012-2013"
Dariusz Adamczuk,Dundee FC,"1993-1994, 1996-1999"
Alan Cousin,Dundee FC,
Bobby Mann,Dundee FC,2004-2007
Neil Barrett,Dundee FC,2004-2005
Iain Anderson,Dundee FC,"1996-1999, 2004-2006"
Declan McDaid,Dundee FC,"2019-2021, 2022-2022"
Javier Artero,Dundee FC,2000-2003
