name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Kirill Gotsuk,FC Pari Nizhniy Novgorod,https://www.transfermarkt.us/kirill-gotsuk/profil/spieler/343749,https://img.a.transfermarkt.technology/portrait/small/343749-1722314346.png?lm=1,Gotsuk,Unknown,Russia,unknown,FC Pari Nizhniy Novgorod,"Yelets, Lipetsk Region",Гоцук Кирилл Вадимович,Defender - Centre-Back,"1,94 m",10.09.1992,158,14,8,2,26,2,2,11,10,13.135
Artur Anisimov,KamAZ Naberezhnye Chelny,https://www.transfermarkt.us/artur-anisimov/profil/spieler/188613,https://img.a.transfermarkt.technology/portrait/small/188613-1696067004.png?lm=1,Anisimov,Unknown,Russia,unknown,FC Pari Nizhniy Novgorod,Naberezhnye Chelny,Анисимов Артур Евгеньевич,Goalkeeper,"1,86 m",31.12.1992,152,0,1,0,11,0,0,1,2,13.665
Nikolay Kalinskiy,FC Pari Nizhniy Novgorod,https://www.transfermarkt.us/nikolay-kalinskiy/profil/spieler/146468,https://img.a.transfermarkt.technology/portrait/small/146468-1722314618.png?lm=1,Kalinskiy,6,Russia,unknown,FC Pari Nizhniy Novgorod,Moskau,Калинский Николай Николаевич,Midfield - Defensive Midfield,"1,80 m",22.09.1993,144,26,22,0,23,0,0,14,44,11.254
Nikita Kakkoev,FC Pari Nizhniy Novgorod,https://www.transfermarkt.us/nikita-kakkoev/profil/spieler/458387,https://img.a.transfermarkt.technology/portrait/small/458387-1722314693.png?lm=1,Kakkoev,13,Russia,unknown,FC Pari Nizhniy Novgorod,"Segezha, Karelia Republic",Каккоев Никита Игоревич,Defender - Centre-Back,"1,84 m",22.08.1999,137,5,3,0,28,0,1,22,31,10.216
Andrey Khripkov,Retired,https://www.transfermarkt.us/andrey-khripkov/profil/spieler/98820,https://img.a.transfermarkt.technology/portrait/small/98820-1603569012.png?lm=1,Khripkov,Unknown,Russia,unknown,FC Pari Nizhniy Novgorod,Bishkek,Хрипков Андрей Валентинович,Defender - Centre-Back,"1,86 m",30.06.1990,122,6,1,2,26,1,0,11,17,9.839
Artem Abramov,Volna Kovernino,https://www.transfermarkt.us/artem-abramov/profil/spieler/349929,https://img.a.transfermarkt.technology/portrait/small/349929-1696067161.png?lm=1,Abramov,Unknown,Russia,unknown,FC Pari Nizhniy Novgorod,Nizhniy Novgorod,Абрамов Артём Михайлович,Defender - Right-Back,"1,82 m",16.03.1991,114,6,3,0,15,1,0,22,21,8.433
Igor Gorbunov,Torpedo Moscow,https://www.transfermarkt.us/igor-gorbunov/profil/spieler/214246,https://img.a.transfermarkt.technology/portrait/small/214246-1720981260.png?lm=1,Gorbunov,7,Russia,unknown,FC Pari Nizhniy Novgorod,"Nikitino, Tambov Region",Горбунов Игорь Владимирович,Midfield - Left Midfield,"1,72 m",20.09.1994,114,19,15,0,16,0,0,41,47,6.693
Timur Suleymanov,Lokomotiv Moscow,https://www.transfermarkt.us/timur-suleymanov/profil/spieler/582074,https://img.a.transfermarkt.technology/portrait/small/582074-1721716018.png?lm=1,Suleymanov,10,Russia,unknown,FC Pari Nizhniy Novgorod,"Derbent, Dagestan Republic",Сулейманов Тимур Играмутдинович,Attack - Centre-Forward,"1,83 m",17.03.2000,112,25,9,0,20,1,0,40,54,6.662
Yuriy Morozov,Retired,https://www.transfermarkt.us/yuriy-morozov/profil/spieler/145966,https://img.a.transfermarkt.technology/portrait/small/145966-1610803959.png?lm=1,Morozov,Unknown,Russia,unknown,FC Pari Nizhniy Novgorod,Nikolaev,Морозов Юрий Юрьевич,Defender - Centre-Back,"1,90 m",23.10.1985,102,4,1,0,16,2,2,12,4,7.982
Aleksandr Sapeta,Retired,https://www.transfermarkt.us/aleksandr-sapeta/profil/spieler/89589,https://img.a.transfermarkt.technology/portrait/small/89589-1634221243.png?lm=1,Sapeta,20,Russia,unknown,FC Pari Nizhniy Novgorod,"Engels, Saratov Region",Сапета Александр Сергеевич,Midfield - Central Midfield,"1,79 m",28.06.1989,97,11,7,0,33,1,0,10,15,7.682
