name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Alexandru Gatcan,Retired,https://www.transfermarkt.us/alexandru-gatcan/profil/spieler/5245,https://img.a.transfermarkt.technology/portrait/small/5245-1609137366.png?lm=1,Gatcan,8,Moldova,md,FC Rostov,Chişinău,Alexandru Gaţcan,Midfield - Defensive Midfield,"1,86 m",27.03.1984,315,24,25,1,99,9,1,10,34,27.097
Timofey Kalachev,Retired,https://www.transfermarkt.us/timofey-kalachev/profil/spieler/44318,https://img.a.transfermarkt.technology/portrait/small/44318-1557398445.png?lm=1,Kalachev,23,Belarus,by,FC Rostov,Mogilev,Калачёв Тимофей Сергеевич,Midfield - Right Midfield,"1,72 m",01.05.1981,295,24,74,0,86,4,1,34,101,22.490
Mikhail Osinov,Retired,https://www.transfermarkt.us/mikhail-osinov/profil/spieler/25088,https://img.a.transfermarkt.technology/portrait/small/25088-1637067974.png?lm=1,Osinov,13,Russia,unknown,FC Rostov,"Arti, Sverdlovsk Region",Осинов Михаил Святославович,Midfield - Defensive Midfield,"1,80 m",08.10.1975,259,58,26,0,44,1,0,11,22,22.092
Sergey Balakhnin,Retired,https://www.transfermarkt.us/sergey-balakhnin/profil/spieler/493642,https://img.a.transfermarkt.technology/portrait/small/493642-1704647000.jpeg?lm=1,Balakhnin,Unknown,Russia,unknown,FC Rostov,"Belaya Kalitva, Rostov Oblast",Балахнин Сергей Николаевич,Midfield,"1,84 m",26.11.1959,259,30,0,1,9,0,1,28,49,20.483
Yuriy Klyuchnikov,Retired,https://www.transfermarkt.us/yuriy-klyuchnikov/profil/spieler/493634,https://img.a.transfermarkt.technology/portrait/small/493634-1678115024.jpg?lm=1,Klyuchnikov,-,Russia,unknown,FC Rostov,Saratov,Ключников Юрий Иванович,Defender - Centre-Back,"1,85 m",20.04.1963,256,1,0,0,9,1,0,15,14,21.784
Gennadiy Parovin,Retired,https://www.transfermarkt.us/gennadiy-parovin/profil/spieler/493633,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Parovin,Unknown,Russia,unknown,FC Rostov,Unknown,Паровин Геннадий Вениаминович,Defender,"1,81 m",18.01.1965,255,3,0,1,31,0,1,33,28,19.975
Dmitriy Poloz,Krasnoe Znamya Noginsk,https://www.transfermarkt.us/dmitriy-poloz/profil/spieler/98539,https://img.a.transfermarkt.technology/portrait/small/98539-1696080431.png?lm=1,Poloz,23,Russia,unknown,FC Rostov,Stavropol,Полоз Дмитрий Дмитриевич,Attack - Left Winger,"1,83 m",12.07.1991,242,58,29,0,15,0,0,68,119,15.137
Khoren Bayramyan,FC Rostov,https://www.transfermarkt.us/khoren-bayramyan/profil/spieler/189715,https://img.a.transfermarkt.technology/portrait/small/189715-1721923090.png?lm=1,Bayramyan,7,Armenia,am,FC Rostov,"Koti, Tavush Province",Байрамян Хорен Робертович,Midfield - Attacking Midfield,"1,69 m",07.01.1992,234,11,20,0,40,1,0,78,93,13.763
Yuriy Dyadyuk,Retired,https://www.transfermarkt.us/yuriy-dyadyuk/profil/spieler/493637,https://img.a.transfermarkt.technology/portrait/small/493637-1674729607.jpeg?lm=1,Dyadyuk,Unknown,Russia,unknown,FC Rostov,"Taganrog, Rostov Region",Дядюк Юрий Степанович,Midfield - Defensive Midfield,"1,78 m",13.03.1970,219,5,6,0,22,0,0,10,18,18.428
Danil Glebov,Dynamo Moscow,https://www.transfermarkt.us/danil-glebov/profil/spieler/570423,https://img.a.transfermarkt.technology/portrait/small/570423-1721922832.png?lm=1,Glebov,21,Russia,unknown,FC Rostov,Tomsk,Глебов Данил Александрович,Midfield - Defensive Midfield,"1,78 m",03.11.1999,191,12,17,0,29,1,2,25,21,15.107
Aleksandr Maslov,Retired,https://www.transfermarkt.us/aleksandr-maslov/profil/spieler/25084,https://img.a.transfermarkt.technology/portrait/small/25084-1555115407.jpg?lm=1,Maslov,9,Russia,unknown,FC Rostov,Makhachkala,Маслов Александр Владимирович,Attack - Centre-Forward,"1,82 m",25.12.1969,188,97,16,0,7,0,0,29,51,14.011
Gennadi Stepushkin,Retired,https://www.transfermarkt.us/gennadi-stepushkin/profil/spieler/99688,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Stepushkin,Unknown,Russia,unknown,FC Rostov,Orel,Стёпушкин Геннадий Николаевич,Defender - Right-Back,N/A,02.06.1964,186,13,1,0,30,0,2,15,44,14.337
Milos Kruscic,Retired,https://www.transfermarkt.us/milos-kruscic/profil/spieler/25078,https://img.a.transfermarkt.technology/portrait/small/25078-1674674494.jpg?lm=1,Kruscic,-,Serbia,rs,FC Rostov,Belgrad,Милош Крушчић,Defender - Left-Back,"1,78 m",03.10.1976,185,9,6,0,27,1,0,26,20,14.548
Sergey Pesjakov,Krylya Sovetov Samara,https://www.transfermarkt.us/sergey-pesjakov/profil/spieler/61397,https://img.a.transfermarkt.technology/portrait/small/61397-1722144241.png?lm=1,Pesjakov,16,Russia,unknown,FC Rostov,Ivanovo,Песьяков Сергей Александрович,Goalkeeper,"1,99 m",16.12.1988,182,0,0,1,13,0,0,1,2,16.330
Dmitriy Kirichenko,Retired,https://www.transfermarkt.us/dmitriy-kirichenko/profil/spieler/15583,https://img.a.transfermarkt.technology/portrait/small/15583-1466159482.jpg?lm=1,Kirichenko,18,Russia,unknown,FC Rostov,"Novoaleksandrovsk, Stavropol Region",Кириченко Дмитрий Сергеевич,Attack - Centre-Forward,"1,74 m",17.01.1977,173,52,10,0,16,1,0,67,49,10.038
